N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	X1	X2	Class
0.350	174.30	1.57	73	7.7	2.07341709	3.8290	3.543	18	0.696	3.456869845	33.74	190.0	223.74
0.501	651.36	3.67	88	21.4	2.638309384	4.9689	3.967	6	0.815	3.501833359	53.28	70.0	123.28
0.094	679.00	0.51	65	75.3	1.256284657	3.2516	0.854	11	3.978	0.646069265	61.61	72.0	133.61
0.808	594.92	0.21	33	48.0	4.439906988	1.3768	2.075	14	3.199	1.297355567	64.61	213.0	277.61
0.067	466.45	2.19	85	55.0	0.047853208	5.4929	0.885	47	0.305	1.486863986	85.83	430.0	515.83
0.282	517.46	2.25	55	147.6	3.930860858	1.6879	1.475	25	2.711	0.20900682	2.04	102.0	104.04
0.275	311.03	4.97	26	5.0	2.694919168	2.9357	0.822	8	3.101	0.635979248	0.65	186.0	186.65
0.422	123.10	0.53	85	36.7	1.558774653	7.3578	2.621	14	2.725	2.751568613	97.15	240.0	337.15
0.713	159.35	0.73	35	41.0	3.172117869	8.1910	3.260	22	2.853	2.074631315	57.59	316.0	373.59
0.458	154.25	2.80	49	103.9	3.533724941	0.3857	3.685	14	0.533	0.240339343	75.09	290.0	365.09
0.685	559.71	0.16	26	44.8	2.985347868	9.6675	1.553	6	3.302	2.491191912	7.56	136.0	143.56
0.283	483.10	4.46	31	16.8	3.70822148	8.4176	0.548	10	1.974	1.158559114	74.97	217.0	291.97
0.652	90.50	0.14	30	54.3	2.473599301	3.6912	1.781	22	1.730	4.225952616	35.39	288.0	323.39
0.007	608.11	3.35	84	139.1	0.799507548	8.8573	3.209	36	2.214	2.968623933	3.51	167.0	170.51
0.448	195.38	2.92	42	12.2	4.764186354	4.5814	1.820	43	1.907	4.37438908	95.65	152.0	247.65
0.653	762.83	0.42	15	29.3	0.438901603	2.2297	2.980	39	4.877	4.84871095	79.49	144.0	223.49
0.647	449.13	3.89	64	78.1	2.678582042	0.7413	4.503	6	1.913	0.43681634	77.47	452.0	529.47
0.523	386.67	0.31	57	180.2	0.496398405	3.9655	2.939	12	2.513	0.586634817	23.34	152.0	175.34
0.599	741.05	1.57	8	1.7	1.809683538	5.2164	2.454	33	3.086	2.549752348	67.23	310.0	377.23
0.208	647.92	1.47	29	55.3	2.330174865	7.6975	3.687	46	3.811	0.342876923	13.78	88.0	101.78
0.948	263.19	2.28	67	107.6	4.913631043	8.7192	4.040	42	4.819	4.636744812	78.91	404.0	482.91
0.950	121.11	4.13	28	24.8	4.336251202	6.2594	3.297	34	3.506	2.782583161	52.39	169.0	221.39
0.273	476.71	2.40	68	25.2	4.70698257	7.7806	4.187	24	3.648	4.009704005	55.38	414.0	469.38
0.516	399.91	0.11	42	12.6	3.165602549	2.9721	1.844	40	2.391	3.627411955	35.10	231.0	266.10
0.387	411.70	3.28	94	141.0	3.226330753	6.2013	1.996	15	2.634	3.598330695	46.82	181.0	227.82
0.421	418.77	4.80	58	116.2	2.154626767	4.4936	3.262	32	1.805	1.413691603	6.99	163.0	169.99
0.231	380.55	3.70	43	114.5	3.121403837	9.3692	3.311	9	4.192	0.297791414	97.24	489.0	586.24
0.134	250.19	2.74	78	129.8	3.090292981	3.8830	0.613	23	0.615	1.698809837	77.96	263.0	340.96
0.864	5.58	1.73	45	142.5	1.378838181	7.4475	2.945	6	0.307	0.570265702	14.54	93.0	107.54
0.957	547.17	0.91	24	69.5	3.963619827	4.9993	1.079	14	2.529	0.63041215	7.08	171.0	178.08
0.058	187.28	3.36	77	74.8	3.23610448	9.8326	2.837	38	0.006	3.966755891	12.02	4.0	16.02
0.513	443.26	1.56	77	7.1	3.988017473	6.7770	3.171	44	2.962	4.37672859	95.94	163.0	258.94
0.919	170.71	0.79	34	48.4	1.578445489	9.1297	3.551	37	0.974	0.709262053	36.16	213.0	249.16
0.620	202.61	4.74	73	193.4	1.035928212	2.2608	3.087	18	0.609	3.818910766	95.26	89.0	184.26
0.335	683.98	2.31	23	162.3	0.857808238	4.7858	4.431	19	2.846	4.550448253	91.43	351.0	442.43
0.553	161.82	3.50	36	4.1	4.574013825	1.2738	2.852	38	1.300	1.004082962	89.64	421.0	510.64
0.865	416.78	3.67	46	171.4	0.30387511	3.9026	3.311	48	1.003	1.376374303	65.99	349.0	414.99
0.329	749.88	1.28	46	187.1	2.29339817	3.8598	3.868	19	2.819	4.357601436	37.20	120.0	157.20
0.951	704.64	1.53	72	129.4	0.179445485	3.0067	1.399	20	2.198	2.410367438	38.22	462.0	500.22
0.309	387.48	4.40	62	169.8	1.895134335	7.3965	3.042	22	3.121	1.052262653	36.96	283.0	319.96
0.114	497.68	4.80	78	29.7	1.782966441	3.1213	3.258	13	1.094	4.947894884	12.68	215.0	227.68
0.903	106.39	1.35	63	37.0	4.558012134	1.7862	2.573	40	3.366	1.222700938	72.52	142.0	214.52
0.391	654.53	4.21	12	94.2	1.349419606	1.8515	3.607	8	3.506	3.623080796	33.52	406.0	439.52
0.583	347.50	4.82	11	74.9	3.143530788	9.4292	1.275	45	2.133	3.753965779	83.76	440.0	523.76
0.327	432.91	4.19	51	62.2	1.455959773	8.9864	2.492	13	1.161	2.45777764	57.64	209.0	266.64
0.126	240.45	0.79	39	79.8	1.342091123	7.0884	1.994	40	2.867	4.363280436	72.42	372.0	444.42
0.877	798.71	2.11	79	99.8	1.841928846	6.6313	4.440	34	4.354	2.381168727	32.70	480.0	512.70
0.551	140.88	3.19	34	8.2	4.614066885	3.1105	4.284	16	4.130	2.812640978	6.92	121.0	127.92
0.645	696.19	4.56	33	30.0	2.673458442	6.5854	1.017	49	1.099	1.051384865	86.65	307.0	393.65
0.350	719.47	0.74	10	93.1	2.524921838	0.0338	2.713	46	4.722	1.16470464	58.73	343.0	401.73
0.426	275.02	3.25	16	109.2	4.573087338	8.8239	4.124	6	0.413	1.548387781	96.27	468.0	564.27
0.293	237.93	1.27	55	129.9	4.71177826	4.3507	3.886	26	3.594	2.124104124	39.90	176.0	215.90
0.712	274.24	4.37	20	86.3	3.334540423	2.6206	1.307	33	2.729	1.12599409	82.58	296.0	378.58
0.294	544.68	3.83	91	73.2	1.524548228	3.4827	0.975	19	0.267	2.747227373	1.05	143.0	144.05
0.607	320.50	0.96	53	59.2	0.12006919	1.1106	4.005	49	4.478	0.095123317	89.87	387.0	476.87
0.290	246.15	0.49	52	107.0	0.004610827	3.4616	2.277	25	1.505	1.820720562	5.77	232.0	237.77
0.105	490.34	1.35	32	37.1	2.63944371	9.3245	2.425	28	1.982	0.571216013	91.05	448.0	539.05
0.499	67.91	3.75	84	56.4	3.30173151	3.3081	1.644	22	3.418	0.931287507	67.18	306.0	373.18
0.122	271.63	4.99	86	76.9	0.695357236	4.3701	3.712	34	3.882	1.195499585	11.77	429.0	440.77
0.938	395.45	0.24	67	147.9	4.981045788	0.4783	4.065	12	1.543	2.816130251	18.44	250.0	268.44
0.189	259.66	4.81	95	152.7	2.036964123	4.0096	1.372	46	1.304	1.427990921	44.58	182.0	226.58
0.125	353.12	2.32	43	41.7	3.51562411	1.8996	4.836	10	4.159	2.570567074	59.66	445.0	504.66
0.880	702.84	1.55	39	169.2	4.099152177	8.3646	1.134	30	2.926	1.609763827	66.06	98.0	164.06
0.312	341.65	2.66	26	80.2	0.451896336	4.5005	1.757	43	4.240	1.739163594	23.13	214.0	237.13
0.177	480.63	1.97	46	6.7	4.737295369	7.1088	3.629	11	2.865	4.602496468	37.09	202.0	239.09
0.348	710.04	1.47	99	181.2	4.107765342	0.8458	3.505	31	0.368	4.854817203	78.69	324.0	402.69
0.519	698.91	3.70	69	143.6	1.47928812	0.3425	2.950	48	4.014	2.211946876	40.21	41.0	81.21
0.495	15.67	3.18	37	58.7	4.970947526	6.6138	2.712	18	3.217	2.824667322	23.42	323.0	346.42
0.764	474.58	4.63	87	100.0	2.999888928	4.9177	2.132	38	1.252	2.783283925	4.27	72.0	76.27
0.355	156.47	4.67	66	171.7	3.581672088	6.9075	2.673	14	4.359	1.658280757	20.55	433.0	453.55
0.314	612.00	4.01	90	181.6	2.675041713	9.4514	1.233	42	0.994	3.777913723	85.86	343.0	428.86
0.687	146.91	1.65	96	179.0	2.581856605	3.7035	2.976	40	4.407	0.912230111	23.50	341.0	364.50
0.007	289.50	1.34	1	43.7	3.175786411	4.3753	4.832	29	4.175	0.675887296	17.82	154.0	171.82
0.767	19.71	2.28	7	0.2	2.561394336	6.8626	2.322	7	3.791	3.976951243	90.69	91.0	181.69
0.238	26.56	4.58	62	84.2	3.687566516	5.1037	0.408	29	2.763	2.442795343	95.53	280.0	375.53
0.350	435.34	1.58	42	180.5	1.876808076	5.8661	0.530	27	0.696	2.533731228	69.62	119.0	188.62
0.930	48.14	3.08	38	19.8	4.900933919	1.9204	4.995	5	2.312	2.873525049	97.67	131.0	228.67
0.714	588.63	0.73	83	28.8	2.345708607	1.3924	0.507	28	1.219	1.489933884	40.25	353.0	393.25
0.917	545.36	2.09	48	52.7	3.430073435	8.2035	0.617	40	3.103	2.275156645	54.43	247.0	301.43
0.929	713.01	3.46	2	166.9	2.552703622	3.5564	3.473	43	4.274	1.333431638	54.63	34.0	88.63
0.959	436.69	0.81	50	59.1	2.71898239	7.1784	4.775	6	0.018	3.936145643	15.05	358.0	373.05
0.764	419.82	3.84	37	128.2	2.624165216	5.0002	0.077	21	4.298	2.294393729	47.34	310.0	357.34
0.533	463.73	0.22	13	71.1	2.702025266	7.6466	3.835	28	3.805	4.55888815	54.23	78.0	132.23
0.041	280.07	0.97	22	180.0	3.587066244	7.4243	0.887	26	1.375	3.954303028	92.09	162.0	254.09
0.088	213.96	0.37	58	162.1	0.302243434	2.4855	1.440	23	1.197	2.289739974	69.87	252.0	321.87
0.334	491.93	3.64	92	77.1	3.031445507	5.1513	1.925	35	3.787	3.684841666	46.11	284.0	330.11
0.670	20.16	4.29	51	100.7	2.864815176	1.7683	4.592	7	0.098	1.852322542	51.44	86.0	137.44
0.696	372.01	2.21	58	188.7	1.77200149	2.3228	3.622	40	2.631	2.697992738	92.69	299.0	391.69
0.144	674.59	3.90	83	86.2	2.615477149	5.1029	0.996	17	3.584	3.774831164	86.20	326.0	412.20
0.914	658.14	1.29	68	174.3	4.198434917	5.4381	4.305	21	4.767	0.672944041	91.61	58.0	149.61
0.195	772.26	4.10	62	138.9	1.1189144	2.0743	4.991	34	3.456	0.871308518	63.21	371.0	434.21
0.288	618.85	3.08	76	54.8	4.325987551	4.1844	0.287	8	2.467	0.605448156	16.46	143.0	159.46
0.856	429.60	4.91	63	174.8	0.49017417	6.6632	3.539	9	3.440	3.748216014	0.45	28.0	28.45
0.139	307.41	4.08	43	89.2	4.799300643	7.6587	3.706	48	4.764	1.880190713	6.03	220.0	226.03
0.210	717.65	4.41	20	4.7	4.47268115	9.1820	0.078	29	2.078	3.540412791	61.37	295.0	356.37
0.679	259.21	4.84	64	21.4	3.575100113	4.8851	4.582	33	3.097	1.515951156	55.39	327.0	382.39
0.989	207.12	0.31	9	62.5	3.848627016	5.8781	1.067	36	3.272	2.409920495	49.32	416.0	465.32
0.508	579.50	2.41	58	171.7	3.405148812	4.6376	1.570	31	4.816	0.407742829	72.06	337.0	409.06
0.765	60.98	2.78	5	6.5	4.306267812	5.4791	0.755	33	2.977	1.184996593	55.05	260.0	315.05
0.179	759.13	0.11	89	167.0	3.594526885	6.7569	3.912	24	0.638	3.641983743	49.32	77.0	126.32
0.382	573.01	0.45	10	60.1	4.420968203	0.3709	3.153	26	4.214	1.763617015	31.48	404.0	435.48
0.987	192.99	4.64	46	167.2	3.406722401	9.4472	0.298	20	2.237	3.405222106	10.86	152.0	162.86
0.262	681.77	0.34	61	174.2	3.086233762	9.5204	1.114	42	0.161	1.258607204	5.06	435.0	440.06
0.311	101.75	0.98	74	191.7	1.185947647	1.8225	0.490	27	2.765	0.097497571	64.72	287.0	351.72
0.993	284.00	4.93	49	10.1	2.274836351	9.7337	0.199	22	1.766	3.808016074	2.69	55.0	57.69
0.372	494.69	2.55	42	179.7	0.712260192	9.4836	0.603	31	1.237	2.817475953	11.96	45.0	56.96
0.702	315.77	1.25	35	161.4	1.375493013	5.6921	0.479	27	2.489	2.065966453	64.29	82.0	146.29
0.656	669.66	2.93	88	168.2	3.87046701	4.0178	3.525	50	4.437	0.256811109	19.73	295.0	314.73
0.268	23.10	0.16	100	44.2	2.125857403	3.9748	2.276	38	1.366	1.251030066	40.38	22.0	62.38
0.077	316.65	2.95	48	87.8	2.775346388	6.7698	3.467	7	4.053	2.833753694	36.54	131.0	167.54
0.236	735.68	3.37	72	42.6	0.948280604	7.2479	3.543	17	4.166	2.281890201	42.02	475.0	517.02
0.069	779.43	4.65	25	168.2	4.343383071	8.0872	0.346	45	3.875	4.714337374	36.10	268.0	304.10
0.800	407.75	2.72	53	26.1	1.23625594	1.7251	2.812	30	3.567	1.573369527	63.50	386.0	449.50
0.456	22.19	3.41	57	13.4	3.467983277	4.5721	2.299	11	1.721	0.750138969	83.89	409.0	492.89
0.085	496.06	3.05	29	40.3	3.270266853	9.7090	0.248	27	2.466	4.915658604	44.94	67.0	111.94
0.401	505.66	4.42	39	37.4	4.800735171	7.9584	4.932	8	3.469	0.979625764	74.41	487.0	561.41
0.598	755.45	0.51	23	197.6	2.779374201	3.8251	1.028	24	3.238	3.17271941	56.97	393.0	449.97
0.622	711.98	4.32	46	102.5	3.968885928	0.1649	1.929	49	2.837	0.180288329	1.79	289.0	290.79
0.374	638.56	3.70	87	185.7	4.917577006	9.7712	2.894	40	2.019	1.39520318	29.36	349.0	378.36
0.390	373.75	1.23	57	36.6	3.5219277	0.4960	1.715	33	0.412	1.275386705	74.86	457.0	531.86
0.790	5.89	2.73	70	120.7	1.34683178	8.8360	0.869	33	3.876	3.643898629	82.69	205.0	287.69
0.953	682.95	4.50	70	186.0	0.240763469	5.5060	1.748	18	1.318	4.478378575	79.96	351.0	430.96
0.211	20.92	3.05	77	18.6	4.144338978	0.0972	3.477	33	4.324	2.801145042	49.93	268.0	317.93
0.107	377.08	3.09	75	75.6	4.290855787	4.1134	4.360	22	4.309	3.244487623	90.99	486.0	576.99
0.608	322.74	3.50	80	151.1	1.9295762	5.2872	4.263	46	2.500	0.753715149	84.30	413.0	497.30
0.447	290.10	0.36	16	41.5	1.383114057	1.5880	4.026	42	2.883	1.627681474	71.98	318.0	389.98
0.121	675.22	3.07	99	65.6	1.287285772	1.7039	2.841	17	4.101	2.769378781	21.00	365.0	386.00
0.662	304.76	4.86	91	151.9	3.029905085	1.2835	2.724	22	4.498	1.201426478	94.32	288.0	382.32
0.075	713.31	1.16	86	8.8	4.691804287	4.1507	3.908	42	1.501	2.421053036	31.31	11.0	42.31
0.479	11.80	4.26	84	8.1	0.43908393	8.4597	4.342	30	4.142	3.362154181	79.83	423.0	502.83
0.826	686.99	4.25	60	88.5	3.585069342	6.3113	0.996	26	4.652	4.64958535	50.44	324.0	374.44
0.335	780.18	3.14	25	12.2	4.659684237	6.8107	4.350	30	3.216	4.467153925	97.58	231.0	328.58
0.495	532.40	3.91	58	130.2	3.738668277	5.3708	2.752	13	3.891	1.611181043	57.79	95.0	152.79
0.772	132.50	4.26	64	93.3	1.992255578	3.5861	3.744	33	1.596	0.915465298	2.77	35.0	37.77
0.308	389.57	3.96	21	76.2	4.402285484	4.9495	4.922	14	0.498	4.737276649	11.24	218.0	229.24
0.703	774.28	1.95	17	126.8	1.804999304	8.3888	0.113	24	4.259	3.977501847	85.24	295.0	380.24
0.699	22.60	0.20	33	135.3	2.898805453	6.6939	3.676	9	4.791	4.803049999	94.95	24.0	118.95
0.117	600.90	3.91	86	45.9	1.927930178	7.1511	3.144	49	4.450	2.655544642	57.02	12.0	69.02
0.085	147.68	3.09	69	137.3	4.177928807	3.8135	3.550	47	1.775	1.103414265	87.46	28.0	115.46
0.832	448.74	2.79	85	172.9	2.340925371	1.3083	2.824	12	1.259	0.263148814	29.23	47.0	76.23
0.318	431.88	3.33	74	5.8	1.87357612	5.5693	3.738	12	3.927	2.232956744	92.50	465.0	557.50
0.123	336.00	2.75	16	173.7	0.376059401	3.0499	2.019	8	3.747	2.573893504	75.81	234.0	309.81
0.981	287.78	0.90	99	14.2	2.713012933	8.3295	4.717	20	3.997	4.774365169	63.44	407.0	470.44
0.872	119.33	3.28	40	20.1	1.730248076	9.4895	3.295	13	2.907	3.431960617	15.80	108.0	123.80
0.577	459.01	2.51	65	174.5	4.576135919	1.2663	0.490	35	4.284	0.800027337	8.66	381.0	389.66
0.092	315.72	2.66	28	87.4	0.574478626	4.2879	3.820	46	2.653	3.097337481	18.05	469.0	487.05
0.111	793.96	3.07	36	8.4	1.188710977	5.1116	4.881	35	4.386	3.6808034	51.78	187.0	238.78
0.011	403.60	1.18	96	128.7	0.903392686	5.4375	2.441	46	1.146	2.70190053	10.40	334.0	344.40
0.351	236.65	0.39	95	170.7	3.103939954	8.5568	4.574	17	4.834	3.346749083	12.87	342.0	354.87
0.632	638.03	0.89	14	15.9	0.117211132	0.9853	3.633	9	3.600	0.579420146	94.03	52.0	146.03
0.927	165.16	4.21	86	170.9	4.179061422	9.5106	0.640	44	1.602	4.440287706	67.44	57.0	124.44
0.418	245.85	3.64	67	124.9	0.413555494	9.8563	3.851	40	1.075	3.240346436	18.65	477.0	495.65
0.364	221.63	2.87	63	92.5	0.130343242	0.6962	0.043	42	0.340	4.553811059	33.36	39.0	72.36
0.564	547.67	3.86	42	92.5	4.86777081	4.1021	3.461	29	0.327	1.705310251	0.09	216.0	216.09
0.489	638.16	2.65	47	175.8	0.668005951	9.9058	3.531	46	3.438	3.384268788	92.64	80.0	172.64
0.828	109.75	0.67	80	26.8	0.774857035	0.1635	4.784	17	2.449	0.703901616	19.44	199.0	218.44
0.617	318.10	4.95	45	112.9	3.051946798	2.4638	1.901	11	0.286	3.347716867	34.04	232.0	266.04
0.820	124.15	0.05	70	75.5	2.068585175	8.7716	0.320	50	2.523	0.958656255	79.64	411.0	490.64
0.317	687.35	1.51	48	5.5	4.771450168	7.0225	2.515	21	0.891	1.059842562	49.80	414.0	463.80
0.981	480.22	3.85	6	2.3	1.530794276	8.3976	0.689	50	4.541	0.331980625	16.76	239.0	255.76
0.107	566.61	2.01	21	128.8	4.632126562	6.1570	0.600	27	4.402	1.859188487	6.43	33.0	39.43
0.286	301.61	0.72	55	170.6	3.723051872	5.5773	1.523	8	4.079	4.486353823	60.89	52.0	112.89
0.586	579.19	3.94	1	177.1	1.30509968	4.5097	2.545	6	4.347	4.1632428	82.33	375.0	457.33
0.506	324.23	2.03	42	142.4	3.046781775	0.1445	2.314	12	3.290	3.261389219	39.23	124.0	163.23
0.580	402.53	3.78	25	178.0	3.823488072	1.5740	2.531	27	2.893	2.821610752	10.96	426.0	436.96
0.984	172.98	0.09	22	73.2	4.805126882	3.2226	3.945	46	0.036	2.693793099	37.02	47.0	84.02
0.842	390.62	0.22	9	16.7	1.884425493	4.6314	4.681	24	2.884	1.792156417	74.20	435.0	509.20
0.377	147.42	2.89	52	30.1	3.399239319	7.5031	1.806	47	2.702	3.438081652	59.86	149.0	208.86
0.935	437.60	1.99	74	136.9	3.320347721	9.9573	2.142	10	0.705	3.88148005	0.51	463.0	463.51
0.521	756.05	4.61	75	1.7	4.2939888	7.2392	2.297	41	2.139	1.577673158	79.71	118.0	197.71
0.572	417.35	2.39	99	146.7	4.667684324	6.9192	4.902	6	2.032	4.545129278	54.88	171.0	225.88
0.040	208.95	1.10	74	65.7	2.168815061	7.5766	4.558	22	3.051	1.501710558	90.23	288.0	378.23
0.524	435.32	0.31	93	99.6	2.815665821	7.7346	2.821	35	1.823	4.363776693	55.98	165.0	220.98
0.011	509.69	3.47	13	148.2	3.276392502	2.8664	1.019	17	2.558	2.665205818	29.80	21.0	50.80
0.761	55.49	1.08	64	63.8	3.523601291	2.6465	1.096	49	4.316	1.969578962	25.81	234.0	259.81
0.181	592.18	1.68	78	134.2	1.465379004	8.3143	2.141	22	4.205	0.684875299	39.34	446.0	485.34
0.570	661.70	0.85	72	26.4	0.286832742	1.2238	1.483	14	4.813	3.201754594	42.50	427.0	469.50
0.777	523.55	3.99	33	44.9	2.944876083	0.6652	1.559	9	0.551	0.407282568	87.02	245.0	332.02
0.293	542.05	1.73	65	59.7	3.458864134	3.3358	1.435	12	0.314	3.754767899	17.72	302.0	319.72
0.273	347.20	3.06	9	186.4	2.532897624	0.9637	2.967	47	4.323	4.572261169	17.28	249.0	266.28
0.421	156.29	4.65	30	92.3	4.144289389	2.5873	4.411	20	2.614	4.420124548	24.52	478.0	502.52
0.619	667.04	0.39	77	1.8	3.284868921	9.8904	0.377	35	1.105	2.185784003	88.96	69.0	157.96
0.557	303.36	4.18	17	5.5	3.394742104	6.8183	3.747	29	4.656	2.479049289	4.52	63.0	67.52
0.469	612.04	2.06	66	149.8	0.176791894	4.9798	1.852	21	1.581	3.106620594	74.38	229.0	303.38
0.595	425.42	4.12	63	11.1	1.782586367	1.6923	0.600	17	4.703	1.761183547	17.90	358.0	375.90
0.167	116.09	0.74	22	67.1	3.154613977	9.2880	1.729	26	0.165	2.685003334	99.58	474.0	573.58
0.975	33.83	0.12	25	74.2	0.352991857	6.2779	2.598	45	2.742	2.564630732	98.96	412.0	510.96
0.943	663.54	3.75	98	176.6	2.732127443	9.5145	2.071	16	0.929	3.767619756	78.66	26.0	104.66
0.655	699.81	2.30	0	145.9	3.115670683	8.5332	1.643	18	1.160	1.713798437	7.73	244.0	251.73
0.614	534.92	1.12	92	180.6	4.823761569	7.5616	0.078	48	1.219	3.10968065	66.92	383.0	449.92
0.912	39.00	1.01	18	62.0	1.200364629	3.4817	0.797	49	4.439	1.190629771	71.82	67.0	138.82
0.512	178.51	2.87	92	24.7	3.997114412	5.4462	3.382	48	1.636	1.87639702	92.67	443.0	535.67
0.640	47.10	3.73	96	69.1	3.095496323	2.2990	1.927	30	1.405	3.997507027	47.41	78.0	125.41
0.063	14.90	1.42	74	85.6	2.430185718	8.2764	1.291	19	1.632	3.221741854	84.14	35.0	119.14
0.971	723.74	2.61	9	145.0	4.062370842	9.5966	0.039	46	0.503	1.537351215	54.61	310.0	364.61
0.893	477.73	2.08	44	2.3	2.914557777	6.3544	4.090	13	2.438	4.302576038	2.98	385.0	387.98
0.426	788.85	2.04	12	25.7	0.923923319	9.4230	0.311	29	0.226	0.114236292	81.33	114.0	195.33
0.843	458.69	4.67	2	156.0	1.700370673	5.7729	0.282	49	4.724	3.520592872	87.12	499.0	586.12
0.908	747.63	2.49	84	160.0	0.951005502	0.0182	0.314	50	4.515	1.821004968	62.55	442.0	504.55
0.366	699.92	4.88	5	17.2	1.257369402	9.2216	0.324	13	3.981	4.503835428	34.37	74.0	108.37
0.324	16.54	1.06	94	106.4	1.436087796	2.2257	2.782	41	3.420	2.365979643	50.52	190.0	240.52
0.974	758.18	2.85	26	171.8	2.863699794	1.8130	1.350	44	4.243	1.705259375	0.61	423.0	423.61
0.182	335.15	3.22	85	32.5	2.658741591	0.7587	1.942	11	1.058	2.302225807	46.69	27.0	73.69
0.317	362.14	2.19	37	15.2	3.264996714	8.0880	4.857	14	1.492	4.89003333	60.99	13.0	73.99
0.204	723.02	0.61	29	174.6	0.698491634	1.2909	4.319	38	0.254	0.847287142	76.75	250.0	326.75
0.380	196.81	0.52	77	43.6	2.22245413	8.0407	4.435	11	0.942	1.780099514	33.05	186.0	219.05
0.432	19.52	0.18	50	59.0	1.340893745	0.7880	1.384	36	1.201	1.960729209	50.10	124.0	174.10
0.984	305.10	0.89	9	78.7	0.313708302	9.6660	0.911	10	3.686	2.987075714	73.24	391.0	464.24
0.916	501.86	0.59	79	161.2	4.298836667	4.3416	4.743	35	1.966	1.101813233	48.71	135.0	183.71
0.826	8.50	1.50	4	98.3	2.14266995	8.8894	1.019	47	1.227	3.562618567	77.27	413.0	490.27
0.058	369.85	0.44	93	100.8	2.507453012	7.6468	0.108	20	2.645	2.35595903	35.51	237.0	272.51
0.021	645.80	3.23	81	70.2	2.911458806	3.8149	3.344	9	0.978	4.853850351	96.32	87.0	183.32
0.313	255.91	4.85	93	45.6	0.454845903	1.5015	3.061	23	0.750	4.025861258	35.97	143.0	178.97
0.749	561.77	3.26	26	103.9	0.639940813	7.4582	0.712	13	4.279	1.844332713	82.78	355.0	437.78
0.984	630.28	2.63	28	43.4	2.955819441	9.7371	3.422	14	0.414	2.494010117	35.66	366.0	401.66
0.305	220.77	3.29	64	191.0	4.685945793	7.8305	3.995	6	4.327	2.260413453	48.96	221.0	269.96
0.769	778.41	1.58	74	153.9	3.092190292	4.4339	4.220	37	1.683	4.33876175	31.90	99.0	130.90
0.998	715.63	2.03	77	52.3	1.921324318	8.5715	2.775	47	4.739	3.661037965	10.73	62.0	72.73
0.835	431.64	2.71	37	85.1	4.387744985	9.8977	1.771	20	2.677	0.422038346	53.43	303.0	356.43
0.400	467.27	0.49	85	27.6	1.597491927	8.5021	3.500	36	4.508	4.697235999	85.78	61.0	146.78
0.924	77.21	3.41	10	152.5	4.896194921	4.7079	0.824	28	0.096	2.697773553	54.02	457.0	511.02
0.212	442.13	3.25	29	130.6	1.766017407	4.5648	4.636	24	1.698	4.748393507	51.09	241.0	292.09
0.895	698.07	0.34	99	4.3	1.909119022	8.6144	3.191	18	1.626	0.638435631	75.79	376.0	451.79
0.721	735.18	4.81	68	98.4	2.676240787	9.8554	3.966	32	2.115	0.986617203	89.12	184.0	273.12
0.952	618.71	1.74	7	140.4	4.232174271	4.6277	3.854	42	2.681	3.273058316	30.50	31.0	61.50
0.733	61.92	1.29	3	121.5	0.494907417	8.8240	3.595	42	0.881	2.640074673	29.66	330.0	359.66
0.234	100.50	1.54	45	67.9	2.215165044	2.4265	2.204	43	0.159	3.82924095	61.09	206.0	267.09
0.011	253.50	1.19	89	153.3	4.740203078	1.2020	4.968	8	2.509	3.114690858	14.94	233.0	247.94
0.337	263.70	2.06	24	199.9	3.624251153	3.9236	3.545	34	3.646	4.230847464	47.12	137.0	184.12
0.399	225.91	1.49	84	175.3	4.236864404	1.0279	1.062	33	2.974	4.380282912	29.75	116.0	145.75
0.900	64.18	3.64	28	36.9	3.067036814	0.0648	4.461	9	2.118	1.488318801	51.82	115.0	166.82
0.953	471.44	2.66	18	61.0	1.214912301	1.5818	3.634	14	0.797	1.688038579	39.44	413.0	452.44
0.208	437.18	2.64	12	192.3	3.706671144	7.8995	4.003	24	4.007	0.466334211	4.89	311.0	315.89
0.084	564.70	0.51	84	67.0	0.374942972	0.7487	1.782	15	3.196	3.637214006	87.65	455.0	542.65
0.085	292.70	0.15	12	183.2	1.810136707	8.7515	3.208	42	0.804	4.818728703	50.05	218.0	268.05
0.911	519.10	1.05	8	152.2	2.200760186	4.9674	2.346	46	2.790	1.779107942	34.84	46.0	80.84
0.194	677.31	2.43	36	71.4	2.048903495	0.2505	4.574	34	0.519	3.488766048	49.62	490.0	539.62
0.826	139.40	0.72	17	2.5	0.075040636	8.1503	2.276	45	0.282	3.390631944	76.60	27.0	103.60
0.598	687.72	1.71	52	81.4	2.691549149	6.0084	0.470	31	4.511	1.042381086	21.00	209.0	230.00
0.115	161.45	1.99	17	20.9	0.029458479	2.5768	3.330	38	4.748	1.524012683	80.27	50.0	130.27
0.329	177.97	1.04	93	121.8	3.397756119	8.9583	3.050	18	3.379	3.698881303	90.20	331.0	421.20
0.943	256.32	3.26	50	152.3	0.06196141	6.3328	0.028	13	1.223	4.692782932	84.97	20.0	104.97
0.992	328.41	3.23	13	140.4	2.586049349	8.2242	4.598	8	2.120	2.784570685	49.67	270.0	319.67
0.390	776.19	4.27	39	19.9	3.743379522	0.0971	0.863	48	2.155	2.463772301	4.18	238.0	242.18
