N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
0.088	723.52	2.52	96	42.4	276.2462195	1.9652	1.218	31	0.470	1.852015015	2.27	145.0	552.4924389
0.109	666.78	4.48	1	102.7	99.4915055	9.4976	0.979	31	4.452	1.467892968	0.83	107.0	198.983011
0.619	194.01	3.79	25	106.0	34.66556081	2.6204	0.870	8	0.535	4.901459935	4.95	181.0	69.33112162
0.508	771.22	4.94	49	178.7	167.2808186	3.6451	2.420	50	1.817	0.365032914	3.86	149.0	334.5616371
0.169	640.12	2.52	95	52.7	286.5831354	5.3712	3.165	35	1.917	1.566124101	3.31	153.0	573.1662708
0.598	469.96	0.86	31	121.3	264.7583131	2.3744	4.611	44	4.324	2.814865524	0.59	93.0	529.5166263
0.164	417.52	4.08	63	105.0	475.5914863	3.0061	3.273	20	2.701	3.362666628	1.97	83.0	951.1829727
0.224	109.63	3.41	95	12.5	292.1956254	1.1180	2.100	31	3.138	3.551494381	2.97	183.0	584.3912509
0.551	525.59	0.60	10	119.0	418.1339293	6.7895	3.041	12	0.446	2.147265029	3.27	98.0	836.2678586
0.885	773.38	1.09	76	91.1	23.90614186	2.4214	2.451	47	0.299	3.640359164	2.02	71.0	47.81228372
0.020	466.82	3.60	18	147.3	307.1263418	4.6175	0.936	17	2.587	0.952177376	3.87	54.0	614.2526835
0.947	511.46	1.85	91	182.1	291.9443636	5.5076	3.519	22	0.694	2.541694769	4.68	144.0	583.8887271
0.906	262.68	2.29	83	168.6	245.235042	4.1249	4.402	12	4.275	2.816989355	4.97	139.0	490.4700839
0.256	663.62	3.16	72	157.4	492.0255044	4.9334	1.380	41	1.354	1.755404925	0.29	152.0	984.0510089
0.924	704.84	3.08	62	134.3	293.5942836	2.5510	3.512	37	0.815	0.745526424	1.79	103.0	587.1885672
0.824	489.37	1.50	18	180.7	439.7287452	7.2060	2.996	25	0.063	4.535144455	1.77	88.0	879.4574904
0.726	513.19	3.18	36	69.1	166.6514139	2.7131	1.113	12	1.502	2.515676909	4.04	8.0	333.3028278
0.423	4.12	1.51	8	153.6	326.4360329	5.8125	0.374	18	1.450	0.133756141	3.42	105.0	652.8720657
0.565	296.87	1.92	92	128.0	93.15726953	4.9700	1.992	26	4.468	1.816683668	0.65	188.0	186.3145391
0.966	287.92	4.01	69	97.7	28.02109269	0.3920	3.923	49	2.131	1.706936443	3.63	199.0	56.04218537
0.755	371.75	0.06	78	152.7	58.20160981	4.0858	2.556	19	0.777	0.091972238	3.57	147.0	116.4032196
0.398	567.45	3.73	86	76.9	87.56496719	4.4806	4.772	28	1.058	0.838306572	2.01	125.0	175.1299344
0.542	198.58	4.57	10	134.2	498.3409557	9.6943	3.305	24	1.548	0.168613752	2.80	48.0	996.6819115
0.521	666.96	0.34	36	90.0	139.695057	0.6125	3.756	45	4.937	0.101783028	2.66	122.0	279.390114
0.123	771.24	1.53	9	19.1	497.0916303	5.9677	1.211	29	4.491	1.022324374	1.50	143.0	994.1832605
0.169	428.61	3.54	43	22.2	229.7152937	3.0583	1.936	20	3.700	3.674954894	0.73	62.0	459.4305873
0.558	310.85	4.39	34	194.9	420.8391356	8.6507	0.137	10	4.601	0.202954653	2.16	5.0	841.6782713
0.470	142.50	0.46	7	169.6	122.5552698	2.0668	4.161	31	0.214	1.022880473	2.15	39.0	245.1105395
0.801	623.60	2.10	42	162.2	212.9915976	8.5033	1.215	33	1.658	2.671441222	1.63	101.0	425.9831952
0.892	337.36	0.99	68	143.4	30.58241313	6.5804	3.660	17	2.395	1.947043314	3.39	184.0	61.16482626
0.699	590.56	2.55	32	102.1	425.7576296	1.9194	0.921	47	1.845	2.770489318	2.48	145.0	851.5152593
0.159	485.61	3.27	27	55.4	165.7148055	1.7901	2.645	45	2.819	0.328478321	0.32	85.0	331.4296109
0.762	471.38	2.74	26	170.6	338.3016179	3.6740	1.638	6	0.839	2.579132355	2.38	19.0	676.6032359
0.049	322.82	2.27	52	76.4	225.0465848	5.6354	3.947	35	1.657	3.274782705	0.42	32.0	450.0931696
0.047	372.71	2.26	89	50.7	201.6013262	3.1890	2.543	17	4.389	2.326426924	4.21	56.0	403.2026524
0.357	779.22	1.95	11	108.4	179.5188109	7.7601	2.789	49	4.637	1.14122237	0.25	24.0	359.0376217
0.588	506.09	4.62	58	85.0	328.1482143	3.4768	4.315	21	2.795	4.862038131	0.16	43.0	656.2964286
0.380	472.90	2.80	70	69.0	35.62417761	3.3331	3.376	46	4.882	2.819599357	4.97	191.0	71.24835522
0.282	490.06	4.32	91	92.9	45.7997672	0.1958	4.103	20	0.523	1.795838822	3.13	97.0	91.59953439
0.223	540.01	0.66	35	8.7	105.1827524	4.1958	0.151	33	2.803	3.166500292	1.04	49.0	210.3655048
0.492	688.28	3.93	33	21.5	314.7536501	3.7647	3.324	22	4.701	2.560335881	3.41	137.0	629.5073003
0.219	432.02	4.95	29	131.2	204.4890095	8.2096	4.125	25	0.656	0.458962422	2.26	31.0	408.9780189
0.531	587.06	4.62	62	77.5	186.6598059	1.3889	2.469	32	2.137	1.01994668	1.41	43.0	373.3196117
0.819	552.12	4.57	1	62.2	220.7665022	4.5929	4.731	33	0.608	4.55521028	1.35	194.0	441.5330043
0.270	437.46	4.39	66	83.8	443.907009	5.2362	0.845	16	4.203	3.849469221	1.56	142.0	887.814018
0.279	258.12	2.61	16	107.7	357.4014789	6.6093	1.071	27	0.763	2.309726008	2.81	100.0	714.8029578
0.133	453.82	2.83	16	65.7	191.8441752	6.0388	0.157	29	0.473	3.813751858	4.03	134.0	383.6883503
0.761	787.32	2.57	55	128.4	90.76230078	7.7175	0.640	29	0.396	2.839625204	4.34	47.0	181.5246016
0.201	519.63	3.87	71	167.7	102.3697662	0.8310	3.459	39	3.951	0.713962951	4.80	60.0	204.7395324
0.346	318.76	1.70	100	173.0	369.3662765	4.4259	1.979	28	3.322	2.32939408	1.32	78.0	738.732553
0.365	276.40	1.32	39	138.4	361.5091291	3.9222	4.505	30	1.132	4.444906975	0.55	10.0	723.0182582
0.742	308.22	0.39	62	50.8	51.11657202	2.2878	4.945	37	2.287	2.363578867	3.37	89.0	102.233144
0.331	335.45	1.13	47	61.5	197.8455613	1.7420	1.053	15	0.408	1.775230771	4.41	106.0	395.6911225
0.069	64.06	2.30	79	98.8	137.0939164	1.0799	1.658	19	2.533	3.486815196	0.86	199.0	274.1878328
0.874	458.48	3.62	41	128.8	458.5514829	0.2505	4.572	49	1.606	2.29792008	4.18	114.0	917.1029657
0.794	563.87	2.82	48	77.6	488.8823659	9.5678	4.274	27	3.317	3.482670086	4.33	29.0	977.7647319
0.347	417.47	4.69	24	135.5	146.3909392	2.5812	4.438	32	4.399	2.771495902	0.60	164.0	292.7818783
0.486	659.27	0.94	82	114.6	377.5519846	0.3672	1.296	48	0.293	1.92562559	1.27	46.0	755.1039692
0.213	6.34	3.35	74	117.0	431.5763054	1.5025	4.568	15	1.673	3.064359493	0.95	170.0	863.1526107
0.564	411.80	0.33	97	56.9	415.288238	5.8967	4.233	18	1.988	2.77655059	1.11	30.0	830.576476
0.626	605.40	3.03	76	52.2	343.6095958	0.4186	1.477	15	2.782	1.433316604	1.47	59.0	687.2191916
0.847	592.38	3.36	74	140.2	156.5185665	4.2946	0.051	49	3.645	2.853956939	1.64	49.0	313.0371331
0.494	370.63	2.13	39	132.2	416.430428	4.8600	2.413	14	1.443	3.269235735	0.79	4.0	832.860856
0.191	529.76	2.05	41	11.5	130.0998353	5.7999	0.648	38	3.641	0.658830165	4.35	81.0	260.1996707
0.172	396.78	0.24	36	130.3	96.59012105	2.2363	0.556	31	0.987	0.776962428	1.38	172.0	193.1802421
0.755	561.14	3.68	8	103.8	230.7103459	4.3097	4.644	9	2.240	4.568423827	0.03	50.0	461.4206919
0.244	371.69	0.30	87	31.7	347.9984735	5.5348	0.775	17	4.670	2.486408752	1.43	167.0	695.9969469
0.921	104.55	3.45	65	159.5	198.3019392	3.8050	0.709	9	4.883	0.324293409	4.22	193.0	396.6038784
0.273	5.91	1.52	61	46.8	307.3815388	9.0014	4.176	21	1.907	1.279302478	1.81	72.0	614.7630775
0.197	305.99	2.80	77	171.1	190.5907189	9.5688	4.208	27	2.693	2.29592214	1.27	42.0	381.1814377
0.113	712.69	1.95	13	55.1	4.098009036	7.6376	2.857	7	4.140	1.94459741	1.68	88.0	8.196018073
0.651	588.69	4.13	81	134.2	349.9669873	9.5825	3.257	15	0.269	4.335942896	4.02	163.0	699.9339746
0.613	355.54	3.08	75	129.5	359.2674644	9.8665	2.633	9	4.196	0.512442853	4.27	3.0	718.5349287
0.723	86.16	0.68	37	23.7	207.856813	9.5994	1.267	40	3.997	1.458263962	0.36	125.0	415.7136261
0.704	480.23	1.39	46	183.0	50.41101379	9.8134	1.173	17	4.036	3.756105722	1.79	194.0	100.8220276
0.660	630.36	3.02	86	146.2	331.0899584	0.5830	4.208	38	0.815	1.703569163	2.88	17.0	662.1799168
0.712	284.41	3.67	40	82.4	425.7005161	8.1069	4.314	9	0.867	1.189248624	4.83	78.0	851.4010322
0.802	90.84	4.64	63	199.4	261.1024756	9.6022	1.000	23	4.540	0.534774942	3.65	33.0	522.2049513
0.596	799.46	0.94	28	98.5	297.8260253	7.9701	4.225	32	0.724	3.239399799	1.68	15.0	595.6520507
0.551	61.60	2.63	4	78.9	199.7313471	6.3936	2.656	36	4.080	1.190522651	3.28	31.0	399.4626942
0.475	139.36	3.28	19	66.4	265.5585112	3.1163	0.575	49	3.118	2.496796035	2.51	11.0	531.1170225
0.941	244.40	0.91	49	95.0	331.9289451	0.2731	0.696	15	2.356	3.973502617	0.36	63.0	663.8578901
0.284	353.83	4.65	56	88.0	363.3323412	6.7407	4.484	45	3.108	3.249106155	3.25	146.0	726.6646825
0.413	552.59	4.50	10	93.6	375.3805837	7.5861	3.716	48	4.147	0.970223879	4.12	47.0	750.7611674
0.386	658.71	3.02	28	187.3	86.01932086	4.1828	2.927	11	3.971	0.075197281	2.96	188.0	172.0386417
0.188	588.55	1.88	79	23.5	427.5268273	5.8501	3.415	6	3.844	2.30619256	1.89	13.0	855.0536547
0.839	466.23	0.25	97	39.1	473.4609564	9.1521	0.380	35	3.167	4.362804184	3.29	60.0	946.9219129
0.799	210.66	0.03	68	102.6	106.7521659	1.3590	2.921	22	3.274	0.951441859	1.07	76.0	213.5043318
0.460	31.33	1.32	98	7.3	115.7510046	2.1107	0.511	25	1.675	1.41589648	4.46	157.0	231.5020093
0.866	49.27	3.19	45	145.2	115.6099474	7.0343	3.763	29	2.929	1.923588094	3.56	119.0	231.2198948
0.639	581.77	2.35	71	175.0	64.56902206	3.7003	0.903	25	4.067	2.45043016	4.19	61.0	129.1380441
0.292	434.51	0.61	81	33.4	261.0523134	6.6817	2.210	27	3.074	2.036259689	0.20	46.0	522.1046268
0.132	51.93	0.48	16	91.3	463.0426916	1.7308	0.981	28	4.471	4.835489703	4.52	186.0	926.0853833
0.669	583.34	3.22	41	84.0	448.9579377	7.0997	0.944	5	1.132	2.740484316	4.56	162.0	897.9158755
0.427	387.51	4.25	29	44.8	197.5853994	5.0041	3.965	29	0.917	4.95654847	2.59	135.0	395.1707989
0.213	533.41	2.97	76	82.2	27.85556938	2.3935	1.058	21	3.267	1.476391975	1.63	138.0	55.71113876
0.177	781.16	0.20	61	147.1	397.1924675	1.9507	4.234	12	4.915	1.020904691	1.82	82.0	794.384935
0.926	367.87	1.87	55	44.4	367.7454019	4.7893	3.024	12	3.123	3.908047143	1.93	40.0	735.4908039
0.880	660.97	1.96	40	183.7	71.79019911	3.1956	4.842	21	3.952	2.559367812	2.98	188.0	143.5803982
0.700	733.34	4.81	31	38.1	24.26887863	8.8244	3.935	23	0.442	2.106401777	4.59	112.0	48.53775725
0.933	546.63	3.37	90	53.8	369.4764119	7.9984	4.338	21	0.849	4.854680374	3.57	27.0	738.9528239
0.645	505.71	3.89	27	40.7	349.4690094	0.4436	4.613	31	2.737	0.673058411	2.42	150.0	698.9380188
0.101	338.23	0.70	50	13.9	133.783207	9.9906	1.717	38	3.931	0.043914226	1.06	9.0	267.566414
0.239	459.16	1.01	97	78.7	382.711681	4.5444	2.939	26	0.075	3.074630871	2.39	179.0	765.4233621
0.603	56.84	2.33	22	36.2	377.8400945	3.7608	2.840	17	2.315	1.397031361	2.11	157.0	755.680189
0.040	777.45	3.50	17	29.8	439.8752304	7.0103	1.292	42	0.644	3.525018433	1.18	73.0	879.7504608
0.873	274.47	3.37	29	121.2	57.8390571	0.4523	3.246	35	3.751	1.624781305	2.43	19.0	115.6781142
0.834	477.10	2.42	89	197.7	312.0214495	7.5055	2.408	11	1.848	4.155988904	4.38	161.0	624.0428989
0.646	10.64	2.19	34	166.8	228.5696479	5.4830	1.353	47	0.940	4.166669701	0.30	84.0	457.1392958
0.093	160.73	4.74	80	65.5	67.67186976	8.4445	1.247	25	0.040	3.015352079	4.47	159.0	135.3437395
0.957	426.63	2.70	58	10.1	172.1190534	7.1235	2.061	9	1.185	0.379325773	1.72	62.0	344.2381069
0.928	459.21	2.78	90	128.1	109.6392278	8.1494	4.441	30	4.451	4.49902867	1.09	176.0	219.2784556
0.839	450.47	0.44	86	186.7	492.1225988	1.5164	4.681	35	2.145	1.435049038	0.68	180.0	984.2451976
0.263	341.59	4.19	73	128.9	140.802884	1.2625	4.069	10	3.116	2.345065557	3.63	184.0	281.6057679
0.005	476.45	1.68	57	163.0	278.045683	1.9228	1.914	7	4.952	1.065574634	2.39	36.0	556.0913661
0.713	342.48	2.95	66	146.2	399.1093404	0.3276	2.033	22	1.694	2.096833363	1.15	51.0	798.2186807
0.355	207.38	2.53	16	20.6	224.1172951	0.5010	3.862	39	4.122	2.115357872	3.78	117.0	448.2345901
0.166	617.35	0.82	4	6.3	160.8506402	4.9125	4.648	14	1.927	1.678253507	1.62	55.0	321.7012803
0.856	541.32	1.70	85	58.2	102.6445084	0.8315	2.769	42	4.575	3.23888271	1.91	82.0	205.2890168
0.514	161.28	0.92	34	87.8	227.0439275	5.4643	4.980	48	1.129	3.047022	3.98	140.0	454.087855
0.136	583.33	3.12	7	155.1	229.9389849	0.8322	1.512	23	2.524	0.004595786	3.05	89.0	459.8779699
0.070	253.19	1.20	66	177.3	487.4113533	0.7562	3.734	21	1.314	4.753713612	3.59	144.0	974.8227066
0.464	10.92	0.59	40	186.4	422.4632598	7.0683	0.881	44	4.876	0.758644155	1.86	172.0	844.9265195
0.497	592.53	4.13	6	13.2	46.14770597	0.8792	1.896	40	3.819	2.438159221	1.95	83.0	92.29541194
0.736	155.68	3.95	34	142.9	460.9626218	0.3487	2.230	50	1.026	2.195386446	2.83	118.0	921.9252436
0.932	393.76	0.28	48	117.0	68.4966477	9.1831	3.331	16	3.779	2.99539289	2.25	178.0	136.9932954
0.152	61.29	0.98	68	124.8	394.9689159	2.6091	2.244	36	0.846	1.991747194	2.91	121.0	789.9378319
0.101	71.08	1.87	20	36.5	215.6372974	2.5197	1.407	19	3.206	0.183070493	3.46	10.0	431.2745948
0.128	785.62	0.84	1	26.3	375.2449087	0.2617	3.429	50	1.164	2.551638888	3.30	56.0	750.4898173
0.172	354.92	2.66	69	118.8	451.0052067	2.9457	3.114	34	4.517	4.147324313	4.98	11.0	902.0104133
0.597	515.01	4.01	15	41.1	485.8081856	3.9224	1.848	8	4.703	3.189862205	0.67	178.0	971.6163712
0.504	776.36	3.68	45	50.7	205.0156264	6.6071	0.566	32	4.076	0.959128193	4.13	23.0	410.0312528
0.894	495.85	0.36	25	94.4	415.3103333	7.0729	2.956	27	3.213	1.402604269	2.37	170.0	830.6206667
0.154	603.45	2.33	88	89.1	49.87179416	5.3827	3.883	17	3.895	1.506359121	4.72	184.0	99.74358831
0.713	713.15	1.04	94	191.2	421.4558374	4.3097	1.229	46	0.214	1.152366396	4.81	131.0	842.9116749
0.021	39.67	0.21	74	35.5	61.61707585	9.3508	3.292	28	2.901	4.483518686	3.08	43.0	123.2341517
0.516	152.72	3.15	45	34.5	303.9102141	4.5362	3.491	44	4.602	2.135216369	1.39	155.0	607.8204282
0.769	169.22	0.59	4	163.9	346.5637096	6.1878	1.924	40	1.701	0.236302047	1.71	72.0	693.1274193
0.465	607.18	0.09	77	116.7	185.0281771	9.3339	1.939	37	0.673	1.510471143	3.76	158.0	370.0563542
0.986	213.98	0.46	59	88.6	70.27653707	6.4971	3.837	47	3.517	0.029383534	4.95	89.0	140.5530741
0.930	89.72	1.72	79	15.5	313.7438231	1.5785	0.596	20	4.089	2.537936647	3.13	33.0	627.4876462
0.095	453.84	2.34	63	184.4	460.0013887	8.7825	0.715	34	2.276	4.742193263	2.20	55.0	920.0027774
0.065	188.49	3.19	84	113.5	90.01817796	0.6153	3.139	24	1.388	0.304847506	3.95	193.0	180.0363559
0.925	626.36	2.01	15	30.0	61.13300052	1.5389	0.037	11	4.990	1.355942155	4.49	144.0	122.266001
0.556	744.51	0.42	22	113.7	1.591693651	5.4614	3.014	38	0.882	0.03030734	1.00	91.0	3.183387301
0.526	53.32	4.31	77	43.9	447.0608667	0.8368	4.582	48	4.972	4.662484596	1.38	31.0	894.1217333
0.924	32.08	3.56	62	123.6	378.6410596	2.9379	3.237	28	3.005	3.804271919	4.25	82.0	757.2821191
0.577	289.25	3.11	10	172.6	402.4682429	7.0778	1.612	7	1.210	4.033377462	1.63	71.0	804.9364857
0.450	31.58	4.51	33	105.9	234.3454867	1.3249	4.491	50	3.063	0.870812126	2.44	188.0	468.6909734
0.660	592.69	0.83	39	144.2	34.84552803	2.6676	1.398	11	3.955	4.890615601	1.86	179.0	69.69105606
0.963	63.39	1.37	65	41.8	74.46735795	9.2125	0.638	24	4.017	1.438024719	2.79	177.0	148.9347159
0.701	559.00	0.34	68	55.1	284.5257007	0.0281	0.197	21	3.881	1.954777356	3.41	27.0	569.0514014
0.511	128.88	4.25	72	56.1	89.79482885	2.6216	0.896	5	0.908	1.129968139	2.95	65.0	179.5896577
0.392	672.52	4.46	29	161.8	251.722826	9.2343	4.351	5	2.446	4.038900678	4.83	58.0	503.445652
0.393	490.45	1.62	81	99.2	241.8199428	3.5058	4.506	28	2.232	0.517246841	4.95	76.0	483.6398855
0.846	675.57	4.45	89	78.5	109.9860098	3.5415	3.914	32	0.555	0.987522806	4.96	67.0	219.9720197
0.701	365.67	4.09	53	157.4	204.1449614	8.1505	4.166	49	3.810	2.82911341	0.08	117.0	408.2899228
0.198	751.53	2.53	43	196.4	465.0721712	9.4631	3.694	35	3.474	0.061317382	4.07	179.0	930.1443423
0.531	733.08	1.00	58	21.8	354.6278899	3.7012	2.191	49	3.618	2.152788459	1.74	102.0	709.2557798
0.531	350.04	4.36	6	50.6	220.4064768	6.3587	2.016	46	1.151	3.529700437	3.97	46.0	440.8129535
0.808	421.39	0.15	29	27.1	208.1262778	0.5940	4.522	20	2.295	4.619579892	0.43	27.0	416.2525557
0.394	270.01	2.97	42	61.6	99.38838644	1.2681	1.706	15	0.420	1.222660064	1.92	56.0	198.7767729
0.622	573.00	3.51	43	26.9	193.7701859	5.9178	2.479	46	1.603	0.073653238	1.68	60.0	387.5403717
0.706	143.86	2.98	92	168.5	497.1280444	0.2159	4.016	7	1.359	3.056344164	2.93	45.0	994.2560889
0.954	521.60	1.64	66	156.5	175.6259347	7.7841	3.981	41	3.344	1.466076627	1.20	106.0	351.2518695
0.188	731.28	2.08	56	16.3	457.8525242	9.5796	3.530	21	3.960	2.124252133	2.61	192.0	915.7050484
0.423	109.22	3.08	48	138.2	233.8913038	7.5387	1.755	39	3.153	1.883598455	3.24	51.0	467.7826075
0.263	695.00	1.05	66	35.9	310.0338735	9.1190	2.823	20	3.823	2.019380848	3.54	196.0	620.0677471
0.568	106.42	4.51	8	119.3	495.7669977	2.1315	2.158	25	2.269	3.943725846	2.96	72.0	991.5339954
0.702	761.96	0.87	1	37.7	222.3557712	8.7224	4.732	31	4.666	1.940661684	4.96	115.0	444.7115425
0.751	393.57	2.29	6	104.9	400.9695132	6.9693	0.076	36	2.180	0.788473096	1.43	50.0	801.9390263
0.540	107.68	3.76	26	4.6	164.3820471	1.7806	4.804	26	1.516	1.24092296	2.09	30.0	328.7640942
0.753	94.50	3.73	35	65.9	378.3470018	6.3640	3.955	42	4.223	4.856634564	1.98	188.0	756.6940036
0.160	265.00	1.02	93	155.2	23.62887171	0.6822	0.895	48	4.496	0.450583786	1.21	81.0	47.25774342
0.131	334.64	2.49	30	79.0	211.2908295	3.0206	1.346	22	0.529	0.304302315	0.05	69.0	422.581659
0.847	685.16	0.09	64	40.2	348.6597452	0.4257	4.765	50	2.562	0.316113632	3.62	88.0	697.3194904
0.839	328.40	4.82	84	112.2	30.47349945	7.5255	1.470	44	0.672	3.992264133	2.75	170.0	60.94699891
0.000	408.16	2.79	80	67.6	326.0241292	2.4725	3.674	44	4.035	4.300216861	1.24	26.0	652.0482584
0.188	469.25	3.10	59	144.7	342.1379	7.3504	1.362	7	3.413	4.503245674	4.03	9.0	684.2758
0.641	112.76	0.55	23	11.2	454.4149457	0.2197	1.234	22	0.437	4.147549194	4.92	133.0	908.8298914
0.143	371.46	4.16	27	50.4	416.0438468	6.3030	2.528	15	3.667	1.459125351	3.51	114.0	832.0876936
0.014	19.27	2.06	69	54.2	466.9753082	0.0891	4.008	34	3.292	4.868625808	1.56	48.0	933.9506164
0.546	420.75	3.64	29	111.1	357.5793142	0.0853	0.463	46	4.313	2.984681961	4.40	140.0	715.1586284
0.597	760.12	4.74	22	68.8	78.07525767	6.4767	3.343	45	4.487	0.818816113	2.11	76.0	156.1505153
0.370	13.77	0.44	6	106.5	113.1381844	0.0931	2.250	34	2.189	2.271902759	2.41	187.0	226.2763688
0.485	42.43	4.52	33	104.1	215.9626795	4.8692	3.953	15	3.290	0.854488293	2.08	179.0	431.9253589
0.894	509.36	3.74	56	13.4	335.0691366	0.0439	3.275	32	2.015	4.002202656	2.79	99.0	670.1382733
0.038	691.40	3.97	44	3.4	241.3181433	6.2790	2.168	6	3.856	3.202198031	0.10	169.0	482.6362866
0.211	357.06	0.99	87	11.3	208.0879033	0.2810	2.393	17	4.909	1.195567293	2.53	105.0	416.1758066
0.325	408.99	4.50	41	181.1	252.1005689	2.6184	0.088	39	2.998	3.736130249	1.16	26.0	504.2011379
0.491	160.07	3.18	59	19.9	399.739564	2.6763	0.903	31	3.626	1.709355694	0.74	155.0	799.4791281
0.862	663.92	4.24	9	18.2	96.40321576	1.6830	3.989	19	3.745	2.467422312	2.07	120.0	192.8064315
0.599	637.13	3.97	31	165.6	386.6395857	1.9519	1.322	30	1.897	0.709758753	2.18	105.0	773.2791714
0.807	524.03	3.95	36	123.9	461.0901691	9.2579	4.298	8	4.868	3.481187821	1.79	159.0	922.1803382
0.208	98.69	2.84	2	54.4	64.09204948	2.3490	0.349	41	2.939	4.619670369	1.49	171.0	128.184099
0.766	506.68	2.78	53	24.7	187.2229502	0.8716	3.611	31	2.675	3.454979469	2.80	24.0	374.4459003
0.829	452.82	2.63	68	98.7	438.8184194	4.2286	2.554	7	3.802	2.973695812	3.39	178.0	877.6368387
0.553	712.59	1.15	38	121.4	57.391053	3.5334	4.996	26	1.736	0.570741259	4.44	163.0	114.782106
0.515	56.09	3.35	95	108.9	367.1624271	2.6028	2.160	21	2.565	0.218979452	0.32	118.0	734.3248542
0.972	384.18	2.84	2	54.1	378.5805608	7.0387	0.645	19	0.229	3.638659258	4.35	101.0	757.1611217
0.125	498.86	2.86	8	82.6	9.399628173	1.4994	2.993	36	3.355	2.95029287	1.55	77.0	18.79925635
0.544	83.35	4.89	97	16.6	460.6584965	5.9217	0.721	15	3.845	0.067614479	0.52	50.0	921.3169929
0.038	155.01	0.82	7	169.2	410.0360757	7.5165	0.114	23	0.938	3.596199817	0.13	38.0	820.0721514
0.655	387.85	0.11	75	195.9	218.8210237	5.9129	1.667	23	4.654	2.430150742	4.05	79.0	437.6420474
0.726	327.71	2.72	82	150.0	47.12454103	5.7638	1.707	35	2.367	1.439425994	2.14	59.0	94.24908205
0.542	440.84	4.35	21	47.9	403.2463978	7.0723	4.233	12	0.944	2.291337239	3.74	122.0	806.4927956
0.724	415.10	0.27	70	145.9	360.1303492	9.0920	1.628	40	3.484	3.481306647	0.70	19.0	720.2606984
0.127	675.58	4.18	4	96.6	41.98023379	5.7002	4.061	10	1.044	2.218703597	1.51	71.0	83.96046759
0.643	517.97	2.77	8	130.6	227.3725729	5.8340	4.004	10	4.768	1.399724382	4.70	87.0	454.7451458
0.894	554.86	1.90	92	13.1	226.7863378	3.5890	1.870	29	0.902	0.498747576	4.18	109.0	453.5726755
0.138	491.87	1.20	97	188.1	222.7442354	7.4596	3.641	33	3.947	2.846396107	3.06	124.0	445.4884707
0.201	52.98	0.33	92	177.7	89.95849301	4.2053	0.076	30	0.187	2.755956092	3.59	48.0	179.916986
0.948	539.71	1.37	62	198.7	33.13556762	6.4618	3.710	31	0.928	0.279744857	2.05	37.0	66.27113525
0.683	128.85	2.94	49	153.0	487.3848381	7.5127	3.200	37	1.086	0.169458866	1.61	12.0	974.7696762
0.476	683.32	4.94	85	175.8	436.1294152	7.9702	0.028	29	2.168	3.781298574	2.13	165.0	872.2588304
0.215	727.75	1.89	79	116.8	311.4220543	7.8071	0.485	33	4.331	4.710900423	2.60	9.0	622.8441086
0.649	270.75	3.17	79	25.8	229.4241904	5.8913	3.761	44	2.294	1.643955641	0.56	9.0	458.8483808
0.298	713.84	0.29	24	74.4	116.5176294	8.6242	4.851	7	3.823	2.429975871	1.95	48.0	233.0352587
0.001	96.79	3.29	1	173.4	231.5392663	9.5285	2.133	36	4.389	2.650615472	0.47	78.0	463.0785325
0.501	217.97	0.47	52	167.6	197.7638165	5.8027	1.039	5	4.157	3.998482431	0.15	34.0	395.527633
0.343	577.12	0.84	87	47.8	188.8749461	3.4609	2.423	10	0.418	4.384349966	0.08	13.0	377.7498922
0.345	259.05	3.37	94	138.3	419.7186561	5.4509	2.743	23	1.232	2.661402584	1.39	66.0	839.4373122
0.861	17.42	0.28	2	56.5	284.2388316	1.0689	2.190	46	2.860	2.347760923	0.21	167.0	568.4776633
0.175	531.57	1.55	94	16.4	157.1732891	2.0300	2.945	49	1.127	4.594930835	2.14	0.0	314.3465782
0.403	248.05	3.36	85	148.8	108.7597604	6.5314	4.607	15	3.589	4.98286339	4.76	56.0	217.5195209
0.557	664.40	2.03	2	197.0	16.66322367	3.0092	1.300	18	2.735	4.636782375	4.01	128.0	33.32644733
0.657	764.39	4.70	50	67.6	221.9793575	2.5082	2.315	49	4.816	1.824433702	4.31	100.0	443.958715
0.792	746.55	0.15	34	13.4	241.5663913	2.6888	0.328	36	0.681	3.494421948	0.51	157.0	483.1327826
0.792	773.50	0.05	48	76.2	198.6979913	2.7446	1.163	16	1.231	3.811836002	3.35	194.0	397.3959825
0.764	263.01	4.72	35	96.1	347.28974	7.2552	0.640	22	0.221	4.479680776	3.77	120.0	694.57948
0.036	148.06	4.65	37	140.9	281.8733937	7.7622	3.525	14	2.849	2.153376001	3.68	87.0	563.7467874
0.562	330.16	1.19	16	108.8	51.69176876	2.4867	0.671	27	2.567	4.001652096	4.38	102.0	103.3835375
0.047	442.75	4.55	30	156.0	359.9730107	7.9130	2.006	26	3.575	1.556371615	2.44	27.0	719.9460215
0.238	36.48	4.56	0	88.3	160.7293287	9.1980	0.357	44	0.391	4.212335223	1.80	84.0	321.4586573
0.622	332.55	1.69	59	166.3	413.1036555	4.6815	2.173	30	1.122	2.534151091	4.60	199.0	826.2073111
0.397	47.90	4.53	87	6.1	438.030935	4.7399	3.411	43	3.033	4.558861058	0.92	76.0	876.06187
0.887	676.41	2.32	93	151.2	24.66062119	2.4337	1.616	5	1.549	0.729481921	3.15	110.0	49.32124239
