FSC.H	SSC.H	FL1.H	FL2.H	FL3.H	FL4.H	Y
97	110	94.2857132	87.2142868	205.337738	251.1878204	3
356	96	0	208.6071472	172.1394196	288.758667	2
1023	615	625.8214111	464.3571472	796.7596436	504.5225525	1
137	139	68.35713959	90.75	36.88702011	250.1143799	3
63	41	117.8571396	0	137.7115326	253.3347321	3
422	85	617.5714111	86.0357132	596.3401489	239.3798523	5
273	133	180.3214264	207.4285736	76.23316956	435.8216248	2
80	188	0	66	17.21394157	18.24868774	3
379	92	114.3214264	519.75	588.9627686	658.0262451	1
198	60	30.6428566	128.4642792	0	169.6054535	3
221	120	7.071428776	249.8571472	0	122.373558	3
86	76	100.1785736	0	0	42.93809128	3
110	48	147.3214264	141.4285736	174.5985565	187.8541412	3
100	33	77.7857132	152.0357208	104.5132217	0	3
63	62	49.5	77.7857132	114.349762	178.1930695	3
100	76	0	0	68.8557663	0	3
211	104	62.4642868	56.57143021	135.2524109	375.7082825	3
341	86	624.6428833	0	677.4915771	0	5
205	66	77.7857132	76.60713959	57.78966522	222.2046204	3
129	204	265.1785583	308.7857056	223.78125	376.7817383	1
626	249	639.9642944	747.2142944	670.1141968	755.7103882	1
259	121	173.25	0	0	272.6568604	3
80	140	0	0	39.34615326	79.43547058	3
350	114	0	182.6785736	92.21754456	110.5655823	3
301	172	109.6071396	240.4285736	185.6646576	255.4816437	2
97	68	87.2142868	21.2142849	89.75841522	187.8541412	3
200	100	115.5	54.2142868	100.8245163	315.5949707	3
370	77	76.60713959	0	89.75841522	305.9338989	3
75	59	36.5357132	18.8571434	33.19831848	239.3798523	3
82	161	0	67.17857361	94.67668152	213.6170044	3
78	53	0	0	84.8401413	288.758667	3
279	77	50.67856979	166.1785736	0	167.4585571	3
363	132	104.8928604	187.3928528	110.6610565	201.809021	2
217	81	563.3571167	86.0357132	756.1838989	195.3683167	5
431	99	142.6071472	0	167.2211609	213.6170044	5
508	114	656.4642944	68.35713959	678.7211304	227.5718842	5
408	84	610.5	132	614.7836304	68.70094299	5
236	128	205.0714264	124.9285736	172.1394196	273.7303162	2
67	17	0	20.0357151	0	222.2046204	3
261	144	201.5357208	9.428571701	269.275238	317.7418823	2
110	137	337.0714417	180.3214264	0	341.3578186	2
401	105	4.714285851	154.3928528	170.9098511	174.9727173	5
108	43	0	12.96428585	30.73918343	0	3
178	98	123.75	614.0357056	638.1454468	668.7607422	1
355	84	51.8571434	51.8571434	145.0889435	135.2549896	3
299	74	188.5714264	0	115.5793304	283.3913879	3
273	141	29.4642849	130.8214264	0	297.346283	3
448	93	598.7142944	207.4285736	640.6045532	64.40713501	5
392	83	565.7142944	16.5	665.1959229	575.3704224	1
305	65	121.3928604	187.3928528	87.29927826	282.3179321	3
292	155	143.7857208	161.4642792	132.7932739	329.5498352	2
211	99	0	0	94.67668152	235.0860443	3
165	249	273.4285583	294.6428528	193.0420685	267.2896118	4
216	106	89.57142639	551.5714111	620.9315186	646.2182617	1
87	82	18.8571434	256.9285583	173.368988	223.2780762	3
265	121	140.25	18.8571434	72.54447174	184.6337891	5
360	95	631.7142944	195.6428528	548.3870239	74.06820679	5
198	86	96.64286041	538.6071167	601.2584229	655.8793335	1
68	32	0	259.2857056	121.7271652	134.1815338	3
108	47	0	0	150.0072174	61.18677902	3
167	87	101.3571396	76.60713959	200.4194641	180.3399811	3
191	71	524.4642944	155.5714264	582.8148804	197.515213	5
326	194	0	0	68.8557663	388.5897217	2
208	109	123.75	0	15.984375	253.3347321	3
70	18	0	0	23.36177826	56.89297104	3
342	100	223.9285736	562.1785889	579.1262207	637.6306152	1
266	100	82.5	113.1428604	168.4507141	184.6337891	3
68	36	22.3928566	18.8571434	115.5793304	255.4816437	3
79	127	34.17856979	0	104.5132217	236.1595001	3
251	171	163.8214264	143.7857208	209.0264435	279.0975952	2
176	61	0	0	33.19831848	26.83630562	3
240	145	99	248.6785736	232.3882141	283.3913879	2
443	141	94.2857132	596.3571167	569.2896729	650.512085	1
303	137	159.1071472	96.64286041	0	322.035675	2
80	58	4.714285851	0	148.7776489	334.9171143	3
187	91	87.2142868	148.5	147.5480804	170.6789093	3
162	96	51.8571434	0	199.1899109	125.5939102	3
387	93	215.6785736	90.75	20.90264511	259.7754517	2
94	75	0	30.6428566	0	0	3
341	69	142.6071472	429	550.8461304	724.5802612	1
171	202	181.5	241.6071472	183.2055359	298.4197388	2
392	112	153.2142792	7.071428776	207.796875	218.9842529	5
476	83	610.5	169.7142792	560.6826782	239.3798523	5
224	118	53.0357132	71.89286041	250.8317261	280.171051	3
357	98	168.5357208	170.8928528	221.322113	270.5099792	2
619	157	698.8928833	104.8928604	636.9158936	118.0797501	5
221	160	50.67856979	173.25	30.73918343	236.1595001	2
215	90	102.5357132	76.60713959	126.6454315	343.5047302	3
204	111	126.1071396	111.9642868	136.4819641	315.5949707	3
114	79	25.9285717	0	231.1586609	290.9055481	3
62	74	142.6071472	78.9642868	126.6454315	284.4648438	3
233	119	7.071428776	141.4285736	275.4230652	280.171051	3
63	29	18.8571434	0	0	181.4134369	3
227	138	97.82142639	268.7142944	261.8978271	443.3357849	1
207	117	117.8571396	179.1428528	113.1201935	342.4312744	2
77	32	111.9642868	5.892857075	45.49399185	152.4302216	3
740	631	410.1428528	537.4285889	654.1298218	690.2297974	1
200	108	176.7857208	64.82142639	105.7427902	342.4312744	3
81	47	21.2142849	121.3928604	115.5793304	229.7187805	3
336	113	0	0	50.41225815	262.9957886	3
198	111	141.4285736	210.9642792	0	184.6337891	5
324	161	166.1785736	359.4642944	99.59495544	368.1941223	1
116	424	0	0	140.1706696	159.9443817	5
259	57	577.5	110.7857132	684.8690186	7.514165878	5
192	143	132	212.1428528	12.29567337	24.68940163	5
67	42	86.0357132	177.9642792	38.11658478	220.0577087	3
251	136	0	141.4285736	73.77404022	2.146904469	3
89	90	78.9642868	516.2142944	608.6358032	595.7659912	1
499	125	115.5	558.6428833	491.8269348	736.3882446	1
318	77	576.3214111	155.5714264	661.5072021	142.7691498	5
202	97	549.2142944	0	738.9699707	262.9957886	5
89	157	0	0	0	38.64427948	3
233	322	221.5714264	436.0714417	186.8942261	393.9569702	1
80	60	0	0	151.2367859	226.4984283	3
140	68	66	23.5714283	18.44351006	229.7187805	3
88	40	0	166.1785736	172.1394196	203.9559326	3
246	175	144.9642792	7.071428776	194.271637	255.4816437	5
513	168	667.0714111	0	638.1454468	293.0524597	5
178	76	70.7142868	57.75	194.271637	327.4029236	3
223	136	44.7857132	36.5357132	119.2680283	368.1941223	3
99	30	0	15.3214283	175.828125	111.6390381	3
106	69	93.10713959	109.6071396	56.56009674	152.4302216	3
445	135	610.5	200.3571472	635.6862793	338.1374512	1
222	117	113.1428604	229.8214264	138.9411011	255.4816437	2
160	108	114.3214264	30.6428566	191.8125	239.3798523	3
459	144	0	80.14286041	115.5793304	360.6799622	2
71	48	0	0	0	94.46379852	3
241	131	36.5357132	160.2857208	35.65745163	388.5897217	2
123	111	0	95.4642868	0	288.758667	3
219	118	56.57143021	632.8928833	666.4254761	734.241333	1
138	84	447.8571472	44.7857132	593.8809814	187.8541412	5
141	135	88.39286041	126.1071396	217.6334076	201.809021	5
365	250	208.6071472	205.0714264	179.5168304	258.7019958	4
278	108	101.3571396	156.75	159.84375	0	5
112	145	0	62.4642868	0	94.46379852	3
256	69	467.8928528	2.357142925	582.8148804	229.7187805	5
114	65	0	0	17.21394157	136.3284302	3
65	102	200.3571472	248.6785736	221.322113	202.8824768	5
299	198	233.3571472	314.6785583	311.0805359	364.9737549	1
213	233	169.7142792	377.1428528	217.6334076	354.2392578	1
81	53	0	0	45.49399185	203.9559326	3
76	231	136.7142792	234.5357208	90.9879837	316.6684265	2
173	28	42.42856979	36.5357132	148.7776489	211.4700928	3
131	88	74.25	170.8928528	0	199.6621246	3
267	131	41.25	215.6785736	132.7932739	284.4648438	2
271	120	95.4642868	168.5357208	161.0733185	404.6914978	2
312	167	177.9642792	91.92857361	247.1430359	183.5603333	5
171	99	35.3571434	198	190.5829315	255.4816437	3
76	14	22.3928566	141.4285736	86.06970978	48.30535126	3
229	138	0	23.5714283	190.5829315	299.4931946	3
210	67	0	3.535714388	88.52884674	269.4365234	3
294	63	31.8214283	195.6428528	0	308.0808105	3
208	90	78.9642868	113.1428604	193.0420685	118.0797501	3
193	90	0	632.8928833	665.1959229	714.9191895	1
485	76	75.42857361	672.9642944	576.6670532	727.8006592	1
154	150	86.0357132	33	114.349762	144.9160614	3
292	68	573.9642944	107.25	570.5192261	169.6054535	5
225	83	577.5	0	649.2115479	262.9957886	5
61	14	122.5714264	0	61.47836685	226.4984283	3
155	67	526.8214111	176.7857208	591.421875	123.4470062	5
208	225	608.1428833	0	726.6742554	152.4302216	5
74	98	120.2142868	279.3214417	22.13221169	273.7303162	3
175	135	0	0	0	59.03987503	3
215	112	0	254.5714264	0	57.96642303	3
163	96	16.5	160.2857208	22.13221169	202.8824768	3
239	187	62.4642868	116.6785736	163.5324554	493.7880249	2
201	123	160.2857208	123.75	135.2524109	314.5215149	2
158	116	109.6071396	180.3214264	193.0420685	236.1595001	3
174	96	0	0	0	226.4984283	3
214	100	107.25	624.6428833	652.9002686	736.3882446	1
169	77	12.96428585	107.25	168.4507141	293.0524597	3
74	90	0	0	0	217.9108124	3
389	88	557.4642944	0	647.9819946	328.4763794	5
84	24	37.7142868	172.0714264	0	239.3798523	3
245	150	169.7142792	212.1428528	87.29927826	459.437561	2
131	122	180.3214264	136.7142792	152.4663391	279.0975952	3
369	77	570.4285889	168.5357208	564.3713989	111.6390381	5
252	135	69.5357132	170.8928528	108.2019196	298.4197388	2
382	86	74.25	0	106.9723587	254.4081879	3
192	149	67.17857361	44.7857132	200.4194641	134.1815338	5
305	78	48.32143021	96.64286041	138.9411011	237.2329559	3
256	93	166.1785736	140.25	127.875	0	5
252	156	66	206.25	52.87139511	352.0923462	2
129	100	103.7142868	0	88.52884674	275.8772278	3
69	28	61.2857132	16.5	143.859375	109.4921265	3
143	572	0	0	12.29567337	262.9957886	5
301	92	570.4285889	0	607.40625	183.5603333	5
156	86	0	200.3571472	121.7271652	283.3913879	3
479	97	605.7857056	190.9285736	591.421875	280.171051	4
182	85	515.0357056	117.8571396	736.5108032	296.2728271	5
155	77	83.67857361	66	119.2680283	197.515213	3
214	127	76.60713959	108.4285736	40.57572174	304.8604431	3
158	82	141.4285736	242.7857208	170.9098511	268.3630676	3
324	129	55.3928566	120.2142868	39.34615326	0	3
165	55	168.5357208	0	29.50961494	212.5435486	3
119	72	75.42857361	0	17.21394157	176.0461731	3
211	96	123.75	215.6785736	136.4819641	66.554039	5
350	63	84.85713959	683.5714111	608.6358032	721.3599243	1
233	213	334.7142944	340.6071472	218.8629761	392.8835144	1
160	63	0	90.75	121.7271652	0	3
118	36	0	0	59.01922989	162.0912933	3
87	143	0	0	20.90264511	135.2549896	3
259	104	121.3928604	531.5357056	643.0637207	626.8961182	1
106	72	0	0	83.61058044	246.8940125	3
220	159	307.6071472	249.8571472	165.9915924	272.6568604	2
169	75	141.4285736	154.3928528	119.2680283	283.3913879	3
202	94	575.1428833	182.6785736	675.0324707	169.6054535	5
104	64	0	11.78571415	173.368988	193.221405	3
616	292	345.3214417	313.5	55.33052826	209.3231964	4
137	64	0	307.6071472	414.3641968	497.0083923	2
608	222	222.75	317.0357056	57.78966522	251.1878204	4
143	40	29.4642849	173.25	88.52884674	0	3
134	55	104.8928604	240.4285736	210.256012	304.8604431	3
66	34	102.5357132	119.0357132	0	185.7072449	3
296	115	89.57142639	70.7142868	22.13221169	206.102829	3
272	68	313.5	0	435.2668152	0	5
62	43	0	129.6428528	0	278.0241394	3
170	115	123.75	176.7857208	183.2055359	294.1259155	2
199	171	236.8928528	114.3214264	164.7620239	290.9055481	2
61	61	25.9285717	0	0	271.5834351	3
203	115	579.8571167	67.17857361	694.7055054	135.2549896	5
455	185	177.9642792	0	39.34615326	474.4659119	2
118	33	51.8571434	121.3928604	29.50961494	301.6400757	3
89	317	0	169.7142792	103.2836533	281.2444763	2
77	47	0	0	0	236.1595001	3
93	86	1.178571463	229.8214264	0	0	3
187	98	0	81.32142639	119.2680283	341.3578186	3
174	71	0	47.1428566	0	85.87618256	3
66	50	416.0357056	96.64286041	622.1610718	214.6904449	5
198	125	0	147.3214264	209.0264435	505.5960083	2
99	33	29.4642849	74.25	103.2836533	176.0461731	3
77	294	34.17856979	113.1428604	0	193.221405	5
117	57	528	41.25	612.3245239	40.79118729	5
249	125	0	136.7142792	14.75480747	136.3284302	3
263	90	84.85713959	639.9642944	677.4915771	710.6253662	1
84	93	74.25	0	29.50961494	150.2833099	3
362	87	47.1428566	163.8214264	150.0072174	179.2665253	3
228	108	0	27.1071434	82.38101196	201.809021	3
306	273	252.2142792	388.9285583	232.3882141	399.3242493	1
104	82	255.75	241.6071472	301.243988	308.0808105	2
62	47	0	0	118.0384598	0	3
206	118	122.5714264	67.17857361	157.384613	173.8992615	5
180	86	573.9642944	159.1071472	752.4951782	180.3399811	5
247	174	161.4642792	49.5	104.5132217	320.9622192	2
288	133	103.7142868	661.1785889	645.5228271	696.6705322	1
171	57	86.0357132	0	73.77404022	286.6117554	3
75	63	62.4642868	150.8571472	83.61058044	304.8604431	3
315	75	122.5714264	0	163.5324554	215.7639008	3
74	27	0	15.3214283	98.36538696	251.1878204	3
85	90	0	89.57142639	0	249.0409241	3
321	62	592.8214111	231	677.4915771	193.221405	5
178	149	0	201.5357208	22.13221169	258.7019958	3
482	241	318.2142944	247.5	624.6201782	273.7303162	4
140	67	0	0	11.06610584	240.4533081	3
336	68	44.7857132	115.5	0	185.7072449	3
152	158	93.10713959	280.5	24.59134674	352.0923462	2
131	175	179.1428528	0	201.6490326	59.03987503	5
84	30	54.2142868	165	81.15144348	221.1311646	3
327	172	0	28.2857151	0	288.758667	3
164	222	375.9642944	406.6071472	59.01922989	373.5613708	1
290	70	0	575.1428833	593.8809814	678.421814	1
248	100	83.67857361	109.6071396	82.38101196	147.0629578	3
242	78	64.82142639	330	523.7956543	464.8048401	1
452	119	511.5	81.32142639	598.7992554	163.1647491	5
467	213	153.2142792	89.57142639	163.5324554	481.980072	1
395	133	656.4642944	139.0714264	597.5697021	316.6684265	4
234	110	104.8928604	548.0357056	625.8497314	727.8006592	1
176	90	0	27.1071434	33.19831848	216.8373566	3
195	69	507.9642944	122.5714264	634.4567261	259.7754517	5
270	91	51.8571434	602.25	622.1610718	679.4953003	1
243	127	0	335.8928528	592.6514282	610.7943115	1
212	133	34.17856979	245.1428528	148.7776489	449.7764893	2
115	77	22.3928566	147.3214264	79.921875	27.90975952	3
166	148	189.75	210.9642792	60.24879837	227.5718842	2
123	75	22.3928566	0	45.49399185	272.6568604	3
406	106	108.4285736	10.60714245	60.24879837	386.4428101	2
86	43	0	0	0	244.7471161	3
216	113	0	110.7857132	118.0384598	328.4763794	3
203	79	0	160.2857208	150.0072174	226.4984283	3
90	47	0	0	0	256.5550842	3
215	125	10.60714245	77.7857132	145.0889435	136.3284302	3
142	46	12.96428585	117.8571396	109.431488	242.6002045	3
156	69	434.8928528	77.7857132	561.9122314	199.6621246	5
89	26	0	0	154.9254761	4.293808937	3
100	35	5.892857075	182.6785736	0	201.809021	3
100	51	0	213.3214264	172.1394196	45.08499527	3
236	229	240.4285736	255.75	227.4699554	343.5047302	4
95	79	45.9642868	108.4285736	0	183.5603333	3
209	84	457.2857056	246.3214264	566.8305054	256.5550842	5
233	272	368.8928528	331.1785583	250.8317261	340.2843628	4
124	91	486.75	146.1428528	639.375	289.8321228	5
209	104	552.75	132	747.5769043	250.1143799	5
345	199	120.2142868	281.6785583	110.6610565	429.3808899	1
204	78	0	0	0	284.4648438	3
143	69	0	124.9285736	0	184.6337891	3
92	144	0	0	93.44711304	268.3630676	3
564	370	569.25	453.75	699.6237793	508.8163757	1
189	78	66	86.0357132	0	358.5330505	3
68	71	0	94.2857132	0	320.9622192	3
198	102	523.2857056	196.8214264	569.2896729	273.7303162	5
106	116	77.7857132	0	68.8557663	279.0975952	3
299	117	199.1785736	0	125.415863	275.8772278	2
307	134	80.14286041	153.2142792	165.9915924	288.758667	2
218	36	67.17857361	264	0	234.0125885	3
81	126	0	0	28.28004837	168.5319977	3
124	80	113.1428604	195.6428528	159.84375	266.216156	3
171	86	536.25	49.5	691.0168457	168.5319977	5
381	97	572.7857056	94.2857132	501.6634521	0	5
458	108	101.3571396	17.6785717	0	126.667366	3
241	98	64.82142639	205.0714264	120.4975967	247.9674683	3
375	78	522.1071167	123.75	579.1262207	95.53725433	5
110	282	0	103.7142868	170.9098511	202.8824768	5
67	123	269.8928528	7.071428776	0	83.72927856	5
379	93	641.1428833	0	572.9783936	242.6002045	5
255	189	0	327.6428528	136.4819641	226.4984283	2
61	65	53.0357132	0	35.65745163	211.4700928	3
300	120	134.3571472	74.25	154.9254761	236.1595001	5
143	80	35.3571434	108.4285736	23.36177826	231.8656921	3
315	91	569.25	134.3571472	667.6550293	260.8489075	5
111	65	129.6428528	189.75	82.38101196	307.0073547	3
283	69	36.5357132	141.4285736	172.1394196	337.0639954	3
69	70	94.2857132	107.25	0	51.52570724	3
206	104	77.7857132	80.14286041	0	323.1091309	3
419	88	576.3214111	44.7857132	689.7872314	0	5
662	88	12.96428585	84.85713959	157.384613	195.3683167	5
152	127	0	129.6428528	18.44351006	249.0409241	3
63	25	0	161.4642792	0	278.0241394	3
166	44	198	124.9285736	25.82091331	186.7806854	3
250	138	0	227.4642792	132.7932739	269.4365234	2
335	135	76.60713959	104.8928604	143.859375	34.3504715	5
265	115	161.4642792	160.2857208	168.4507141	283.3913879	2
385	103	71.89286041	12.96428585	45.49399185	228.6453247	3
260	154	74.25	648.2142944	620.9315186	708.4785156	1
233	112	545.6785889	23.5714283	645.5228271	296.2728271	5
109	82	0	0	60.24879837	251.1878204	3
119	16	0	0	154.9254761	194.2948608	3
64	22	0	116.6785736	0	23.61594963	3
192	144	87.2142868	173.25	211.4855804	245.8205719	2
90	231	192.1071472	84.85713959	79.921875	177.1196289	5
267	116	0	160.2857208	0	257.62854	3
169	113	585.75	0	785.6934814	185.7072449	5
461	225	232.1785736	308.7857056	239.765625	445.4826965	1
241	119	51.8571434	137.8928528	180.7463989	228.6453247	3
153	67	0	22.3928566	24.59134674	257.62854	3
150	114	0	0	202.8786011	503.4490967	3
76	59	104.8928604	0	124.1862946	0	3
94	79	0	254.5714264	83.61058044	202.8824768	3
63	247	84.85713959	0	63.9375	178.1930695	5
209	139	0	190.9285736	156.1550446	312.3746033	2
296	78	71.89286041	538.6071167	631.9976196	645.1447754	1
95	7	0	120.2142868	212.7151489	54.74606323	3
90	186	86.0357132	108.4285736	0	310.2276917	3
339	138	0	0	168.4507141	162.0912933	3
74	30	0	0	13.52523994	106.2717743	3
238	135	615.2142944	126.1071396	724.2151489	284.4648438	5
377	97	182.6785736	611.6785889	555.7644043	705.2581177	1
233	218	252.2142792	295.8214417	287.71875	420.7932739	1
174	228	16.5	0	1.229567289	0	3
69	156	0	129.6428528	57.78966522	314.5215149	3
284	65	127.2857132	110.7857132	77.46273804	183.5603333	3
296	141	29.4642849	8.25	70.08533478	208.2497406	3
260	75	548.0357056	8.25	695.9351196	0	5
149	45	29.4642849	577.5	657.8184814	621.5288696	1
226	94	163.8214264	69.5357132	153.6959076	151.3567657	5
262	54	578.6785889	102.5357132	552.0757446	164.2381897	5
204	95	48.32143021	180.3214264	212.7151489	251.1878204	3
479	124	159.1071472	200.3571472	118.0384598	206.102829	2
80	37	67.17857361	0	157.384613	194.2948608	3
288	76	568.0714111	51.8571434	611.0949707	227.5718842	5
113	67	97.82142639	198	56.56009674	203.9559326	3
453	144	631.7142944	0	694.7055054	255.4816437	5
68	292	35.3571434	185.0357208	29.50961494	293.0524597	2
107	180	0	325.2857056	135.2524109	352.0923462	2
72	29	61.2857132	42.42856979	0	120.2266541	3
231	90	499.7142944	225.1071472	777.0865479	202.8824768	5
81	36	86.0357132	129.6428528	66.39663696	119.1531982	3
229	88	0	107.25	143.859375	12.88142681	3
