N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
0.542	615.86	1.27	27	30.1	489.5364859	7.0611	3.125	16	1.781	2.500598964	1.69	133.0	163.1788286
0.332	28.63	4.14	52	24.2	251.3164457	4.7149	0.118	45	3.206	0.552542619	2.25	156.0	83.77214856
0.268	24.80	4.70	95	21.2	222.8571995	7.0032	3.247	32	3.595	2.107467521	0.53	172.0	74.28573318
0.848	178.90	4.11	70	194.6	169.8319152	3.0073	1.623	29	2.578	4.94142504	0.58	37.0	56.61063839
0.737	392.33	0.96	89	111.9	387.0409299	3.7632	2.753	15	2.474	2.537205496	0.54	153.0	129.0136433
0.044	487.32	2.92	85	150.5	30.46773318	7.2819	4.502	28	4.682	4.751826272	2.45	3.0	10.15591106
0.714	774.17	4.10	16	121.5	111.0820315	0.0561	0.321	27	0.589	2.13405486	3.86	7.0	37.02734382
0.137	57.92	2.33	24	111.6	406.6174098	9.2043	3.750	48	4.588	4.545987038	4.08	127.0	135.5391366
0.831	333.50	0.20	3	101.8	455.4093243	2.4708	0.887	41	2.764	0.73388725	0.83	129.0	151.8031081
0.381	475.27	0.68	56	16.4	52.08040842	3.0672	0.356	31	3.071	2.282279941	3.70	149.0	17.36013614
0.751	764.30	3.00	73	39.1	98.85899771	3.8057	0.984	10	1.920	3.044665316	0.57	144.0	32.95299924
0.171	213.27	2.06	6	78.3	137.8708067	7.8295	1.134	5	4.683	0.418203876	2.22	34.0	45.95693558
0.515	651.12	2.18	34	1.6	477.9427694	6.6234	2.097	46	1.703	2.341377615	3.91	104.0	159.3142565
0.750	461.38	4.59	88	168.5	347.5365334	2.9449	1.106	48	2.391	4.768170726	4.67	128.0	115.8455111
0.350	624.28	4.37	34	54.0	168.2995564	0.5985	1.991	45	2.180	1.504025235	4.60	135.0	56.09985213
0.629	201.33	1.55	76	196.0	329.8248884	5.6363	0.859	33	2.214	1.76159464	0.08	30.0	109.9416295
0.475	484.68	0.20	69	56.4	270.2623617	3.9461	0.584	17	4.629	1.68795467	4.86	74.0	90.08745389
0.199	324.36	0.26	54	68.3	86.41693268	6.9997	0.926	14	1.762	4.609153989	0.54	103.0	28.80564423
0.954	636.04	4.61	73	127.6	466.864291	4.3521	1.589	35	0.591	3.668858646	3.23	117.0	155.6214303
0.078	733.28	1.71	0	155.8	31.31118861	2.5064	1.618	34	2.055	4.618058026	0.92	79.0	10.43706287
0.075	0.47	2.05	82	72.9	457.4048535	8.7821	0.814	20	3.200	3.304136739	3.71	27.0	152.4682845
0.604	255.07	1.03	6	199.0	377.4635609	4.8457	0.804	41	4.446	1.665227486	4.55	7.0	125.821187
0.482	422.41	0.33	56	129.0	344.8497519	6.6795	4.122	21	0.891	2.879026886	3.12	46.0	114.9499173
0.622	13.05	3.01	61	101.1	465.7027574	0.6106	3.287	27	4.558	0.533615711	0.14	2.0	155.2342525
0.871	618.02	3.79	73	81.4	87.6079007	6.5428	2.805	7	1.922	0.593036216	1.97	77.0	29.20263357
0.083	736.23	2.67	4	38.8	307.9994382	9.0388	3.501	36	2.790	0.806459805	0.73	119.0	102.6664794
0.824	473.83	0.94	49	65.8	298.6651869	4.6823	4.002	46	0.244	0.952357986	1.76	109.0	99.55506229
0.090	329.88	2.82	68	125.6	215.0425382	9.5955	2.475	13	3.620	3.970398201	2.44	55.0	71.68084605
0.540	393.52	0.68	48	30.8	309.3438395	2.1515	4.515	5	4.829	0.814845899	0.97	194.0	103.1146132
0.724	344.83	1.26	65	196.4	194.8729253	6.8104	1.887	47	3.152	0.728496417	2.69	28.0	64.95764175
0.989	467.77	4.74	17	15.1	135.5562508	2.3121	2.196	18	2.922	0.845164457	1.36	6.0	45.18541695
0.198	313.39	0.59	87	121.2	380.945361	0.5236	2.115	34	2.249	0.211225052	2.25	109.0	126.981787
0.847	341.29	4.93	8	23.4	405.9634787	1.5361	2.389	49	3.888	3.332057795	4.91	83.0	135.3211596
0.636	31.84	4.56	25	82.5	9.515771662	3.5345	2.501	19	0.129	3.4527244	3.09	38.0	3.171923887
0.499	379.34	0.44	12	79.1	341.9200653	5.9682	1.050	13	0.488	4.670257603	3.48	45.0	113.9733551
0.213	721.54	4.22	75	2.4	348.8798844	1.9907	3.273	14	4.895	2.362597627	2.77	126.0	116.2932948
0.346	265.30	4.86	18	179.0	252.4166399	4.0202	0.848	40	4.709	3.524152381	1.14	152.0	84.13887995
0.043	755.19	3.98	37	31.6	309.5230356	6.4810	2.962	44	0.520	4.337334001	4.12	113.0	103.1743452
0.715	578.73	1.86	50	157.1	342.9446867	1.2292	4.256	18	4.089	1.670927844	1.67	50.0	114.3148956
0.427	578.56	2.82	60	103.8	415.3892107	1.8342	4.693	20	2.891	2.4582609	0.16	142.0	138.4630702
0.111	526.93	4.89	34	64.0	473.7705427	6.7014	4.740	39	4.373	3.386639951	2.01	56.0	157.9235142
0.817	627.25	0.10	72	120.0	478.5504759	8.5374	1.966	6	1.484	0.137019695	1.15	26.0	159.5168253
0.912	634.23	3.69	36	42.6	445.7083222	9.1225	2.993	18	3.627	3.098023967	2.05	23.0	148.5694407
0.763	650.70	1.16	51	106.9	370.5842843	1.4685	4.339	46	3.976	2.173537626	4.23	157.0	123.5280948
0.838	319.30	2.48	89	93.7	217.110475	6.3035	2.322	22	1.138	4.229067638	3.96	158.0	72.37015835
0.480	135.63	0.59	2	101.6	314.4763947	0.4664	0.034	7	2.177	3.840952101	4.78	2.0	104.8254649
0.624	672.59	2.81	93	151.2	165.2997382	9.5760	1.815	22	4.594	1.578904897	1.10	97.0	55.09991272
0.738	742.51	0.65	21	72.2	155.7112647	1.3126	3.476	34	2.324	0.586319879	0.24	177.0	51.9037549
0.651	450.04	2.59	77	124.4	255.651282	6.9229	2.261	48	1.247	0.308595974	1.75	43.0	85.217094
0.274	50.78	1.63	88	53.4	304.4231353	4.6467	1.572	12	0.032	3.842606831	4.65	138.0	101.4743784
0.544	152.45	3.10	86	33.9	462.000057	3.4446	4.265	22	0.980	0.015949694	3.66	133.0	154.000019
0.761	235.99	0.71	75	121.5	391.3238891	1.4782	0.445	37	1.252	1.621194318	2.71	187.0	130.4412964
0.080	670.12	2.93	69	99.2	417.3623229	9.0541	1.609	22	4.426	2.27307912	4.68	90.0	139.1207743
0.787	564.31	4.86	85	66.8	377.0278518	9.0008	1.317	18	3.770	4.470466808	2.66	66.0	125.6759506
0.613	326.83	4.59	79	110.0	64.45728436	9.9592	4.592	48	2.676	1.785138935	4.05	141.0	21.48576145
0.150	686.98	4.19	55	198.1	329.5405422	3.6887	2.426	7	0.236	2.649049741	1.31	89.0	109.8468474
0.479	565.20	3.90	65	141.0	229.6442166	0.0645	3.591	29	0.162	2.868724804	4.96	124.0	76.5480722
0.568	727.35	4.35	17	89.7	17.57171134	8.4170	3.207	10	0.827	4.761849648	3.22	61.0	5.857237113
0.884	587.66	1.21	60	98.7	264.4069097	8.3302	0.041	39	4.454	0.609031062	3.98	144.0	88.13563657
0.390	230.53	1.26	80	131.1	491.3928383	9.5982	0.950	7	0.946	2.888402714	2.21	85.0	163.7976128
0.107	134.32	3.87	95	117.7	130.9148988	4.1055	0.736	5	2.644	2.673003799	4.94	174.0	43.63829962
0.533	171.43	2.69	25	125.8	419.2986041	0.4151	3.531	50	2.546	4.584127254	0.26	187.0	139.7662014
0.450	502.76	2.63	20	83.7	215.9684939	6.5495	3.892	11	3.760	3.588707495	2.99	174.0	71.98949797
0.559	234.96	4.20	65	166.6	194.6751545	5.3671	2.133	5	4.034	1.80683788	4.01	137.0	64.89171815
0.439	414.07	2.31	23	15.2	463.0340566	4.4026	3.498	30	2.684	0.797783142	3.28	22.0	154.3446855
0.534	544.79	0.59	31	91.5	121.1359443	8.0944	0.388	31	1.267	0.325942894	1.40	20.0	40.37864811
0.487	799.25	4.04	66	189.5	105.8235912	3.8891	0.294	30	3.269	3.741465793	1.45	119.0	35.27453042
0.839	458.72	2.50	55	93.7	405.5662	8.1586	1.513	25	2.192	4.626701665	0.73	145.0	135.1887333
0.278	426.97	1.00	16	34.6	113.8889322	8.6886	3.273	5	4.914	2.310541046	4.31	82.0	37.96297739
0.235	466.09	4.84	57	131.7	298.9849181	1.3813	1.231	18	2.835	0.755847324	2.38	125.0	99.66163938
0.727	408.39	2.26	37	58.2	240.8376622	7.4196	0.434	40	4.890	0.868718549	0.02	52.0	80.27922072
0.274	47.60	2.84	63	37.0	261.2867209	8.6700	2.393	23	4.986	2.714042434	3.96	39.0	87.09557364
0.866	434.77	3.89	89	63.0	402.1371526	5.8794	0.296	28	2.441	4.010611384	4.16	109.0	134.0457175
0.700	71.46	2.83	8	110.9	188.809837	3.9624	2.215	49	0.318	2.314129419	1.89	141.0	62.93661233
0.622	427.06	1.33	82	39.9	306.6567524	2.2303	3.073	6	3.311	4.419452101	4.30	15.0	102.2189175
0.736	448.39	0.42	8	5.9	407.9554298	5.8389	1.551	44	1.517	2.658926976	0.29	77.0	135.9851433
0.425	159.17	2.12	33	108.1	54.69982262	2.3216	2.619	17	3.741	3.619426154	1.53	95.0	18.23327421
0.870	42.05	0.54	1	119.5	312.3785362	1.2294	0.473	36	1.809	3.567865604	3.58	59.0	104.1261787
0.435	24.01	4.67	23	3.4	140.4188658	6.9138	4.713	46	2.424	1.938527235	0.26	60.0	46.80628859
0.551	217.80	0.22	60	194.6	21.87550564	5.6402	4.882	38	1.199	0.834881503	2.82	143.0	7.291835212
0.045	797.47	2.56	50	143.9	459.8808717	0.8210	0.596	40	2.004	2.459391464	1.15	17.0	153.2936239
0.785	721.51	2.94	22	181.6	2.70518492	3.6845	2.561	31	4.017	3.961696284	4.93	21.0	0.901728307
0.164	576.28	4.17	4	152.3	433.8554699	0.3417	3.117	34	1.233	1.597833961	2.60	35.0	144.61849
0.574	758.02	3.88	20	10.1	376.5130215	5.2541	2.242	7	0.180	1.285812705	1.80	187.0	125.5043405
0.035	24.28	2.74	27	117.1	206.5945956	2.1006	0.038	31	2.736	4.552168557	3.41	96.0	68.86486521
0.038	298.83	1.53	54	181.9	311.8715954	1.5857	2.699	27	2.548	3.742398149	4.68	54.0	103.9571985
0.915	410.40	1.76	65	139.9	208.0375911	7.9588	4.612	41	0.187	0.787219807	2.26	49.0	69.34586371
0.050	741.85	0.75	27	125.5	76.3993322	0.5467	1.719	22	1.527	3.256827208	0.79	197.0	25.46644407
0.389	793.37	1.36	25	190.1	283.6017778	0.6651	0.107	14	1.745	2.419046409	3.47	194.0	94.53392592
0.213	695.49	4.95	60	131.7	390.8399847	1.9851	3.254	39	1.246	0.779914227	2.71	167.0	130.2799949
0.469	724.17	1.90	33	145.9	165.8080309	0.9445	1.620	15	0.495	1.634873341	0.08	126.0	55.26934364
0.055	630.81	4.35	68	142.4	280.6777656	0.6052	3.041	33	2.066	1.82009925	3.43	76.0	93.55925519
0.220	28.41	4.74	26	46.7	265.5059624	7.2666	3.824	24	4.951	1.622990063	2.72	159.0	88.50198748
0.778	768.11	4.28	34	42.6	419.457605	9.3994	2.953	42	4.878	4.241341236	0.67	20.0	139.8192017
0.433	60.62	0.38	21	90.6	498.9174147	2.1056	0.832	23	2.838	3.089395309	0.10	36.0	166.3058049
0.399	296.08	0.31	57	196.8	311.0871587	3.7963	4.008	14	3.681	4.668026473	0.36	159.0	103.6957196
0.515	261.71	3.20	19	144.5	374.781461	0.9530	3.846	34	3.248	0.304964505	4.40	192.0	124.9271537
0.899	691.52	2.08	69	181.2	108.8838806	8.4269	4.181	13	0.650	4.205879807	2.16	139.0	36.29462687
0.908	185.24	1.83	76	8.2	225.2966628	2.1307	1.529	44	1.962	3.541586007	3.51	44.0	75.09888761
0.841	606.12	4.78	64	124.7	111.3842189	3.1155	0.340	26	4.942	4.937671056	4.62	12.0	37.12807295
0.499	453.58	2.90	40	22.3	427.0891212	5.7446	2.372	22	1.977	3.274488727	2.29	62.0	142.3630404
0.792	337.42	3.01	48	135.4	323.6200133	5.1186	3.432	10	4.795	4.697445638	4.79	189.0	107.8733378
0.174	406.22	0.13	8	70.5	31.40086774	7.1231	1.504	44	2.398	2.828573702	4.36	53.0	10.46695591
0.137	11.38	1.55	49	169.9	86.74419214	3.4929	2.437	33	2.716	4.991256857	1.38	78.0	28.91473071
0.195	641.95	1.91	81	131.4	355.0086207	8.5827	0.033	39	1.655	2.542385597	4.16	197.0	118.3362069
0.698	432.15	1.16	56	123.7	188.9335077	7.7823	4.040	31	0.959	2.789935823	4.02	1.0	62.97783591
0.961	681.10	0.62	70	64.5	400.3370365	0.0423	2.653	15	3.255	4.962876942	3.44	14.0	133.4456788
0.298	719.54	1.13	55	120.4	63.1301233	0.3925	4.736	47	2.207	3.40872822	1.51	9.0	21.04337443
0.345	88.20	1.00	25	110.4	57.93274786	0.9353	0.656	27	1.964	1.044411167	2.17	108.0	19.31091595
0.722	297.99	1.55	66	30.6	296.5433693	4.4776	1.355	41	3.004	1.074394183	0.24	35.0	98.84778978
0.578	644.22	0.39	36	159.2	258.4102247	0.4050	4.065	29	1.302	4.864548333	2.33	54.0	86.13674157
0.251	655.23	4.93	35	152.9	299.1710775	4.3701	3.969	31	1.662	2.725491928	4.21	89.0	99.7236925
0.876	98.90	2.88	75	94.9	92.84412941	3.2314	0.213	26	1.018	0.673389795	4.47	30.0	30.94804314
0.376	15.80	3.81	33	35.9	43.58272529	0.5708	1.437	19	1.279	2.296163148	3.38	187.0	14.5275751
0.275	789.47	3.50	22	25.1	16.69797675	7.5586	3.194	29	0.600	4.022294257	2.63	14.0	5.565992249
0.443	542.31	3.19	99	130.8	70.91586288	5.9953	3.478	44	0.588	1.602494767	3.21	165.0	23.63862096
0.804	428.44	4.95	3	105.6	254.1512693	7.1883	3.128	24	0.058	3.958802378	2.17	166.0	84.71708978
0.918	753.13	1.68	90	66.2	320.1436926	6.3526	1.506	12	0.992	2.785204104	1.53	169.0	106.7145642
0.327	439.65	4.33	76	63.1	150.4242046	9.4988	3.143	28	1.488	2.865759232	2.67	84.0	50.14140154
0.417	160.34	0.02	60	197.0	324.2694026	0.9752	1.274	23	2.569	0.543799663	2.68	132.0	108.0898009
0.975	0.18	2.61	83	25.2	458.0609341	3.5941	0.859	14	0.737	3.928847464	2.52	146.0	152.686978
0.942	635.20	1.57	13	190.0	448.0384093	0.1221	0.546	34	3.980	1.420205841	3.43	68.0	149.3461364
0.933	27.36	0.48	90	59.0	85.53802052	6.2321	1.196	35	4.533	3.412790649	1.09	106.0	28.51267351
0.397	750.47	4.27	12	123.0	7.27943864	2.8897	2.256	44	3.671	3.28849285	2.69	105.0	2.426479547
0.635	387.92	0.51	25	3.5	490.8527776	3.2141	4.466	44	4.625	3.513065807	3.03	84.0	163.6175925
0.308	748.10	3.91	54	17.4	297.2234027	7.5121	1.956	35	4.003	0.794937332	1.58	183.0	99.07446756
0.208	491.59	0.23	58	175.7	412.3499154	6.2335	1.049	28	3.690	3.204875111	0.94	192.0	137.4499718
0.159	623.74	0.34	34	80.5	270.3117369	5.9698	3.262	38	2.301	0.425459464	0.64	178.0	90.10391231
0.110	618.98	1.87	82	65.0	444.5219179	7.5770	1.271	45	1.856	3.5026349	3.19	84.0	148.1739726
0.195	93.97	0.69	39	156.1	188.0188091	5.2146	0.103	43	1.362	1.72466893	4.52	120.0	62.67293638
0.765	33.76	0.40	92	94.3	181.9094444	7.2853	0.383	32	1.106	4.312425443	0.22	2.0	60.63648147
0.874	725.17	3.54	16	135.6	279.0208829	9.1761	4.373	37	2.741	1.95367603	4.89	104.0	93.00696095
0.095	422.67	3.12	97	195.8	356.7913365	5.2251	4.615	17	0.472	4.306069151	1.87	91.0	118.9304455
0.041	374.96	1.47	49	105.3	228.5281772	6.0766	4.040	28	1.429	4.801587232	1.67	58.0	76.17605908
0.960	609.29	1.41	6	171.9	138.0828527	0.9242	0.092	8	1.933	2.410050072	0.78	153.0	46.02761755
0.209	167.98	4.62	87	124.3	36.27410749	0.8302	1.562	7	4.946	3.384433927	4.74	148.0	12.09136916
0.651	215.13	0.11	0	133.1	32.24706823	2.5948	3.872	30	3.944	4.59710438	4.09	88.0	10.74902274
0.835	267.45	2.01	98	173.8	70.2448858	1.0546	4.968	24	3.625	2.713484997	4.68	124.0	23.41496193
0.388	716.86	3.19	62	6.3	227.2820924	8.1628	2.636	32	3.719	0.365231723	4.63	197.0	75.76069747
0.555	616.96	3.69	73	167.2	459.9348601	6.7233	0.246	13	2.721	4.706941705	3.48	5.0	153.31162
0.903	246.02	1.76	20	158.6	199.6850002	8.3054	1.796	13	1.159	2.807386833	0.22	189.0	66.56166672
0.531	434.20	4.32	56	131.6	265.2822471	7.2644	0.826	6	2.293	1.582024971	1.00	59.0	88.42741569
0.902	81.88	0.27	9	182.4	285.5971296	4.5511	3.843	34	0.856	3.97820594	1.56	77.0	95.19904319
0.436	222.63	0.10	86	119.2	197.89525	1.8137	3.303	13	3.930	4.51923696	1.91	198.0	65.96508333
0.543	548.18	1.51	32	195.0	254.9698039	2.6433	2.267	20	3.463	4.694007185	0.02	169.0	84.98993464
0.897	365.13	0.64	32	82.0	379.5701768	0.9008	1.542	33	1.248	0.463399859	3.23	115.0	126.5233923
0.656	195.31	4.34	32	190.5	445.7838947	7.7478	1.124	27	2.233	3.042766093	1.43	133.0	148.5946316
1.000	60.69	1.25	19	27.5	201.7090958	4.3354	3.884	13	3.465	4.585322334	2.88	40.0	67.23636525
0.739	431.26	1.34	0	132.7	46.62051965	7.9768	1.563	7	4.334	2.211011003	1.28	172.0	15.54017322
0.630	474.98	1.91	0	123.3	396.0299116	8.5363	3.409	29	1.337	2.010918514	0.47	75.0	132.0099705
0.474	431.31	3.81	21	122.1	448.3633323	0.8993	1.795	6	3.519	4.138419232	3.75	40.0	149.4544441
0.413	391.84	4.40	96	22.2	93.60111971	7.6018	0.938	30	4.329	1.422982284	1.01	130.0	31.20037324
0.640	610.94	1.86	29	18.5	458.5711992	3.5935	4.529	46	4.056	4.813600794	2.94	154.0	152.8570664
0.697	79.28	4.62	41	98.4	495.4261861	1.4879	0.673	7	0.691	1.684025528	4.67	121.0	165.142062
0.631	423.41	3.54	93	199.5	407.9830402	7.8696	1.003	41	0.960	2.439080527	3.92	59.0	135.9943467
0.097	693.69	3.29	53	5.6	409.4279268	7.9873	0.707	36	1.209	4.143751127	0.45	161.0	136.4759756
0.784	642.75	1.93	7	173.4	124.1785734	4.1526	0.450	11	1.205	1.596413747	2.91	87.0	41.39285781
0.283	190.54	1.21	21	108.6	316.9933875	0.5778	3.191	47	0.583	4.198209281	2.75	152.0	105.6644625
0.300	600.62	4.45	4	52.4	341.9311016	6.8571	0.766	39	3.555	3.50665363	2.73	76.0	113.9770339
0.233	537.85	2.09	85	21.9	376.3309088	8.6804	0.354	9	3.864	2.150064595	0.32	62.0	125.4436363
0.642	204.93	0.10	95	77.3	238.512385	8.8669	4.499	38	4.133	3.64540143	3.30	119.0	79.50412832
0.552	757.99	1.91	56	176.0	8.968845864	5.7695	2.616	43	4.812	0.147955209	0.53	57.0	2.989615288
0.349	573.02	1.29	70	127.1	75.76269375	4.5545	1.050	15	0.302	1.939441515	2.53	153.0	25.25423125
0.302	749.05	4.86	1	69.2	211.4186167	6.0225	1.611	21	4.935	2.167268865	1.24	82.0	70.47287224
0.747	455.75	3.05	61	85.1	375.5156076	3.5457	0.389	35	4.796	2.107418932	3.80	135.0	125.1718692
0.405	190.67	4.42	20	91.7	78.67470025	2.7587	1.974	30	3.165	1.55834426	0.17	38.0	26.22490008
0.051	557.92	1.36	28	178.7	486.0846303	1.4998	3.880	43	0.557	1.189872782	1.55	152.0	162.0282101
0.073	490.86	0.02	63	86.1	331.6837463	3.6469	4.814	20	0.395	0.842289473	4.26	59.0	110.5612488
0.403	686.32	2.41	0	41.5	205.396628	7.7902	3.994	13	0.397	0.534320028	4.52	189.0	68.46554265
0.141	257.81	0.94	2	104.7	134.6823155	7.6982	0.304	47	2.044	3.985714604	0.53	156.0	44.89410515
0.946	257.63	3.17	79	125.7	33.93353054	0.8596	2.289	32	1.898	4.978812914	2.61	45.0	11.31117685
0.460	469.73	3.80	46	21.8	124.3590325	6.6475	3.199	38	0.508	4.923530051	3.02	73.0	41.45301084
0.615	567.72	3.78	52	75.2	46.94761509	2.3230	4.846	38	4.641	4.106583466	0.41	114.0	15.64920503
0.894	624.83	0.05	44	186.9	451.7684593	0.5939	4.057	11	3.179	3.143558874	1.68	77.0	150.5894864
0.562	126.69	1.38	42	101.5	290.9304117	2.3536	0.081	15	1.353	3.457378504	2.85	33.0	96.97680389
0.740	232.32	2.88	95	177.8	151.0666507	5.5813	0.018	45	2.082	1.333517402	3.66	160.0	50.35555024
0.230	635.54	0.33	56	130.6	158.5857316	5.8929	2.375	12	0.824	0.463715908	2.50	9.0	52.86191053
0.561	790.12	4.61	4	139.2	38.98044117	4.5859	3.879	11	4.014	3.058245392	4.20	62.0	12.99348039
0.807	356.55	2.70	11	129.1	152.093956	6.0475	0.862	43	1.812	1.328336376	2.81	33.0	50.69798532
0.949	195.38	1.46	74	175.1	302.1154135	7.2743	1.279	29	4.336	2.613025221	0.52	159.0	100.7051378
0.313	97.65	2.75	12	184.2	160.761467	7.9447	3.427	15	2.590	4.936483936	3.40	127.0	53.58715566
0.241	736.07	1.71	88	78.0	470.6075248	4.4505	4.085	25	1.882	0.051481516	1.29	16.0	156.8691749
0.522	10.34	4.72	46	32.5	15.72063665	4.9975	0.560	14	4.284	3.187311588	0.49	90.0	5.240212216
0.620	454.87	2.13	24	191.0	404.1270603	8.6113	4.194	35	2.859	2.635329132	4.38	76.0	134.7090201
0.188	717.47	2.47	10	58.5	254.7716547	0.0612	1.679	26	3.049	0.002344865	3.31	4.0	84.92388489
0.707	91.01	2.15	61	23.9	240.5112368	2.9695	3.769	19	2.146	3.139897438	4.45	81.0	80.17041228
0.450	59.19	4.76	18	59.4	259.7322272	5.7906	2.756	49	3.994	0.181761952	0.14	32.0	86.57740907
0.981	400.53	2.15	71	88.1	431.6004357	7.7521	2.821	24	0.163	1.38951336	0.93	154.0	143.8668119
0.802	604.65	1.40	77	99.6	41.60910078	9.0840	3.090	29	0.698	0.009846211	0.41	48.0	13.86970026
0.378	732.82	4.48	28	170.9	335.7331623	2.8602	0.469	17	3.413	1.040197013	2.07	107.0	111.9110541
0.857	435.60	0.72	87	199.2	10.53799527	2.3648	1.825	47	0.577	1.212491587	0.25	87.0	3.51266509
0.323	712.75	4.79	76	93.8	292.6538896	6.0991	3.094	19	4.386	2.291759654	0.42	36.0	97.55129652
0.533	576.02	1.41	81	164.7	355.3867567	9.9491	4.007	15	1.093	3.733201413	1.15	90.0	118.4622522
0.742	409.46	1.43	44	22.4	499.5168465	1.6979	2.905	44	0.342	0.74656563	4.11	7.0	166.5056155
0.581	523.49	3.40	3	35.8	2.884178788	1.7169	0.086	15	1.116	1.025474859	0.12	51.0	0.961392929
0.447	60.84	1.31	35	127.4	389.1304885	1.4845	4.110	31	0.771	1.21599743	1.04	13.0	129.7101628
0.150	534.07	3.51	17	196.6	45.58765278	4.6811	4.813	43	4.995	3.657058509	1.85	140.0	15.19588426
0.229	462.60	3.37	22	73.2	50.71324278	8.5478	0.645	47	1.840	3.506873666	1.32	121.0	16.90441426
0.452	484.46	0.98	5	163.6	183.4931581	9.0299	3.270	7	1.833	4.312146887	0.65	157.0	61.16438604
0.459	85.77	4.32	67	44.2	232.5916671	9.7910	4.554	38	2.662	2.52923825	1.91	15.0	77.53055571
0.892	144.49	1.77	4	21.7	92.80909989	2.6591	3.513	14	2.493	1.700507127	4.18	101.0	30.93636663
0.260	180.81	4.11	64	138.1	438.2072427	9.3709	4.022	44	4.100	0.519181534	2.07	189.0	146.0690809
0.937	616.81	0.14	38	70.0	303.6209312	9.1384	3.371	27	2.273	3.013662368	3.80	94.0	101.2069771
0.795	465.52	1.00	95	141.4	384.3063486	3.5599	1.755	12	0.212	0.585552808	2.13	65.0	128.1021162
0.126	202.88	4.20	52	179.5	440.5971402	7.5209	4.863	12	2.843	3.934986184	5.00	9.0	146.8657134
0.347	543.83	4.06	99	46.3	142.4302808	1.6042	0.054	24	3.785	0.936538645	4.42	94.0	47.47676027
0.293	785.81	4.72	20	16.9	348.8784145	4.6312	1.393	38	2.896	2.229068125	4.71	103.0	116.2928048
0.955	618.73	1.17	11	8.1	203.4499976	0.7695	2.234	48	1.597	4.638886297	3.15	174.0	67.81666585
0.498	224.70	3.63	58	52.8	162.6497715	4.0471	2.549	18	3.496	0.073109421	3.72	142.0	54.21659049
0.952	618.84	2.09	89	94.5	375.8541747	4.3177	0.285	33	2.779	2.855404306	1.84	193.0	125.2847249
0.558	447.81	3.96	27	14.7	489.6546401	4.3172	1.173	39	3.797	3.964971531	3.59	84.0	163.2182134
0.739	192.03	2.11	99	161.0	484.4261472	8.4343	4.263	22	4.060	1.047659549	3.32	98.0	161.4753824
0.031	660.21	0.21	97	86.9	55.72021215	5.3085	4.362	14	3.135	4.537804947	4.31	197.0	18.57340405
0.985	619.10	1.39	18	191.5	108.7326582	8.0999	4.060	13	1.351	3.784167023	2.97	159.0	36.24421939
0.480	786.81	2.64	7	32.9	415.7318048	0.5182	2.539	46	4.896	3.086143746	2.19	7.0	138.5772683
0.999	358.68	3.51	77	104.6	460.4333565	7.8304	1.545	13	3.341	3.428515659	4.64	65.0	153.4777855
0.782	601.42	1.09	84	137.8	57.55564718	5.9152	2.107	49	1.056	1.478762605	2.57	32.0	19.18521573
0.402	594.25	1.58	81	193.9	390.2464531	6.8699	4.186	18	0.925	2.050175807	1.52	192.0	130.082151
0.481	731.81	1.44	76	91.5	170.3036834	7.6586	3.818	41	0.289	2.477876693	0.51	114.0	56.76789445
0.965	222.46	3.04	54	177.4	447.8287789	3.0679	2.655	48	1.084	2.720690026	0.31	170.0	149.2762596
0.841	593.54	1.13	10	34.8	286.6228295	0.1069	4.091	20	0.453	1.901024641	4.34	46.0	95.54094315
0.324	452.55	1.17	32	27.9	486.960594	3.8512	3.907	25	4.412	3.767520971	0.76	91.0	162.320198
0.135	188.36	1.92	32	55.3	156.5936814	3.1504	4.930	26	3.836	1.169974087	4.83	71.0	52.19789381
0.615	490.36	1.77	7	30.7	49.90121756	4.7138	4.822	24	4.366	4.671647802	0.40	159.0	16.63373919
0.239	234.02	0.22	63	148.7	424.2308874	2.5189	3.970	21	2.329	2.108826052	1.93	146.0	141.4102958
0.357	554.74	0.85	85	110.6	414.1100914	8.4159	2.527	20	3.746	3.443141193	3.27	18.0	138.0366971
0.923	243.38	1.37	48	105.5	417.2705316	6.8322	3.494	40	4.371	1.448086032	4.72	41.0	139.0901772
0.602	88.71	1.25	38	71.5	28.46105505	0.0145	4.557	9	0.960	4.779776992	0.68	46.0	9.487018348
0.109	681.54	0.32	59	14.5	498.0953181	5.7891	1.823	16	4.379	1.879686157	2.20	70.0	166.0317727
0.315	646.93	0.57	38	195.1	468.1833633	7.4952	4.442	10	2.479	2.920217595	2.99	35.0	156.0611211
0.736	307.49	0.58	46	84.5	355.0371901	8.1592	4.101	45	0.410	4.493797813	1.30	192.0	118.34573
0.398	58.08	0.07	13	40.9	153.4931204	5.7533	0.508	10	1.811	2.994178435	4.79	2.0	51.16437348
0.762	657.28	3.68	57	99.6	288.9821988	5.1704	3.151	10	2.786	1.636639784	1.01	53.0	96.32739959
0.386	367.02	3.77	17	67.7	117.0769371	6.4199	1.387	16	0.507	3.026082416	0.33	36.0	39.0256457
0.849	227.28	4.20	30	175.6	239.0859426	5.7954	1.299	13	4.557	2.954350617	0.63	152.0	79.69531419
0.752	33.90	4.50	62	74.3	484.9867629	9.3234	2.897	19	3.961	2.968398335	1.53	24.0	161.6622543
0.364	367.69	3.65	28	104.8	324.2214929	1.9674	1.098	18	4.931	3.2078773	3.07	72.0	108.073831
