N0	N1	N2	X	N3	N4	N5	N6	N7	N8	N9	N10	N11	Class
0.112	18.42378728	0.6	8.9	147	3.076546323	0.730	0.734498816	1.3	1.235	3.826584022	0.93	0.588196017	0.4929769962
0.984	38.80142007	2.4	49.9	6	1.733009785	3.430	3.268862828	1.9	1.759	4.580072227	4.68	0.198232273	-0.3198377951
0.928	11.29037875	3.0	75.6	153	1.660836191	2.107	3.730633156	1.1	0.892	0.462582304	4.77	1.778941627	0.2265051812
0.764	48.64995925	0.8	48.0	73	1.173530508	8.498	4.265558746	1.1	3.009	0.006081769	4.08	1.510239059	-0.7642403945
0.274	37.6309788	2.4	0.8	65	0.682117347	4.373	4.714249564	3.9	2.677	4.313672076	3.30	4.617232774	0.7487832635
0.929	44.87541406	3.8	30.9	160	2.694053757	6.627	3.208602506	1.3	4.435	1.136427324	1.00	0.650123708	-0.4947783064
0.997	38.14135534	3.9	28.5	100	1.658840164	7.374	4.576037694	1.3	2.929	0.591003211	4.02	0.68753844	-0.2620698142
0.473	27.63852777	4.5	89.7	41	1.192437852	9.902	1.017587618	1.0	3.166	3.129939644	2.61	3.126793608	0.9866026017
0.341	3.225210713	0.9	12.6	123	2.702326675	4.861	3.343310554	1.5	0.523	3.263377413	4.71	1.031986812	0.0301592501
0.385	23.49764377	4.6	45.8	189	4.694612242	1.833	1.635061355	3.4	1.708	0.088826285	4.87	3.110353289	0.9571066660
0.418	48.29398581	3.3	11.6	65	0.878409018	7.239	0.514590051	2.4	2.825	1.195771585	2.24	3.050103264	-0.8237669030
0.666	15.08882361	1.8	56.6	58	4.549222726	9.600	4.009537606	3.2	2.307	0.371799425	3.69	1.971760338	0.0841677458
0.229	27.25754051	3.6	28.3	182	4.351450418	5.029	0.632496446	3.7	1.489	2.182716373	3.10	4.240951228	-0.0372609698
0.589	32.62596674	0.7	33.9	9	3.304741491	1.258	1.663778476	3.7	0.331	3.885092793	4.60	3.495701735	0.6221664738
0.229	14.12059697	4.7	25.2	87	3.225013799	1.283	4.964704835	2.3	4.667	3.411770061	3.38	3.41690241	0.0951644377
0.316	39.25169946	0.4	7.9	119	4.173153438	3.579	2.376882239	1.1	2.609	1.033929819	4.05	1.38936756	0.9999919919
0.196	30.46175554	2.0	51.0	11	1.194271322	9.500	4.1222114	0.3	4.605	2.194359896	1.87	2.488026428	0.6604296810
0.241	10.16809735	1.6	3.7	104	1.596178431	9.149	0.33149711	0.7	1.029	3.303810596	2.90	1.315898289	-0.5700136759
0.824	12.48762334	1.3	60.6	51	0.163920487	8.282	1.063693201	2.4	0.140	0.322855627	2.29	2.904947387	-0.7614407028
0.722	14.16102025	1.5	97.4	55	3.567915225	7.380	3.92843064	0.5	2.814	4.636471948	4.84	3.955508793	-0.0566393446
0.836	17.04162243	0.8	24.6	167	0.310936811	2.434	1.781666161	0.7	3.326	3.053012389	0.08	0.141890472	-0.4906871716
0.322	28.78192152	3.7	48.8	78	1.59188854	4.930	0.75304126	4.6	3.942	2.594017206	4.38	1.114386675	-0.9920960779
0.293	32.5781531	4.4	69.2	115	0.032913971	5.334	2.662584201	1.7	4.262	2.61358999	1.73	3.40068339	0.1277477297
0.659	41.74057345	2.2	72.4	33	1.47839902	1.434	4.0677075	1.8	3.133	2.386028783	0.58	3.15025523	-0.1366854977
0.656	25.53381854	2.4	31.7	47	2.54286502	3.585	2.353193477	1.1	4.092	2.52204892	4.90	1.656671224	0.2518415759
0.622	29.13704558	0.1	92.0	23	2.520916052	2.625	1.28998791	2.5	0.895	2.192574714	2.91	0.532591004	-0.7750475164
0.515	12.82596453	0.6	97.1	89	2.572688414	0.312	0.311289939	3.3	2.133	1.526312465	4.89	4.178286325	0.3219035719
0.633	27.12557467	3.6	56.0	42	1.38755345	3.536	2.180549191	0.6	2.666	4.521774525	2.04	0.5637281	-0.5006100871
0.994	2.236915604	1.6	48.4	29	0.03639354	9.793	0.952735925	4.4	4.324	4.921862163	4.69	2.979894977	-0.9588642469
0.746	15.72555671	0.7	35.0	39	1.490217471	2.579	3.251704934	2.1	2.536	1.833850258	1.45	2.978959361	-0.4549037356
0.106	1.435453008	1.1	20.8	102	2.660699808	2.278	0.684678391	0.9	0.880	2.144171817	3.88	0.7163971	0.9423186724
0.760	37.35254991	4.6	56.5	2	2.622704875	3.861	3.00212164	1.2	0.499	2.878803903	4.32	2.882813943	-0.0539056517
0.145	12.18313202	0.3	6.3	102	0.375422216	8.618	0.293951498	1.0	1.444	2.144255962	3.92	2.844204039	0.0279711798
0.994	45.33841032	2.2	39.3	129	3.348089682	6.749	3.237590014	2.0	3.069	3.543601291	0.20	1.816809075	0.9993767111
0.830	31.68727135	3.6	15.2	68	1.782682707	2.001	0.320542092	0.2	3.856	3.745194076	2.52	2.885980444	0.4601611936
0.669	10.17959747	4.6	50.1	144	1.339098361	6.904	4.234399496	1.8	3.226	3.520629936	4.29	0.727958913	-0.1757552489
0.351	15.69940689	3.2	79.9	185	1.801204236	4.618	0.739692959	2.6	2.848	3.645308154	2.95	2.611221856	-0.9790161800
0.898	45.79256882	0.1	48.8	58	1.506485124	4.670	0.345530007	4.6	4.926	0.626976472	2.44	4.190134615	-0.9977111928
0.005	47.78194695	4.8	15.2	7	3.546909072	6.589	2.532332399	2.3	4.869	4.993759845	0.32	0.585399833	0.5103627607
0.051	10.18742643	1.6	97.7	113	3.282310784	0.905	2.309902513	4.7	1.839	4.252885658	3.73	0.422971221	-0.2841888717
0.359	6.200452389	2.7	68.7	16	3.649319187	2.952	4.201805766	3.4	3.686	1.73227127	1.37	0.727420748	-0.3603034463
0.837	41.90760232	1.6	21.7	86	2.033276661	5.662	2.323326686	3.7	3.641	2.377265711	3.72	4.767484936	0.2955516822
0.082	47.38354972	3.1	77.2	134	1.036844561	0.429	2.302502584	4.8	1.563	3.062527092	0.15	2.275780182	0.9715820739
0.559	45.93200266	2.5	93.6	62	2.822100038	6.553	1.857790837	3.6	3.894	0.003784883	3.62	1.656644807	-0.6069917916
0.116	47.11845264	1.8	62.9	136	2.352304142	8.933	2.527816071	2.5	1.275	0.688311993	4.22	1.915729559	0.0876823870
0.918	33.11026599	1.1	19.7	199	3.499093025	0.532	2.733999464	4.9	0.395	2.782856292	3.24	1.02270148	0.7326363573
0.843	12.75405143	4.0	63.2	28	1.645995142	0.623	0.840932597	0.0	4.826	2.012114862	4.60	4.583480654	0.3868185760
0.123	31.73686751	2.8	81.3	44	4.572167897	5.793	1.841685633	3.8	4.470	0.624976433	1.49	2.462023174	-0.3313410854
0.863	23.37774146	4.0	20.6	172	4.854678926	6.099	2.509988621	4.2	3.472	1.657431825	4.37	3.162305661	0.9889321355
0.820	35.53798664	4.8	44.3	182	3.687292606	4.899	0.299896375	2.7	0.138	3.529337197	0.77	0.641152962	0.3077626863
0.076	4.891442895	4.5	3.5	174	2.354113188	3.730	3.546615438	1.0	3.042	1.867290104	2.36	3.728171716	-0.3528548734
0.259	0.084740132	4.1	85.4	38	4.465519575	2.182	3.158826457	0.0	3.738	2.344342655	2.03	1.350013736	-0.5167832653
0.959	6.566200658	3.4	7.9	120	0.016655483	8.049	3.571796633	2.0	2.235	3.282383086	4.91	0.465172934	0.9999382196
0.069	10.21272472	4.2	23.3	181	0.983235017	1.515	2.014493652	0.9	2.535	3.9824937	0.01	3.26312393	-0.9564581747
0.119	24.60082958	0.6	4.2	22	3.894877109	9.952	0.291760216	0.4	4.351	1.094793043	2.83	3.806405141	-0.8483233451
0.140	16.29674272	0.1	45.0	85	1.147164367	9.457	1.846586391	4.0	0.310	4.936109984	2.16	1.326059709	0.8758515351
0.298	0.23724872	4.3	18.0	74	4.972560265	9.172	0.075645807	1.3	4.523	1.550788111	0.64	0.340430751	-0.7742883644
0.350	13.38179385	4.3	11.5	62	4.192967144	6.143	2.848618579	0.4	0.811	0.847847067	0.64	3.787511193	-0.8793662489
0.168	24.23117375	4.5	48.2	154	3.543261205	3.646	1.628350553	3.4	2.516	2.436744147	0.55	1.622652531	-0.8682689435
0.451	26.67502527	0.2	53.7	14	0.480445237	0.029	1.198277815	3.2	0.329	4.140510214	3.10	4.35113652	-0.3227998547
0.765	44.45152892	4.3	85.4	200	2.670484384	9.410	2.490694118	0.1	4.776	4.084138527	3.02	3.20635503	-0.5727150716
0.836	9.141487363	1.1	95.8	157	0.973669029	5.922	4.69169749	4.1	1.588	4.639988154	3.40	1.420052165	0.9991311566
0.358	21.74617657	4.6	59.5	10	1.802244512	6.113	4.218419316	4.5	1.842	1.235898658	4.26	4.988591986	0.1554173308
0.138	26.83902553	4.3	5.9	196	2.20214416	4.129	3.336192398	3.9	4.781	4.126564557	1.13	2.756040249	-0.4066499845
0.225	1.353065934	3.3	68.9	88	1.068263056	1.429	2.577164055	0.2	3.251	1.126321553	2.38	3.391931365	-0.1788129981
0.821	14.35790331	3.1	74.3	75	4.842843618	1.959	2.243417597	5.0	4.053	0.236745493	0.21	2.879747083	-0.8777959227
0.932	11.95491317	4.5	94.7	157	4.07655547	8.771	0.434769672	2.3	1.641	0.83544768	4.07	3.550990864	0.4067142416
0.823	34.60965815	3.7	20.3	48	3.393505602	5.088	0.232295833	4.6	1.312	1.703115856	4.22	2.354401874	0.9906163579
0.812	1.951028515	2.1	4.4	123	1.136727371	6.817	3.347283766	2.5	1.064	0.263947665	0.03	4.28400858	-0.9367977631
0.426	0.140564086	2.7	2.3	119	4.507883286	8.729	1.758353108	2.5	2.991	2.142324664	0.39	4.971082906	0.7342951795
0.769	8.479237586	1.3	39.1	12	0.072709204	9.817	3.040991572	2.3	2.996	1.433106541	2.37	3.66046235	0.9827363235
0.096	0.626530052	4.7	63.3	38	1.162769741	8.505	2.512663021	3.9	4.405	4.375535509	0.74	3.002050092	0.4737982532
0.021	29.10777714	0.0	26.2	90	3.035875259	0.945	4.226063763	3.7	4.528	4.464299853	3.19	4.695846624	0.8781226015
0.512	12.49526717	3.4	46.0	122	4.840094951	6.056	1.477786995	3.9	0.906	1.955034987	1.26	2.003936461	0.9096862232
0.370	8.245275394	2.6	23.0	68	3.063369046	6.177	1.146585092	3.1	0.274	0.419164761	4.59	2.763354657	-0.8528326589
0.402	2.402623873	3.2	3.6	52	3.894742732	5.632	3.544623227	2.7	0.608	2.243095215	1.55	4.15547865	-0.4288832489
0.809	38.22124591	4.3	9.5	35	0.512915688	2.277	0.3767818	0.0	0.822	3.619614353	4.32	4.015069195	-0.0263659602
0.350	24.15590911	4.0	45.2	23	3.510059518	1.780	3.9783701	2.3	3.877	4.274426886	3.83	2.324582784	0.9224252301
0.336	3.247272572	4.8	38.5	50	1.766240897	9.843	2.783298275	3.7	2.648	1.935627204	2.53	1.520898814	0.7106447122
0.524	32.36864724	3.2	89.9	85	0.489939336	0.718	3.761335057	2.5	1.643	3.015109108	0.31	2.828950284	0.9190716353
0.053	2.307019085	0.7	15.8	70	0.170793788	5.688	2.917864229	3.2	1.695	0.563168723	0.16	4.045980148	-0.0667504389
0.009	15.88159202	0.9	97.9	171	4.546705714	8.490	1.106204466	1.7	2.984	4.308557739	2.41	2.332566354	-0.4620836198
0.692	21.36750719	3.2	36.1	128	4.807793356	0.156	1.289741713	2.4	4.987	2.473405695	1.02	1.804234633	-0.9996287860
0.914	49.27840706	1.6	5.2	34	2.118914991	1.438	4.610553003	4.4	1.853	4.99165992	0.17	2.913239595	-0.8845271974
0.047	38.31912622	1.2	19.7	5	2.781196778	9.920	2.793873887	3.8	0.742	1.858050423	0.58	1.503039025	0.7394158813
0.166	44.62832398	3.0	27.3	94	3.547858554	0.051	2.679682555	1.3	4.224	4.737842806	0.98	4.1510799	0.8484928220
0.265	5.969842918	2.7	87.4	23	3.986538415	7.765	3.003602794	2.7	4.817	1.202494235	4.65	0.900535502	-0.4922344021
0.816	41.02150148	0.2	14.1	156	3.505440526	9.643	0.281993422	1.5	0.641	2.411838912	2.15	4.932893733	0.9995856952
0.243	28.78818308	2.3	87.6	188	2.136231179	5.958	0.034916561	0.3	2.104	1.317668962	1.50	3.492736816	-0.3411419089
0.803	4.185213095	3.3	64.8	93	1.237722155	5.276	2.38069142	1.3	1.120	2.777074209	3.67	4.178665341	0.9292801541
0.426	20.04859529	3.2	19.2	69	0.985455971	9.509	0.320647231	1.2	1.990	4.684687252	0.43	3.217188251	0.3470638196
0.986	39.18114964	4.8	79.6	89	3.267452402	0.825	3.761873706	4.2	3.942	4.743432762	1.23	1.199724791	-0.8878687352
0.766	2.052287701	0.7	81.4	168	2.541076975	6.709	1.810677339	2.5	2.308	2.65331932	4.42	3.666140101	-0.2560448385
0.262	41.41884822	1.8	76.9	58	3.678777938	0.587	0.19031051	1.6	3.425	4.106605816	3.90	4.195522145	0.9945193077
0.041	49.36582171	2.2	36.4	50	1.728887284	8.333	3.926319708	2.1	3.168	0.116759938	0.86	4.126387095	-0.9623116717
0.757	11.07439446	4.6	21.3	78	4.033630136	5.686	4.798919344	1.9	4.081	1.443647219	1.76	4.597355875	0.6550793820
0.396	34.0698067	2.9	54.5	56	4.211354936	0.822	4.799749811	3.2	3.491	3.18469996	4.76	3.284702989	-0.8853008311
0.585	22.79026271	2.2	70.8	2	2.935682307	8.607	2.063280412	2.5	2.662	3.109258776	4.40	0.525265407	0.9878242515
0.801	46.56713096	4.0	78.2	132	1.700099599	6.849	2.512640281	1.5	2.521	3.499567822	1.57	4.417088688	0.3332829537
0.921	29.08765534	3.3	73.4	193	4.837036947	7.210	2.955694749	0.1	4.161	2.594991149	4.16	3.108480562	-0.8895222409
0.036	25.0532836	2.9	75.4	123	2.425100997	7.860	1.951633945	4.3	1.298	4.37245681	3.98	4.411488028	0.0345404839
0.288	2.147113616	4.0	95.3	24	2.656143788	6.365	4.127569218	4.5	3.931	0.994676677	4.92	2.125461909	0.8700157977
0.203	28.21004289	0.6	38.0	177	0.954271629	0.655	1.165025065	2.9	2.021	3.813385013	0.37	4.199184948	0.3070615948
0.381	33.71689635	4.3	77.4	42	4.072305792	1.378	3.666508021	3.6	2.636	2.769408185	1.70	1.443940483	0.9077371824
0.321	33.22342464	2.8	65.3	95	4.020837075	3.524	3.250961798	3.3	3.788	3.841199454	1.80	2.601993613	0.6177905612
0.704	13.33807551	5.0	3.9	115	0.090678838	9.771	1.495042827	4.9	4.417	4.507470307	2.64	2.29768757	-0.6839513086
0.271	23.51994503	4.3	66.4	83	0.217493011	3.508	1.265382653	4.1	2.289	4.403370654	4.03	3.869078858	-0.3885881764
0.274	14.23508212	2.7	39.7	122	4.220729729	3.712	0.558054305	3.2	4.512	4.730421924	2.28	1.2118421	0.9159770324
0.524	27.00029201	1.9	65.7	121	4.675756014	9.790	2.344130845	3.9	3.677	4.032155114	2.37	4.474145645	0.2354210584
0.987	13.74933373	2.9	6.9	164	1.177087918	7.646	0.321539786	4.5	4.311	3.830632753	2.27	2.79919043	0.5991064527
0.773	15.6280751	3.1	2.6	153	4.346727195	6.058	2.323819355	3.8	1.217	4.377635439	1.81	2.959115099	0.4912912676
0.059	19.71573975	0.3	78.7	154	1.228245067	1.189	1.521713137	1.0	3.890	1.726171099	1.00	3.835498429	-0.1542191508
0.434	19.97548122	3.4	43.7	178	1.700040469	7.743	4.848022872	2.7	2.394	2.80626327	3.79	4.504294563	-0.2367880338
0.895	4.425779347	1.8	0.7	10	0.13632064	5.027	0.974049806	4.1	0.402	2.341988779	1.11	4.654184719	0.6368152309
0.684	4.529328835	1.8	27.5	138	2.365454074	8.861	3.967083567	2.5	2.958	4.108102771	1.42	4.481903716	0.6899619786
0.225	0.637628736	2.3	71.4	67	0.370241605	0.936	2.02981406	1.9	2.239	2.112693753	4.27	1.722929011	0.7240943274
0.667	22.29826775	2.0	71.4	38	3.665884617	7.139	0.345596362	3.5	2.583	4.54890008	4.98	2.739449148	0.7431169348
0.862	44.82917373	2.1	65.7	188	3.240254649	0.157	2.959547955	3.0	0.345	0.633678868	0.29	0.696901236	0.2674731088
0.747	3.499054171	2.3	26.7	169	3.949751079	5.160	3.072782117	4.1	1.839	1.534289684	2.26	2.577908093	0.9999996065
0.415	24.80660534	2.1	64.8	102	3.34350988	9.231	1.376610854	4.2	3.524	1.330846828	2.55	3.189893506	0.9320698627
0.565	42.70927657	2.0	21.8	78	2.061612117	4.419	4.262084025	1.8	0.494	3.374906241	0.91	3.826724002	0.2271970684
0.097	25.07983972	1.4	28.9	19	4.700438376	1.432	3.056278925	2.2	2.439	4.604515488	4.69	2.408048257	-0.6081570801
0.881	23.75877104	3.9	23.6	128	3.422827341	7.571	1.16506244	3.3	1.515	4.555967115	1.01	1.85917099	-0.9996246483
0.787	32.31002987	1.5	36.1	114	3.803673901	2.016	0.159612768	1.8	3.975	0.706399798	4.95	3.678791817	-0.9977536005
0.527	44.91631359	1.6	51.9	104	1.885981494	2.739	3.361528072	4.7	2.746	1.247684997	2.11	1.732557444	0.9987354339
0.098	16.64065779	0.6	55.4	24	2.73144424	6.082	3.252098884	3.6	2.202	0.146968848	2.26	2.643993664	-0.9176648033
0.389	13.71543767	2.5	23.2	108	3.53265596	9.031	3.060807208	3.3	2.241	1.622127261	4.98	3.761012765	-0.9513901275
0.034	49.46774302	4.0	74.6	169	1.123962434	0.618	2.337490628	1.4	2.309	4.982643064	0.32	0.0993273	-0.7249186426
0.001	14.16914272	0.5	78.0	86	2.132625779	4.351	0.119518361	2.2	1.926	1.040839919	2.34	4.223361937	0.4884639605
0.024	37.9114734	4.0	85.4	93	2.470223403	3.819	2.733262701	3.6	1.351	2.649789087	2.40	0.432671316	-0.5388778062
0.151	49.54437398	3.1	20.1	142	3.305896729	0.666	2.500141735	0.7	4.442	3.185812953	2.87	3.119325522	0.9373784902
0.087	24.18157586	2.2	20.3	42	4.357656872	2.951	4.366633049	2.6	1.141	0.019546996	4.51	2.59116724	0.9971972592
0.272	23.64023949	0.4	74.4	128	3.864453663	2.316	4.796525289	1.9	1.931	3.845068513	1.34	3.62646866	-0.8265345923
0.260	7.576335518	4.0	93.1	176	1.022758701	7.042	0.15150302	3.2	1.875	3.402513973	1.06	1.20206094	-0.9282441176
0.155	30.30655821	3.2	47.2	99	3.033122273	3.774	0.616305554	0.9	2.480	1.982523906	1.33	3.768390484	-0.0960450368
0.559	8.685269009	1.6	3.6	173	0.198140156	8.446	3.246490452	4.9	1.151	4.573084791	3.33	3.185421721	-0.4483650239
0.953	46.36881878	1.0	45.0	47	3.050978677	4.935	2.672362608	1.9	0.980	3.700442838	3.59	2.438449179	0.8564255842
0.917	42.15215323	2.3	58.4	8	0.328332309	3.271	1.856604718	1.9	0.116	0.577588881	4.36	1.842595662	0.9468664574
0.359	13.73178834	1.1	75.4	16	2.123133831	3.056	1.619690491	1.6	1.138	2.781606529	4.90	0.97514253	-0.0141205122
0.439	38.99366131	2.8	5.2	154	3.009462065	4.028	1.836794016	2.2	1.421	3.848607802	3.69	3.005364298	-0.8767824585
0.714	13.48486246	1.1	10.6	125	3.062342744	8.393	1.777162745	4.4	0.036	0.333354036	2.26	2.1737632	-0.9232904919
0.277	36.94870791	4.5	29.8	148	4.82409492	8.070	3.424315345	4.4	1.755	4.839575523	1.96	1.831981255	-0.9998723251
0.292	16.89172444	2.4	4.7	163	2.538644064	4.034	0.400255431	1.7	2.534	4.865600615	4.84	4.87819724	-0.9987731669
0.708	5.958374973	4.3	4.0	152	1.118594845	2.242	1.144591627	3.6	1.538	0.869343624	0.82	3.742036512	-0.7591270965
0.353	32.20189713	0.6	45.6	67	0.549907798	4.533	2.664605294	1.2	3.942	0.696695019	2.10	1.196826052	0.9999999993
0.280	49.26575061	3.5	38.3	102	4.616603462	0.953	0.676772638	1.2	0.971	0.527980959	3.08	0.017631768	0.5953401472
0.834	14.71064104	2.3	24.8	166	2.663737302	3.658	2.646251907	0.1	0.428	0.836254076	4.24	1.650521155	-0.3231126644
0.947	7.263697855	3.7	9.7	92	2.512642309	4.470	3.618647817	4.2	3.931	3.3334233	1.23	1.570472384	-0.2731120517
0.330	21.53581758	3.5	21.0	103	1.922412956	7.998	0.887403151	3.5	1.544	2.819628048	1.31	3.482260213	0.8293062398
0.489	0.467767452	4.9	70.7	192	2.103511765	6.235	0.533376121	3.1	1.363	2.789072842	3.26	2.584665852	0.9989008292
0.418	12.70283137	1.5	26.2	40	4.821158724	4.335	2.690338782	3.9	2.425	3.814913353	4.73	3.583787307	0.8536055082
0.891	27.01382892	4.6	63.1	154	0.800238869	0.576	2.755641394	4.1	4.125	0.068685038	3.05	2.835090991	0.3125574362
0.975	0.858706944	2.3	7.8	137	2.481402419	6.965	2.521030146	3.5	4.528	3.904107086	4.20	3.206616632	0.9999627219
0.866	32.74334724	2.9	47.4	180	1.172810323	0.488	3.511826055	3.7	4.372	0.085057353	1.18	4.894711677	-0.2687428254
0.117	28.89626702	3.1	42.8	94	4.939973699	8.662	4.20940241	0.3	3.362	3.136069278	1.95	2.689894044	-0.9207995015
0.633	20.1722663	2.0	5.7	32	2.5819404	5.000	3.995248982	0.2	2.249	3.997551399	1.79	4.528472238	-0.5381631663
0.687	20.75216589	4.9	25.9	180	1.582729387	9.337	0.0048337	1.1	1.856	4.08641517	1.60	4.305047604	0.6936674809
0.372	42.17033078	3.3	70.3	174	0.547784693	8.908	4.749996675	0.3	0.981	4.023588487	4.61	1.011507384	0.9431370195
0.694	12.51972583	3.9	35.7	165	2.286403003	1.781	1.84387206	3.2	3.376	0.656076132	1.18	1.631817966	-0.9156760174
0.075	44.14572758	3.1	14.6	150	3.368927859	0.147	0.923396873	2.3	2.500	0.916028362	3.02	4.074376299	0.9107443758
0.058	20.35248207	2.6	4.8	91	4.580369218	1.855	1.720373897	1.9	1.331	0.295170456	1.19	0.594699586	-0.9920624237
0.686	30.07539359	1.3	33.9	59	4.441686072	0.126	4.276332955	4.8	2.694	0.460079917	1.44	0.492028709	0.6287840569
0.618	26.88434858	4.5	3.7	175	0.490651742	2.739	3.149677935	2.2	2.386	0.304597878	2.85	1.385357679	-0.5329423250
0.407	1.62313674	2.7	48.0	3	4.106055568	6.186	4.012998438	4.2	1.370	2.836623273	2.31	2.140982818	-0.7464619913
0.263	44.69496614	2.3	13.4	22	4.623622629	2.131	4.914409697	2.2	1.388	1.144195817	3.83	1.135504056	0.7224808405
0.499	31.31345231	0.2	3.8	150	1.233923446	7.877	4.180693099	5.0	1.999	0.529755492	4.44	2.856486168	-0.5893461267
0.185	20.90038049	2.1	82.7	185	4.422795486	7.602	3.253051809	3.1	3.284	3.383720474	3.29	1.98300646	0.8669480430
0.699	5.406977806	0.9	13.9	94	2.440345178	1.812	3.350714775	2.4	3.620	3.827454149	2.17	0.27309788	0.9818822702
0.738	15.77183518	1.6	90.8	17	2.760444644	2.191	3.838201319	1.8	2.393	1.215309738	3.74	3.949633387	0.2941368070
0.671	24.03906873	2.9	47.7	99	2.373056146	2.866	2.110018717	2.6	1.945	2.979416715	3.41	2.86816003	-0.5489609604
0.121	32.21520646	4.6	68.0	56	0.133181856	3.502	0.653881736	2.5	3.932	0.776167507	1.30	2.532656182	-0.9151861900
0.445	15.4278309	3.6	41.3	113	1.434779583	9.258	4.111262099	4.6	0.703	4.073345082	4.48	2.092099059	-0.4496281251
0.686	8.629988349	2.0	44.5	79	1.792393752	4.749	0.128538128	2.3	3.207	2.794683509	3.99	1.210448983	0.4574476893
0.081	12.79402522	4.1	96.7	115	1.034656094	3.939	4.041397554	2.8	1.269	1.788988653	3.30	4.714822288	0.6581867733
0.816	17.66580304	2.3	0.0	53	2.346712504	9.385	2.294829747	2.8	1.357	4.099239241	1.41	4.048852169	0.0347342330
0.935	35.16073867	1.7	48.9	70	4.101562951	7.806	4.438055536	4.5	2.177	4.014171865	2.53	4.337036024	-0.9810023245
0.423	23.91181165	4.2	82.9	13	4.596931872	9.948	4.742386022	0.2	0.149	2.136080125	0.55	1.133360049	0.9312995104
0.457	46.99639957	1.8	68.3	69	2.672212515	4.743	2.05426266	4.1	0.641	3.048829618	3.57	4.482958836	-0.7109827735
0.790	42.24698343	1.3	78.7	142	2.95457793	1.818	4.050643486	3.4	1.470	4.156722766	1.86	2.939927502	-0.1597300587
0.668	26.0025252	2.9	78.0	114	1.023935941	5.276	1.992755439	3.3	4.787	1.008643607	2.96	2.899318817	0.5121296993
0.738	10.41829084	4.8	75.7	165	3.469744574	5.996	3.293390565	2.7	2.053	0.326737484	2.53	0.578489809	0.3119744474
0.483	18.08993284	0.6	88.3	118	4.248001353	4.016	0.216153857	3.7	2.437	1.474718187	4.75	0.622861451	0.3258782662
0.873	26.23040969	4.3	16.4	51	2.057285037	9.005	0.926638045	2.5	0.697	0.473709263	0.70	3.105644558	-0.6696577397
0.975	27.81109646	3.6	23.1	183	3.061553072	2.562	2.110719037	1.9	3.139	3.274493043	2.70	1.099123657	-0.9123008936
0.861	44.9285607	0.9	95.8	92	2.34025358	6.718	3.458232089	2.6	0.746	1.901709271	1.48	1.133511994	0.9989172683
0.009	32.06200989	0.5	70.9	61	0.761939087	2.743	1.904965475	2.1	0.472	2.620118431	3.49	0.192491379	0.9798613911
0.259	11.52799185	2.2	27.3	36	1.099456276	1.406	3.343114628	3.5	0.982	3.255268155	0.96	1.960421462	0.8240757094
0.569	40.61269781	2.1	12.5	140	0.111205157	1.569	1.803118596	4.6	2.073	1.408587192	0.03	3.266677635	-0.0240976175
0.433	27.29400588	0.9	7.4	141	3.842240175	3.794	3.013601265	1.1	1.877	4.158791864	3.15	2.761104011	0.8924853703
0.648	8.067074312	0.8	61.0	153	3.685523244	4.549	2.588394557	0.0	0.287	0.58961996	2.92	2.342839285	-0.9688858903
0.846	43.53625683	2.4	76.0	132	1.577969476	5.064	0.533734948	3.6	2.199	0.01858992	2.77	0.674221483	0.5940097165
0.088	47.98354594	0.2	98.3	26	2.374591813	0.366	4.75449201	1.4	3.003	2.017380662	3.28	1.669075491	-0.7782990205
0.295	12.82758331	2.8	22.7	20	4.053352905	2.560	3.535077908	2.7	3.228	2.749600948	4.94	2.374927623	-0.6813928112
0.877	19.54205248	3.3	3.9	200	0.111014682	5.517	3.365901916	0.2	4.718	0.534933516	3.49	4.18706605	-0.7003752181
0.396	5.091003225	3.4	98.3	183	3.36659791	2.470	4.431661556	4.5	2.825	2.679647069	4.13	1.697955664	-0.7956982240
0.203	6.640647435	1.7	47.2	181	4.9272418	0.575	1.930247691	4.3	4.357	1.201970318	0.92	0.86246516	-0.0281206875
0.372	22.65586975	2.6	90.2	94	3.74753357	8.207	2.448185091	1.3	0.873	3.393811792	3.84	0.462965388	0.8095658330
0.796	8.975232676	4.3	77.3	101	4.31275085	6.762	3.381286243	3.2	0.706	1.561902663	1.34	0.652081893	0.9431912779
0.113	37.30090316	2.3	35.9	156	2.048953927	6.981	1.03978509	1.8	1.101	4.669732049	0.11	2.183229839	-0.9705201465
0.313	38.27800605	2.2	77.3	117	2.761097941	6.968	3.406381206	2.8	3.499	1.193512278	1.74	0.962661487	0.9344687259
0.142	0.077889955	2.8	57.1	42	4.384852263	0.117	1.275463024	3.9	4.877	4.676745544	1.36	1.028601392	0.5432035365
0.645	29.39104227	0.4	50.0	11	1.887351125	1.093	4.911157859	4.1	3.847	1.59046029	2.52	3.312349252	-0.2377415262
0.917	33.2779507	0.2	0.5	163	2.425151103	9.696	4.611402101	3.1	2.340	0.42703444	1.05	4.628738481	0.4986502453
0.679	30.9053439	1.5	77.1	38	4.159067182	2.510	4.93354306	1.4	3.471	4.262298937	3.83	2.599528099	0.9916972035
0.252	7.812576414	1.4	75.5	77	2.677337543	1.496	1.845620526	1.4	2.216	2.612430499	0.84	3.17090118	0.1272090955
0.286	11.47266827	0.5	96.1	156	0.928485766	1.098	3.907406983	3.7	0.108	1.728248266	1.53	1.640671074	0.9579932387
