N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	X	Class
0.650	698.20	4.76	94	194.9	3.823537421	7.7791	3.674	32	0.162	1.289048765	358.5308	3.504270025	43.0321149385
0.898	430.76	2.93	89	126.5	3.814847085	2.9148	3.878	12	2.341	1.282855351	470.8656	14.162442089	2840.6285070155
0.423	683.93	4.99	70	27.0	4.726508601	2.8228	0.799	37	0.053	3.673174053	97.4780	16.088319869	4164.2047673333
0.972	760.66	0.05	10	149.5	2.357864358	2.0754	3.350	35	4.469	3.41651705	2.9087	17.424916820	5290.6878727222
0.575	333.76	2.60	82	77.4	3.817823083	6.1465	4.475	35	0.822	2.666378613	190.4408	1.231662083	1.8684208952
0.156	485.89	3.05	71	135.7	3.477484704	2.2127	4.499	34	2.286	2.848108926	176.2542	10.696944116	1223.9936950935
0.623	625.96	2.35	13	37.7	2.878452863	6.4856	4.023	26	3.041	0.192647699	63.6158	10.257877680	1079.3754800184
0.771	321.93	0.13	94	149.6	1.51260079	2.8789	1.207	47	0.897	2.577293928	372.8902	4.693394779	103.3858869042
0.702	608.51	3.78	45	81.9	0.927424112	2.0196	3.842	33	2.998	2.059673439	218.2717	10.524991138	1165.9105079509
0.253	348.83	1.05	53	169.4	2.731900731	4.7795	4.733	23	4.579	2.024615276	392.0957	16.680566202	4641.2222379368
0.170	508.04	1.93	24	185.0	4.420714471	0.7462	3.857	45	0.824	3.770093526	261.2498	4.631660150	99.3596507083
0.110	449.34	3.34	98	193.6	3.038152518	4.4480	2.155	16	3.803	0.465356707	42.1847	10.674230878	1216.2133784380
0.137	500.65	1.23	82	191.3	2.73133748	8.6055	1.277	27	2.506	2.483852503	323.7613	1.916532630	7.0396108692
0.470	57.80	4.16	95	186.1	1.351768311	7.9894	4.143	10	2.053	2.048127881	439.0471	9.281058392	799.4522243826
0.634	469.58	2.96	88	78.9	1.160194634	9.1776	3.230	9	3.564	2.615047042	338.3274	13.355116176	2382.0068766025
0.709	423.52	3.05	10	95.3	4.355316355	2.4071	1.438	22	4.438	0.522167753	29.2440	3.778088219	53.9282445503
0.398	668.32	4.41	49	8.1	3.464155746	7.6142	4.468	50	1.384	2.91865234	25.5565	13.762642533	2606.7866568956
0.768	681.30	3.58	48	157.8	2.489869731	4.4166	4.135	44	0.395	2.564316343	79.2372	8.675724034	653.0060233696
0.020	688.34	2.62	63	189.3	4.876363566	1.5553	1.013	12	4.764	2.080231239	411.4107	16.870667030	4801.7192297203
0.095	772.91	2.20	22	39.8	0.313289459	2.8795	4.828	8	1.834	0.309553122	405.1483	9.088288219	750.6651853691
0.719	7.14	3.54	30	190.2	1.557474441	9.8590	0.650	42	3.423	3.177206813	38.7350	16.977677069	4893.6714212928
0.234	369.30	4.62	33	74.2	4.402089689	7.4150	1.841	38	2.902	1.806446284	169.9989	17.756686057	5598.6813336718
0.464	482.29	2.18	95	68.3	0.086576337	8.1734	3.936	37	4.157	3.667764821	445.0178	12.373280468	1894.3253534692
0.182	515.86	3.52	61	198.4	2.46372702	0.9743	2.922	29	4.830	4.313307903	386.9777	17.880601765	5716.7130341718
0.996	159.51	2.96	58	143.3	1.17285943	1.9906	3.556	34	0.217	3.902079306	93.4055	19.048103436	6911.2280274260
0.201	423.81	1.34	77	182.9	4.967925123	1.8406	1.753	12	3.304	0.34788826	287.0216	13.812568243	2635.2590302153
0.407	200.84	0.85	76	10.0	3.231881741	6.7518	2.583	44	4.036	0.945657918	249.0697	5.899683110	205.3459089179
0.573	9.61	3.12	68	106.3	4.756736472	0.7616	0.489	48	0.117	4.674386055	260.7627	17.663666882	5511.1546417409
0.793	130.38	0.84	97	88.1	0.982084471	6.2585	2.206	9	0.992	0.435280634	83.3998	5.234262824	143.4057539725
0.135	438.54	1.20	67	98.2	4.391436954	5.0686	1.449	38	3.676	1.829850057	397.7942	14.054712142	2776.2966270917
0.735	492.49	1.27	45	95.1	1.339834689	3.2878	2.586	41	3.725	3.765394963	476.2615	10.940893238	1309.6593281661
0.834	444.71	4.69	81	52.3	3.22631018	9.9285	2.587	29	0.542	1.64065556	13.5652	9.207886365	780.6922228154
0.559	483.33	0.92	88	108.3	3.062612624	9.4271	3.159	29	3.720	1.598660611	222.1457	12.022459357	1737.7206129534
0.830	545.93	2.13	32	187.2	0.180379981	1.8704	4.135	48	3.780	0.176181902	144.7084	0.076241010	0.0004431655
0.598	502.10	4.30	4	148.9	4.394289662	9.4907	4.074	33	3.031	2.008444633	430.2117	5.729123554	188.0462014278
0.772	427.71	4.88	66	85.8	4.295202276	4.3747	0.233	34	4.047	0.929572868	182.6775	1.104846773	1.3486714196
0.786	163.07	0.09	63	163.2	3.819377359	2.9291	0.906	20	4.043	0.192606321	449.3424	17.816868129	5655.8006933043
0.223	606.59	2.98	6	21.2	3.166494368	9.0725	0.484	45	1.183	4.559495704	205.7236	1.489577272	3.3051343022
0.471	530.23	0.95	90	1.1	1.299012068	3.6790	1.425	38	1.876	1.001896683	127.0049	4.596220922	97.0963011654
0.963	724.80	0.87	91	45.5	2.65522084	7.9906	3.332	12	4.230	3.559509837	71.0731	10.191925580	1058.6898065254
0.754	489.66	0.41	77	120.6	2.11672239	6.0184	3.092	30	2.244	1.893263372	213.1782	15.451987429	3689.3770212549
0.841	473.13	0.11	53	171.4	1.152506868	5.3043	2.785	48	2.231	4.671113054	222.9549	13.274694943	2339.2338991192
0.953	536.35	1.41	19	68.8	3.242777179	3.2401	0.355	5	2.784	1.491066172	438.1179	10.789448908	1256.0235677177
0.567	241.55	3.91	36	79.9	2.014608301	4.9561	2.868	35	2.692	3.65153078	324.4286	18.773657607	6616.7797528274
0.070	777.89	2.92	73	157.3	2.479746162	9.3572	1.755	7	1.553	0.377692647	465.2891	6.473982762	271.3404969764
0.908	472.30	1.35	2	71.8	3.634643339	5.2971	2.097	15	2.144	4.929240827	264.6649	8.311571952	574.1819111275
0.913	448.26	1.31	35	60.8	2.750379678	6.9141	0.905	26	1.289	3.666595465	144.2766	3.842168589	56.7190896453
0.324	316.20	3.93	45	45.5	1.788684045	5.6731	4.896	10	2.484	1.377876427	252.1503	17.957428251	5790.7180500630
0.621	761.12	0.31	9	11.0	3.299529848	4.3937	0.140	43	1.021	0.818279318	283.2105	15.261446303	3554.5700628278
0.858	554.82	3.19	11	195.4	3.536728993	2.6357	1.507	45	0.759	1.107773604	157.1729	19.033994121	6895.8815413936
0.508	296.68	3.19	24	71.0	2.617375691	1.9710	0.994	43	1.122	2.066239762	49.9230	9.804931441	942.6135618285
0.880	588.58	4.34	81	95.8	3.54914289	3.2940	4.104	47	4.039	0.667761829	434.1178	0.740993381	0.4068581187
0.443	60.81	1.06	87	77.1	4.684895913	8.8861	3.923	50	3.389	3.568230913	330.8307	0.955616527	0.8726718292
0.953	152.52	0.06	42	198.9	1.477909986	5.4181	3.193	32	3.911	4.843213104	488.2195	3.336984559	37.1588779181
0.017	694.03	1.61	12	174.0	1.651307869	5.3542	3.609	30	2.569	1.796754218	236.8807	2.207858101	10.7625076644
0.455	496.59	3.88	85	114.5	0.610365381	9.6795	1.158	5	0.782	0.048566247	291.5127	19.269397144	7154.9134226678
0.755	724.95	3.86	80	83.4	3.893528116	5.1538	2.712	23	4.665	4.546563475	317.4591	18.811164516	6656.5169915414
0.341	506.52	4.84	45	174.6	2.665114497	8.3447	0.819	23	2.792	1.980765803	72.8675	19.763388726	7719.4123185211
0.658	747.05	4.14	30	144.1	1.841252137	6.7742	0.146	12	2.615	3.379844378	64.7336	12.486661668	1946.8793263842
0.864	205.04	0.26	99	56.2	4.662691074	3.6808	2.986	49	3.255	3.788728797	215.5173	9.921217411	976.5509351309
0.317	167.04	0.05	33	10.1	4.963713493	8.1308	4.328	22	1.412	2.745640737	487.3527	10.411852277	1128.7142113163
0.753	313.43	2.90	13	55.5	3.48171787	4.4171	1.495	6	3.587	4.143414177	449.7521	15.603002556	3798.6085278515
0.465	187.82	1.82	67	4.4	3.34897068	4.4558	4.743	47	1.151	1.091249881	69.4168	18.086833875	5916.8103476312
0.136	411.87	3.42	9	176.2	4.800606721	9.8819	2.491	44	3.513	1.763289947	339.7062	16.118316725	4187.5408461551
0.424	294.54	4.75	100	132.7	1.952991205	2.3030	2.203	49	4.472	2.755905234	234.2730	7.960296527	504.4147034695
0.588	286.53	0.36	21	185.6	4.464173347	7.4037	0.762	6	0.916	3.217073336	340.4226	8.898679485	704.6552526304
0.611	138.09	2.64	16	181.0	3.078146063	1.6410	4.194	35	1.712	0.769432661	444.6723	6.524198503	277.7035930321
0.412	514.50	2.86	69	118.5	4.197582728	0.2088	2.519	7	3.719	1.819177	325.8679	4.975793357	123.1932769836
0.825	429.80	0.22	87	30.1	3.887277154	6.3977	1.220	22	1.379	0.178657073	201.3781	6.583639426	285.3632956311
0.485	739.98	2.10	65	173.9	4.136515362	8.3005	1.525	29	0.409	0.954237967	202.9136	9.059964822	743.6687533152
0.566	541.31	0.28	45	27.2	3.34948356	2.9802	1.841	12	1.063	2.91271516	460.5055	14.189795502	2857.1195301085
0.717	343.36	3.06	35	158.2	2.934723021	8.0093	4.859	25	3.418	1.163384049	238.9389	16.737892402	4689.2384252871
0.023	778.82	2.46	2	184.1	4.782592146	6.9503	0.004	49	0.304	1.467570009	256.7870	0.365369354	0.0487748961
0.336	175.02	4.62	90	6.3	2.531975218	0.2555	2.851	27	1.922	2.879193511	456.3334	12.580361795	1991.0372859831
0.666	1.87	4.82	5	198.7	2.075258586	2.0859	4.504	47	4.577	1.915906814	117.4359	17.152400955	5046.3196961292
0.253	427.67	2.74	68	174.6	1.044124903	9.8384	4.749	31	0.992	0.019677687	382.8751	8.146381531	540.6226518685
0.989	661.65	2.11	77	130.4	0.532265129	4.0022	0.191	37	0.989	3.632049256	188.9000	18.184119268	6012.8007651282
0.664	776.36	2.50	74	157.2	4.48905411	3.3594	2.016	29	4.460	0.560541074	172.2379	5.273110804	146.6225241433
0.926	793.86	3.60	63	150.8	2.42455273	8.2439	0.003	7	2.429	1.460841696	420.4433	12.358559716	1887.5722380260
0.589	89.94	4.34	45	34.1	2.815762662	9.0202	2.705	13	3.485	2.441854856	460.7193	14.897615826	3306.3613227011
0.791	108.63	4.07	88	137.4	0.494872934	7.5389	4.949	36	3.983	3.064838668	10.2217	19.761528069	7717.2322531825
0.983	488.26	3.47	83	47.5	4.049982565	9.0660	1.387	14	1.698	2.427815265	240.3637	3.387613331	38.8759934045
0.776	643.28	2.84	85	22.2	2.299475628	6.6658	4.598	15	2.154	3.967381652	434.6513	6.232102706	242.0492859554
0.476	680.18	1.53	69	167.6	3.417401801	9.8657	1.354	27	0.203	0.93299304	109.7977	0.349408883	0.0426581313
0.334	561.67	1.90	15	49.7	4.57906938	8.4238	1.259	41	1.467	2.94742118	359.2991	4.330322582	81.2008825210
0.384	176.07	3.03	32	199.6	0.08772927	0.1105	3.448	26	4.883	0.272750489	399.6233	1.420585697	2.8668324626
0.935	420.97	2.84	22	68.3	4.424402056	4.6773	0.533	50	2.217	4.899453183	272.4890	9.370841648	822.8786550867
0.586	613.85	2.00	14	49.5	3.993253722	3.5285	1.490	45	1.603	3.14572138	358.3911	5.485726408	165.0830302408
0.930	15.70	4.69	82	99.2	1.258466539	7.6775	0.906	49	0.908	2.105320999	101.5384	8.978041444	723.6770791146
0.914	227.64	0.17	58	115.2	2.417340435	7.2360	2.696	16	1.297	2.180756781	205.9719	13.478068088	2448.4031976673
0.996	383.14	4.51	72	94.7	3.970909339	8.5974	2.077	5	0.366	1.643982362	85.8923	7.883556313	489.9666523092
0.967	482.00	4.79	1	38.3	0.767290793	6.5244	2.891	23	1.689	2.784534823	488.0983	11.915412597	1691.7152178511
0.226	218.38	2.49	56	115.0	2.114400297	7.5729	3.019	28	3.753	3.190102978	493.8563	2.076608848	8.9549692842
0.046	474.88	4.89	18	45.5	2.744604177	0.9753	3.727	40	1.157	0.330516636	175.9298	8.541028465	623.0609139378
0.042	242.06	1.74	14	149.3	1.827665909	4.1017	3.153	46	3.005	0.280958273	7.7236	7.911209679	495.1407676672
0.692	689.98	0.77	13	192.6	2.352836048	0.0504	1.618	22	0.345	3.299492341	496.9959	5.559952965	171.8752539569
0.312	752.86	2.94	5	120.7	2.288808745	8.5267	4.375	31	4.863	0.14352577	95.6536	10.786446081	1254.9751624466
0.091	68.49	4.60	91	106.6	2.375685818	5.2244	2.118	43	1.132	1.100909739	270.6605	8.957191779	718.6470025758
0.086	781.71	4.04	46	68.9	3.832458783	7.3083	3.526	31	4.426	3.914058833	78.3628	0.184561854	0.0062867448
0.869	456.94	2.93	100	27.0	3.295045586	3.8425	1.863	16	0.040	3.42021997	55.9835	1.127396109	1.4329452424
0.084	554.18	4.54	3	173.3	3.400617601	4.2290	1.171	25	2.151	1.825464548	225.1058	19.712916047	7660.4206269268
0.951	692.37	0.23	92	106.2	3.227173163	5.6008	3.693	19	3.858	1.71680554	329.7242	10.491418123	1154.7888634745
0.863	182.34	4.32	28	34.8	4.139183887	7.9292	1.154	12	3.490	3.998842	135.2367	18.429209184	6259.2183041715
0.700	220.47	4.91	86	115.0	2.221084815	4.8685	1.505	13	0.441	2.179118476	457.2918	1.597358263	4.0757449409
0.562	504.10	2.11	70	122.1	4.371903748	2.5578	1.791	47	0.607	3.958943732	435.4379	15.911410916	4028.3395935891
0.886	512.84	2.75	93	120.6	1.728007007	6.0816	4.280	49	3.589	4.04882284	268.2506	2.465962058	14.9954385183
0.436	254.59	0.04	90	58.6	1.646531292	5.7630	4.649	46	0.883	4.429801327	89.2068	4.633984069	99.5092858172
0.733	742.38	3.86	93	23.1	0.076540093	4.3222	2.689	15	0.774	2.632888064	484.1546	3.329705545	36.9162423304
0.375	531.07	0.79	88	139.5	1.359682073	9.0111	0.355	17	1.679	1.108220492	329.8910	19.273258388	7159.2154368240
0.803	218.04	0.67	94	29.5	1.267372056	3.3054	2.799	8	2.720	1.464580527	475.5344	3.027464821	27.7483597325
0.977	297.12	1.10	54	156.9	2.608944485	8.0360	0.213	10	0.060	1.414361506	381.2331	10.505648317	1159.4941860320
0.265	334.41	0.30	58	69.3	1.119275392	1.7881	0.689	35	0.129	3.773250656	100.3028	10.573997440	1182.2725403920
0.110	718.95	1.01	46	60.1	4.450882738	6.5153	2.021	10	3.982	0.622123337	411.3943	3.641855442	48.3023332095
0.880	151.19	0.53	35	41.7	2.660589299	0.9467	2.592	34	3.555	0.548291117	444.9814	3.017971818	27.4881517725
0.715	702.69	2.60	87	83.9	2.686664783	8.0614	2.751	15	1.188	1.536232428	174.3725	0.147631248	0.0032176209
0.227	644.72	2.13	6	166.4	3.999319676	7.7035	4.109	33	2.064	1.39777346	122.0193	16.263393057	4301.6341842608
0.447	750.64	4.43	92	76.9	3.906037646	1.5936	1.997	10	3.855	0.413418246	234.2109	9.696559136	911.7020917592
0.060	144.45	0.54	13	5.4	3.758622111	8.1354	1.241	19	0.646	3.099669903	88.1251	3.654986296	48.8266871718
0.424	548.98	0.55	18	54.7	1.654793678	3.6257	1.644	41	2.468	1.197182511	468.3380	8.703983169	659.4078722498
0.381	768.43	2.61	34	81.2	2.180437911	4.5127	1.769	33	0.927	4.207979716	132.8490	4.228943774	75.6302843335
0.438	206.14	0.75	63	82.7	2.482514542	1.9460	3.205	7	2.238	4.71060414	5.0336	11.128068087	1378.0320634923
0.615	187.13	0.47	8	47.1	3.126414652	0.5657	0.923	8	1.721	3.482826034	469.3766	18.265453273	6093.8444202876
0.474	417.83	2.13	8	51.2	2.356634628	4.8515	4.853	50	0.774	1.974893905	96.9104	8.084250358	528.3470216682
0.311	673.43	2.89	7	8.7	3.244648123	0.2336	2.225	39	4.683	1.887991681	179.8493	5.009363043	125.7035440356
0.871	676.27	3.47	71	97.2	3.012982348	9.9808	1.356	32	4.916	0.580074736	482.3700	6.413112962	263.7586244481
0.647	20.01	3.63	60	177.2	0.072795539	9.9810	4.969	22	0.660	3.895017912	88.1781	0.476374860	0.1081051797
0.141	151.09	3.85	59	165.6	1.546626723	3.4359	2.802	36	4.679	3.508286724	425.2780	5.022799765	126.7177916309
0.305	489.86	2.59	70	18.4	1.340430209	0.5430	4.580	48	4.656	0.431240632	179.0995	6.588231339	285.9608120178
0.179	114.54	3.59	59	80.6	3.571291744	5.2517	4.366	13	3.728	2.926496078	39.8878	6.668899701	296.5941339979
0.238	447.22	0.70	56	124.9	2.375068219	1.3172	0.473	9	4.793	1.722188406	159.9946	12.619133566	2009.5027800869
0.899	312.78	2.26	44	88.9	1.489189834	9.1949	2.992	30	3.156	2.943236741	339.3337	19.515250038	7432.2850889306
0.630	199.47	0.30	64	146.1	3.32934084	4.6055	4.322	19	3.364	1.685072637	164.1661	16.238491035	4281.9048226356
0.075	153.88	4.26	60	40.2	4.635731255	9.5601	2.163	18	1.362	0.640986627	107.0269	16.149659328	4212.0168160442
0.489	20.23	1.05	65	187.7	0.384479743	8.5986	1.359	49	4.525	1.002174941	301.0699	8.468071386	607.2304359104
0.552	314.55	3.92	74	63.9	3.532834219	8.9214	0.760	24	2.357	0.149985225	450.0367	19.546705894	7468.2824644460
0.045	102.89	0.36	17	128.2	1.436973952	5.1898	2.982	13	3.408	0.121594504	218.1997	1.787158338	5.7080674355
0.227	720.73	3.54	73	53.8	3.833828172	8.7909	1.024	19	1.871	2.847620776	45.2169	10.007039867	1002.1134471704
0.296	365.42	0.67	88	86.3	4.165033548	5.6008	2.343	29	1.620	0.272438052	498.1338	14.785151985	3232.0448580149
0.816	21.16	3.43	58	43.2	0.209834139	6.0550	1.642	18	2.964	3.420817599	74.9990	10.504518023	1159.1199793030
0.776	395.39	2.35	71	88.8	3.381159589	5.4995	4.722	31	4.858	3.652698643	451.0508	14.588088054	3104.5247620612
0.513	483.45	0.59	19	146.9	1.885085952	4.5980	1.077	20	0.786	3.05326075	141.1974	8.462593471	606.0527633271
0.255	687.86	0.52	37	38.0	2.406369096	6.3049	4.660	33	1.419	1.482705097	110.1609	13.349699972	2379.1099631950
0.880	228.02	3.04	75	156.7	2.231563049	8.5236	4.493	29	1.195	4.042614939	323.1526	17.622704191	5472.9017800477
0.317	273.88	0.08	69	83.7	3.16011225	9.2166	3.501	21	4.476	1.169192197	284.3878	4.144535026	71.1913851148
0.214	297.11	2.97	42	125.9	0.054006925	3.3633	1.257	21	2.404	3.965414784	370.4721	4.758044902	107.7173370924
0.455	302.72	2.54	23	128.5	2.234938229	8.1994	0.637	11	1.440	4.182974493	392.1608	14.944002373	3337.3425343743
0.801	373.53	0.60	13	36.5	3.906008414	7.2211	0.793	27	3.492	4.54655993	122.6573	3.160715410	31.5759322594
0.473	528.19	1.51	52	83.7	3.143370346	5.2669	4.656	42	2.114	3.543030453	488.5409	6.459943672	269.5790840819
0.621	712.99	0.69	33	21.1	2.684384799	1.3699	2.169	36	1.008	2.290540558	31.0219	11.857845649	1667.3139308506
0.479	756.78	4.25	10	21.1	1.190500536	5.7458	2.018	20	4.436	4.19890382	174.3382	8.181515467	547.6476989752
0.384	422.77	2.35	21	64.4	3.525670646	4.7446	4.268	7	4.074	1.387148441	389.0562	8.627994898	642.2877498281
0.744	97.75	0.39	97	19.2	4.374081126	5.4772	4.471	46	2.738	4.203099763	362.2654	9.257511966	793.3829191959
0.795	746.32	3.82	1	30.4	2.256784215	9.5194	3.233	33	4.142	4.230853516	35.8382	18.187909301	6016.5612108062
0.434	712.48	4.39	33	109.5	3.241848082	5.2556	3.891	29	3.557	1.703219041	75.7953	14.436457304	3008.7208267869
0.560	798.12	4.90	78	158.7	4.856676616	0.6071	4.668	8	4.955	0.108692361	30.1914	13.179938529	2289.4973973640
0.225	81.93	0.19	90	190.1	2.821069669	4.3735	4.097	38	4.522	1.881599171	88.1297	19.801561680	7764.2288673764
0.472	530.57	4.79	85	74.4	2.376073738	9.5731	3.846	21	1.749	1.581586607	76.7701	11.584386998	1554.6018227445
0.635	150.39	4.40	96	182.0	2.035199636	4.0336	2.214	8	1.420	2.397820743	247.7338	18.592546048	6427.1227920027
0.015	195.99	2.38	34	57.8	2.501367865	5.9885	1.955	34	4.825	1.940553819	115.7685	19.948685105	7938.5799843962
0.882	509.90	2.93	94	80.0	2.583640497	2.3669	0.808	7	3.861	1.583978099	402.9177	1.634882505	4.3697806729
0.628	682.40	3.42	93	39.3	4.516707323	7.7983	4.531	36	4.593	1.501138435	372.2001	1.475915095	3.2150232925
0.695	450.03	0.82	52	128.3	1.482179282	3.8774	4.775	20	0.851	0.382095399	119.5659	10.385525656	1120.1738985214
0.523	74.64	0.86	32	119.4	3.453204191	6.2165	3.418	33	1.006	4.98645852	453.8544	9.037000252	738.0280754227
0.005	257.59	4.88	35	165.6	2.827470402	9.4100	4.637	29	1.041	4.554032819	232.3157	0.617314855	0.2352448818
0.716	425.97	1.86	9	196.0	3.48246352	6.4364	0.812	20	2.472	3.695823741	129.1391	3.144437998	31.0906002700
0.906	25.29	2.87	76	46.6	0.073356643	1.2666	1.019	18	0.762	2.06254353	67.1819	14.626405488	3129.0523393000
0.178	350.78	2.48	17	36.7	2.924236941	6.4620	2.789	45	1.634	1.642599607	350.9665	16.952089334	4871.5784099504
0.344	369.33	1.20	74	61.6	3.621180217	2.5190	3.817	47	2.117	3.779657611	183.9815	1.904738516	6.9104462214
0.875	50.60	0.84	6	101.2	1.626135311	1.8873	4.339	38	3.598	1.156019161	411.0839	3.926173296	60.5213204147
0.961	351.65	0.83	86	7.3	3.910147394	5.5639	0.937	22	3.136	4.204589142	156.9458	14.160895660	2839.6980844406
0.891	148.79	4.37	66	199.0	1.828103413	4.1997	2.819	22	0.855	1.951035394	469.6807	10.649074373	1207.6346914761
0.207	13.19	4.62	94	24.8	3.369443844	1.2599	2.936	44	0.512	2.628720043	2.4074	10.771925203	1249.9135823038
0.111	346.02	0.72	28	58.3	2.277099934	6.9413	1.244	6	3.919	3.907260548	262.2226	2.875578046	23.7780084808
0.967	273.41	0.11	8	144.6	0.22783755	8.2248	1.133	48	1.964	4.172684143	115.1543	12.208706356	1819.7383369648
0.782	227.72	1.83	4	26.7	3.353664751	0.0583	4.766	30	2.259	4.612159927	103.1157	19.839997311	7809.5287287658
0.061	174.36	0.74	93	108.2	4.317127485	1.9152	4.136	50	1.082	2.291398178	486.9343	9.333215279	813.0061859172
0.308	768.15	4.77	60	41.3	3.3184326	5.0142	3.679	25	0.895	4.012131451	54.0963	8.264226243	564.4254578258
0.478	55.07	1.26	65	75.4	0.607415936	1.0150	0.088	35	3.502	2.451152063	479.7242	13.773725563	2613.0894505852
0.635	735.08	4.22	74	87.2	1.460207619	3.5619	0.426	26	2.105	2.507254397	196.1091	4.429887566	86.9316876670
0.744	542.01	2.88	4	159.7	4.966989411	4.5375	0.387	46	0.244	0.417097489	415.8236	17.798757166	5638.5707442301
0.280	183.78	3.53	47	189.4	0.995615096	6.6017	2.478	18	3.517	1.392724635	365.7858	15.352031318	3618.2414374965
0.828	77.43	4.06	80	68.5	0.475980436	2.2432	3.427	48	1.786	2.305882444	188.9898	1.206983854	1.7583461782
0.500	124.24	2.00	35	150.8	1.840171945	3.6310	3.395	47	4.827	4.417765655	215.3415	8.017947334	515.4536245496
0.896	372.31	3.83	96	174.1	2.725219445	1.7472	2.213	30	0.037	0.710110755	202.4342	16.886557304	4815.3000539828
0.417	343.79	0.31	49	99.7	3.493108292	5.3841	2.279	25	1.779	2.60700391	351.9400	10.130908389	1039.7888703811
0.768	104.27	4.32	23	45.2	4.298582003	1.0711	1.385	7	4.292	1.202791893	293.5769	12.195520305	1813.8484610208
0.964	281.18	4.21	46	29.7	2.949182141	0.8765	1.831	25	1.142	4.843299624	454.7499	9.189252544	775.9621927697
0.171	734.64	1.21	5	77.6	0.4928231	8.9346	1.835	7	2.749	0.986506221	480.8098	0.654331002	0.2801512040
0.176	317.29	4.04	35	10.7	0.602743851	6.1717	1.810	20	3.036	2.518462352	27.8377	8.306692279	573.1712088224
0.254	494.13	3.74	74	66.6	3.593534484	9.5432	0.450	20	3.423	2.27110063	263.3580	6.776057430	311.1223672571
0.035	89.85	2.07	49	37.3	2.873126683	6.2101	1.768	45	3.907	4.525663377	50.2776	6.118088030	229.0061600270
0.982	447.79	0.66	30	78.8	4.233076726	7.2265	0.465	12	3.502	3.028153238	244.7086	4.984179497	123.8172126654
0.072	68.51	2.93	54	39.9	0.967998159	3.6293	2.120	46	0.518	2.216952376	411.3261	5.293088044	148.2952887585
0.426	28.00	4.99	80	101.7	4.689714959	4.7413	0.337	16	0.381	4.331207626	284.2102	9.114745811	757.2402412104
0.381	533.72	0.63	92	131.1	2.480278417	4.6448	1.035	20	4.098	2.462609599	175.6089	8.930608987	712.2676576533
0.129	512.38	2.23	46	10.9	2.114138589	5.1468	4.332	8	4.274	3.110719955	185.1616	19.080646346	6946.7112356817
0.087	330.63	4.64	86	187.5	3.750722631	9.3733	3.525	41	0.188	1.356878124	225.9391	19.758878448	7714.1284946936
0.189	421.65	4.52	89	139.2	3.599481162	5.6466	3.949	50	0.345	3.072820401	366.2077	16.562126859	4543.0584093271
0.611	110.64	1.68	71	144.2	3.645496695	2.7797	4.626	7	3.381	1.637151772	383.9617	2.635965878	18.3155241757
0.856	560.45	3.81	18	57.6	3.260888777	1.2432	3.845	11	2.327	1.188525434	231.6513	13.804386029	2630.5786225839
0.343	654.38	2.82	42	12.6	2.999996352	2.2545	0.643	25	1.013	4.209078696	379.9816	15.617667353	3809.3291946306
0.253	655.22	4.14	38	19.1	4.018581067	8.1709	3.954	24	3.069	0.954739957	241.9913	16.307101472	4336.4098365354
0.154	726.22	3.16	88	155.9	3.800875743	2.4892	3.492	20	0.348	2.554715106	29.9326	1.128455272	1.4369876972
0.268	345.31	1.46	92	101.2	4.259384913	5.7630	2.756	21	2.075	1.799664352	169.2627	4.418880540	86.2852939382
0.995	300.35	0.72	67	128.9	2.756275922	3.3244	3.574	15	3.646	3.099190956	372.9365	2.711842074	19.9431237268
0.969	46.92	1.62	98	102.2	4.762318366	2.6476	4.887	29	4.692	4.480676323	419.6780	10.171353424	1052.2919184484
0.727	570.32	4.86	90	165.8	0.17906751	9.8986	0.228	34	3.494	1.349642749	270.3986	17.963663736	5796.7524006492
0.464	257.37	1.42	93	1.5	3.12736863	9.4458	2.499	42	4.341	1.819855054	209.0105	13.788237619	2621.3576426163
0.087	716.94	2.03	90	20.2	3.706036405	1.4440	0.867	11	3.006	2.153377953	478.1411	17.544015560	5399.9160930201
0.383	281.08	2.65	39	147.0	4.726585707	2.5891	4.830	9	3.393	4.656212457	106.6957	3.995743787	63.7959190809
0.022	131.10	4.05	42	169.6	2.634123876	0.4510	3.260	49	4.071	4.768002372	419.2378	11.493268736	1518.2059339793
0.087	149.82	0.75	20	9.4	1.705366694	6.4607	1.695	34	1.342	3.406641482	271.4278	2.339475146	12.8042842598
0.297	84.40	4.37	90	141.6	3.93413318	6.5031	0.790	24	2.835	2.013663171	92.8268	10.268711257	1082.7989518436
0.594	198.43	1.90	89	96.3	2.844521578	4.9689	1.410	16	1.803	2.441739527	488.5247	0.276322778	0.0210984262
0.360	279.31	0.28	6	139.0	1.825966971	4.9353	3.010	49	4.069	1.320108595	110.9689	9.516846125	861.9441810886
0.054	398.63	4.04	52	23.5	2.472810297	4.4733	3.699	38	4.592	4.682112896	107.1290	19.294558249	7182.9777207425
0.539	116.24	0.74	43	189.6	3.415917854	3.4110	2.852	50	0.482	4.653167597	441.8169	13.970480020	2726.6788260684
0.206	215.23	1.88	87	70.7	2.82972087	9.7052	2.201	13	4.896	0.309252273	263.1683	10.044291021	1013.3462440001
0.546	775.09	1.10	26	74.0	4.386386664	4.1561	3.097	38	0.150	0.008586324	265.0463	13.293387489	2349.1296831894
