TrueSize	FrontLength	WorstCover	BestCover	AccBound	CovBound	CovMaxPhenFreq	CovMaxStateFreq	CovMinPhenFreq	CovMinStateFreq	Acc_CovRatio	Cov_AccRatio	Length_SS	FrontDiff	Diff_SS	BayesMaxCov	BayesMin	BayMax__BestCov	BestCov_BayMax	WorstCov_BayesMin	BayDiff_SS	phenotype
180	8	6.5	13	0.5	0.325	0.5	0.412586763	0.5	0.064887651	1.538461538	0.65	0.044444444	6.5	0.036111111	37.13280864	5.839888599	24.13280864	0.350094713	1.11303493	0.134071159	0
720	13	12.5	29.5	0.423728814	0.214545455	0.5	0.350067497	0.5	0.045436734	1.975007182	0.506327273	0.018055556	17	0.023611111	126.0242988	16.35722415	96.5242988	0.234081842	0.764188342	0.134061526	0
720	9	15.5	52.5	0.295238095	0.321100917	0.5	0.413950617	0.5	0.049714982	0.919455782	1.087599882	0.0125	37	0.051388889	149.0222222	17.89739351	96.52222222	0.352296451	0.866047896	0.134058642	0
720	6	7	15.5	0.451612903	0.139013453	0.5	0.311160322	0.5	0.02768032	3.248699272	0.307815503	0.008333333	8.5	0.011805556	112.017716	9.964915039	96.51771605	0.13837097	0.702464594	0.134052383	0
360	8	8	20.5	0.390243902	0.271523179	0.5	0.381944444	0.5	0.045501182	1.437239738	0.695778146	0.022222222	12.5	0.034722222	68.75	8.190212674	48.25	0.298181818	0.976775612	0.134027778	0
720	11	13.5	35.5	0.38028169	0.254480287	0.5	0.366610597	0.5	0.035596425	1.49434636	0.669188902	0.015277778	22	0.030555556	131.9798148	12.81471301	96.47981481	0.268980526	1.053476577	0.133999743	0
720	13	18.5	45.5	0.406593407	0.285266458	0.5	0.394386574	0.5	0.027965119	1.425310953	0.701601288	0.018055556	27	0.0375	141.9791667	10.06744292	96.47916667	0.320469552	1.837606643	0.133998843	0
1440	19	6	35.5	0.169014085	0.156043956	0.5	0.317228009	0.5	0.009372074	1.083118429	0.923260073	0.013194444	29.5	0.020486111	228.4041667	6.747893351	192.9041667	0.155426236	0.889166394	0.133961227	0
1440	15	26	88.5	0.293785311	0.290640394	0.5	0.39081833	0.5	0.046604335	1.010820645	0.989295188	0.010416667	62.5	0.043402778	281.3891975	33.55512153	192.8891975	0.314511007	0.774844459	0.133950832	0
1440	15	24.5	86.5	0.283236994	0.278582931	0.5	0.388024691	0.5	0.039263179	1.016706205	0.983568307	0.010416667	62	0.043055556	279.3777778	28.2694886	192.8777778	0.309616608	0.866658762	0.133942901	0
720	11	13.5	50.5	0.267326733	0.320634921	0.5	0.408161651	0.5	0.04339151	0.83374179	1.199412111	0.015277778	37	0.051388889	146.9381944	15.62094365	96.43819444	0.343681915	0.864224358	0.133941937	0
720	8	7	19.5	0.358974359	0.160493827	0.5	0.322026471	0.5	0.011125532	2.236686391	0.447089947	0.011111111	12.5	0.017361111	115.9295294	4.00519153	96.42952945	0.168205634	1.74773165	0.133929902	0
720	8	6.5	17.5	0.371428571	0.154185022	0.5	0.316423804	0.5	0.011986883	2.408979592	0.415113521	0.011111111	11	0.015277778	113.9125694	4.315277778	96.41256944	0.153626593	1.506276151	0.133906346	0
360	12	9.5	21.5	0.441860465	0.309352518	0.5	0.387165389	0.5	0.060916339	1.428339643	0.700113593	0.033333333	12	0.033333333	69.68977006	10.96494095	48.18977006	0.30851013	0.866397735	0.133860472	0
720	10	17	47	0.361702128	0.288343558	0.5	0.398263889	0.5	0.05169107	1.254413762	0.797185132	0.013888889	30	0.041666667	143.375	18.60878504	96.375	0.327811683	0.913547013	0.133854167	0
1440	15	26.5	104	0.254807692	0.32	0.5	0.412128665	0.5	0.045803336	0.796274038	1.255849057	0.010416667	77.5	0.053819444	296.7326389	32.97840201	192.7326389	0.350483858	0.803556218	0.13384211	0
1440	18	9.5	35	0.271428571	0.154867257	0.5	0.316271219	0.5	0.008858573	1.752653061	0.570563577	0.0125	25.5	0.017708333	227.7152778	6.378172743	192.7152778	0.153700711	1.489454799	0.133830054	0
720	8	20.5	48	0.427083333	0.290909091	0.5	0.400987654	0.5	0.07162037	1.468098958	0.681152993	0.011111111	27.5	0.038194444	144.3555556	25.78333333	96.35555556	0.332512315	0.795087266	0.13382716	0
720	10	7.5	20	0.375	0.166666667	0.5	0.323182615	0.5	0.013732639	2.25	0.444444444	0.013888889	12.5	0.017361111	116.3457415	4.94375	96.34574147	0.171901436	1.517067004	0.13381353	0
1440	13	9	27	0.333333333	0.123287671	0.5	0.305079292	0.5	0.009033246	2.703703704	0.369863014	0.009027778	18	0.0125	219.6570901	6.503937114	192.6570901	0.122918864	1.383777217	0.133789646	0
1440	14	9.5	28	0.339285714	0.127853881	0.5	0.306467014	0.5	0.010560125	2.65369898	0.376832492	0.009722222	18.5	0.012847222	220.65625	7.603289931	192.65625	0.126894208	1.249459127	0.133789063	0
1440	13	13	25.5	0.509803922	0.118329466	0.5	0.302923082	0.5	0.018817702	4.308342945	0.232107799	0.009027778	12.5	0.008680556	218.1046188	13.54874566	192.6046188	0.116916369	0.959498416	0.133753207	0
180	9	6.5	10.5	0.619047619	0.304347826	0.5	0.384124657	0.5	0.070013649	2.034013605	0.491638796	0.05	4	0.022222222	34.57121914	6.301228395	24.07121914	0.303720848	1.031544898	0.133728995	0
720	8	19.5	42	0.464285714	0.287671233	0.5	0.384050323	0.5	0.038311974	1.613945578	0.619599579	0.011111111	22.5	0.03125	138.2581163	13.79231055	96.25811632	0.303779634	1.413831274	0.133691828	0
180	5	6.5	10	0.65	0.263157895	0.5	0.378488683	0.5	0.055784831	2.47	0.4048583	0.027777778	3.5	0.019444444	34.06398148	5.020634774	24.06398148	0.293565214	1.294657009	0.133688786	0
1440	15	23	85	0.270588235	0.273311897	0.5	0.385416667	0.5	0.040399607	0.990034602	1.010065707	0.010416667	62	0.043055556	277.5	29.08771701	192.5	0.306306306	0.790711763	0.133680556	0
720	16	8	24.5	0.326530612	0.193675889	0.5	0.335351702	0.5	0.021418985	1.685964182	0.593132411	0.022222222	16.5	0.022916667	120.7266127	7.710834506	96.22661265	0.202937857	1.037501193	0.133648073	0
180	4	7	9.5	0.736842105	0.28358209	0.5	0.372803498	0.5	0.075078647	2.59833795	0.384861407	0.022222222	2.5	0.013888889	33.55231481	6.757078189	24.05231481	0.283139928	1.035950718	0.133623971	0
720	12	17	52	0.326923077	0.315151515	0.5	0.411612654	0.5	0.06024473	1.037352071	0.96399287	0.016666667	35	0.048611111	148.1805556	21.68810267	96.18055556	0.350923236	0.783839889	0.133584105	0
360	10	8	17.5	0.457142857	0.244755245	0.5	0.36433294	0.5	0.042534293	1.867755102	0.535402098	0.027777778	9.5	0.026388889	65.57992927	7.65617283	48.07992927	0.266849937	1.044908491	0.133555359	0
1440	20	18.5	57	0.324561404	0.208029197	0.5	0.346259111	0.5	0.043368609	1.560172361	0.640954823	0.013888889	38.5	0.026736111	249.3065596	31.22539812	192.3065596	0.228634177	0.592466425	0.133546222	0
720	14	13	49.5	0.262626263	0.306501548	0.5	0.40458912	0.5	0.046517825	0.856851342	1.167063587	0.019444444	36.5	0.050694444	145.6520833	16.74641705	96.15208333	0.339850958	0.776285456	0.13354456	0
720	11	16	49.5	0.323232323	0.306501548	0.5	0.404542824	0.5	0.054386521	1.054586267	0.948239164	0.015277778	33.5	0.046527778	145.6354167	19.5791477	96.13541667	0.339889851	0.81719594	0.133521412	0
360	8	8	21	0.380952381	0.2625	0.5	0.383680556	0.5	0.023804014	1.451247166	0.6890625	0.022222222	13	0.036111111	69.0625	4.284722447	48.0625	0.304072398	1.867098767	0.133506944	0
720	9	14	44.5	0.314606742	0.297658863	0.5	0.390607639	0.5	0.023998284	1.056937255	0.946129957	0.0125	30.5	0.042361111	140.61875	8.639382313	96.11875	0.316458509	1.620486222	0.133498264	0
720	11	8.5	18.5	0.459459459	0.16017316	0.5	0.318368056	0.5	0.022718808	2.868517166	0.348612172	0.015277778	10	0.013888889	114.6125	8.178770809	96.1125	0.161413458	1.039275974	0.133489583	0
720	10	18.5	45	0.411111111	0.302013423	0.5	0.391867836	0.5	0.035621884	1.361234568	0.734627245	0.013888889	26.5	0.036805556	141.0724209	12.82387813	96.07242091	0.318985098	1.44262132	0.133433918	0
360	12	10.5	27.5	0.381818182	0.34591195	0.5	0.419633102	0.5	0.075471742	1.103801653	0.905959868	0.033333333	17	0.047222222	75.53395833	13.58491347	48.03395833	0.364074657	0.772916222	0.133427662	0
1440	13	24	87.5	0.274285714	0.284552846	0.5	0.388369985	0.5	0.04580662	0.963918367	1.037432249	0.009027778	63.5	0.044097222	279.6263889	32.98076619	192.1263889	0.312917534	0.72769686	0.133421103	0
360	12	7.5	17.5	0.428571429	0.220125786	0.5	0.363941796	0.5	0.045761732	1.946938776	0.513626834	0.033333333	10	0.027777778	65.50952332	8.237111704	48.00952332	0.267136732	0.910513329	0.133359787	0
720	14	17	52.5	0.323809524	0.317220544	0.5	0.412546296	0.5	0.035212358	1.020770975	0.979651679	0.019444444	35.5	0.049305556	148.5166667	12.67644881	96.01666667	0.353495679	1.34106959	0.133356481	0
720	14	7	19.5	0.358974359	0.163179916	0.5	0.320872717	0.5	0.017776572	2.199868508	0.454572624	0.019444444	12.5	0.017361111	115.5141782	6.399565972	96.01417824	0.168810446	1.09382418	0.133353025	0
180	4	6	10	0.6	0.277777778	0.5	0.377798354	0.5	0.062192124	2.16	0.462962963	0.022222222	4	0.022222222	34.00185185	5.597291152	24.00185185	0.294101628	1.071947097	0.133343621	0
720	15	17.5	48	0.364583333	0.296296296	0.5	0.399976852	0.5	0.029469224	1.23046875	0.812698413	0.020833333	30.5	0.042361111	143.9916667	10.60892057	95.99166667	0.333352625	1.649555191	0.133321759	0
360	10	10.5	24	0.4375	0.3	0.5	0.399938272	0.5	0.071064911	1.458333333	0.685714286	0.027777778	13.5	0.0375	71.98888889	12.79168403	47.98888889	0.333384782	0.820845791	0.133302469	0
1440	13	18	44.5	0.404494382	0.174168297	0.5	0.328307705	0.5	0.04110733	2.322434036	0.430582735	0.009027778	26.5	0.018402778	236.3815475	29.59727767	191.8815475	0.188254965	0.608164041	0.133251075	0
360	5	10	16	0.625	0.23880597	0.5	0.355367627	0.5	0.045798097	2.6171875	0.382089552	0.013888889	6	0.016666667	63.96617284	8.243657407	47.96617284	0.250132207	1.213053807	0.133239369	0
180	6	7	10.5	0.666666667	0.287671233	0.5	0.38308642	0.5	0.049619449	2.317460317	0.431506849	0.033333333	3.5	0.019444444	34.47777778	4.465750434	23.97777778	0.30454399	1.567485712	0.133209877	0
1440	16	27.5	89.5	0.30726257	0.28917609	0.5	0.39062066	0.5	0.042252465	1.062544864	0.941136731	0.011111111	62	0.043055556	281.246875	30.42177502	191.746875	0.318225758	0.903957773	0.133157552	0
360	8	8	15.5	0.516129032	0.248	0.5	0.352333539	0.5	0.028951777	2.081165453	0.4805	0.022222222	7.5	0.020833333	63.42003704	5.211319825	47.92003704	0.244402254	1.535119752	0.133111214	0
1440	15	20	77.5	0.258064516	0.2433281	0.5	0.373784795	0.5	0.043999561	1.060561915	0.942896389	0.010416667	57.5	0.039930556	269.1250521	31.67968401	191.6250521	0.287970218	0.631319428	0.133072953	0
1440	14	9.5	27	0.351851852	0.122727273	0.5	0.303633971	0.5	0.01485418	2.866941015	0.348803828	0.009722222	17.5	0.012152778	218.6164592	10.69500974	191.6164592	0.123503967	0.888264736	0.133066986	0
360	7	10	20.5	0.487804878	0.294964029	0.5	0.380003747	0.5	0.052227207	1.653777513	0.604676259	0.019444444	10.5	0.029166667	68.40067438	9.400897327	47.90067438	0.299704647	1.063728243	0.133057429	0
180	2	11.5	13.5	0.851851852	0.341772152	0.5	0.416111111	0.5	0.142941872	2.492455418	0.401210787	0.011111111	2	0.011111111	37.45	12.86476852	23.95	0.360480641	0.893914258	0.133055556	0
360	7	10.5	14	0.75	0.225806452	0.5	0.343564815	0.5	0.068734412	3.321428571	0.301075269	0.019444444	3.5	0.009722222	61.84166667	12.37219417	47.84166667	0.226384584	0.848677272	0.132893519	0
360	8	6	15.5	0.387096774	0.240310078	0.5	0.351804441	0.5	0.03159369	1.61082206	0.620801034	0.022222222	9.5	0.026388889	63.3247993	5.686864198	47.8247993	0.244769824	1.055063	0.132846665	0
360	10	7.5	21	0.357142857	0.295774648	0.5	0.382298097	0.5	0.044604165	1.207482993	0.828169014	0.027777778	13.5	0.0375	68.81365741	8.028749703	47.81365741	0.305171979	0.934142958	0.132815715	0
720	15	18.5	51	0.362745098	0.312883436	0.5	0.407280093	0.5	0.037210103	1.159361784	0.862543525	0.020833333	32.5	0.045138889	146.6208333	13.395637	95.62083333	0.347835971	1.381046679	0.132806713	0
720	15	12.5	38	0.328947368	0.265734266	0.5	0.371161306	0.5	0.034378572	1.237880886	0.807832168	0.020833333	25.5	0.035416667	133.61807	12.37628588	95.61807002	0.284392672	1.009996062	0.132802875	0
180	5	8	14.5	0.551724138	0.386666667	0.5	0.426706306	0.5	0.07398975	1.426872771	0.700833333	0.027777778	6.5	0.036111111	38.40356756	6.659077469	23.90356756	0.377569089	1.201367612	0.132797598	0
720	11	15	45	0.333333333	0.298013245	0.5	0.390576775	0.5	0.026296882	1.118518519	0.894039735	0.015277778	30	0.041666667	140.6076389	9.466877376	95.60763889	0.320039511	1.584471775	0.132788387	0
1440	15	25.5	92	0.277173913	0.29022082	0.5	0.393344628	0.5	0.046651215	0.955044896	1.047071194	0.010416667	66.5	0.046180556	283.208132	33.588875	191.208132	0.324849429	0.759179937	0.132783425	0
720	13	7.5	23.5	0.319148936	0.2	0.5	0.330841291	0.5	0.017858422	1.595744681	0.626666667	0.018055556	16	0.022222222	119.1028646	6.429031937	95.60286458	0.197308437	1.166583099	0.132781756	0
360	8	8.5	22.5	0.377777778	0.27607362	0.5	0.390555556	0.5	0.024796041	1.368395062	0.730783111	0.022222222	14	0.038888889	70.3	4.463287333	47.8	0.320056899	1.904425901	0.132777778	0
720	8	11.5	45	0.255555556	0.267857143	0.5	0.390530478	0.5	0.04746524	0.954074074	1.048136646	0.011111111	33.5	0.046527778	140.5909722	17.08748624	95.59097222	0.320077451	0.673007126	0.132765239	0
720	11	15.5	48.5	0.319587629	0.296636086	0.5	0.400227623	0.5	0.05092668	1.077372728	0.928183881	0.015277778	33	0.045833333	144.0819444	18.33360467	95.58194444	0.336614002	0.845442033	0.132752701	0
180	4	9	11.5	0.782608696	0.283950617	0.5	0.393232167	0.5	0.11350823	2.756143667	0.362825789	0.022222222	2.5	0.013888889	35.39089506	10.21574074	23.89089506	0.324942333	0.880993383	0.132727195	0
1440	17	26.5	90	0.294444444	0.295081967	0.5	0.390428533	0.5	0.039556234	0.997839506	1.002165172	0.011805556	63.5	0.044097222	281.1085436	28.48048872	191.1085436	0.320161027	0.930461561	0.132714266	0
1440	22	24	106	0.226415094	0.323170732	0.5	0.412620081	0.5	0.040732125	0.700605198	1.427337398	0.015277778	82	0.056944444	297.0864583	29.32713	191.0864583	0.356798491	0.818354882	0.132698929	0
720	8	16.5	48.5	0.340206186	0.294832827	0.5	0.40001929	0.5	0.051879091	1.153895207	0.866629824	0.011111111	32	0.044444444	144.0069444	18.67647288	95.50694444	0.336789314	0.883464458	0.132648534	0
720	13	16.5	55.5	0.297297297	0.339449541	0.5	0.419444444	0.5	0.042572052	0.875821768	1.141784821	0.018055556	39	0.054166667	151	15.32593879	95.5	0.367549669	1.076606153	0.132638889	0
720	9	9	19	0.473684211	0.159663866	0.5	0.318025817	0.5	0.018436926	2.966759003	0.337068161	0.0125	10	0.013888889	114.489294	6.637293221	95.48929398	0.165954382	1.355974446	0.132624019	0
720	13	10	27	0.37037037	0.192857143	0.5	0.340205724	0.5	0.04715364	1.920438957	0.520714286	0.018055556	17	0.023611111	122.4740606	16.9753104	95.47406057	0.220454845	0.589090848	0.132602862	0
1440	14	23.5	91	0.258241758	0.287974684	0.5	0.391507644	0.5	0.045262008	0.8967516	1.115136009	0.009722222	67.5	0.046875	281.8855035	32.58864583	190.8855035	0.322826108	0.721110049	0.132559377	0
180	6	5.5	8.5	0.647058824	0.261538462	0.5	0.359544582	0.5	0.072453681	2.474048443	0.404195804	0.033333333	3	0.016666667	32.35901235	6.520831276	23.85901235	0.26267798	0.843450745	0.132550069	0
720	12	13	36	0.361111111	0.255319149	0.5	0.365096644	0.5	0.0339641	1.414351852	0.707037643	0.016666667	23	0.031944444	131.4347917	12.22707586	95.43479167	0.27390008	1.063214144	0.132548322	0
1440	13	21.5	92.5	0.232432432	0.278195489	0.5	0.393553241	0.5	0.044690195	0.835500365	1.196887568	0.009027778	71	0.049305556	283.3583333	32.17694029	190.8583333	0.326441785	0.668180374	0.132540509	0
180	3	10	13	0.769230769	0.333333333	0.5	0.409480796	0.5	0.128168254	2.307692308	0.433333333	0.016666667	3	0.016666667	36.8532716	11.53514283	23.8532716	0.352750229	0.86691601	0.132518176	0
360	13	9.5	28	0.339285714	0.35	0.5	0.420501972	0.5	0.041113169	0.969387755	1.031578947	0.036111111	18.5	0.051388889	75.69035494	7.40037037	47.69035494	0.369928243	1.283719534	0.132473208	0
360	8	8.5	12.5	0.68	0.203252033	0.5	0.334243827	0.5	0.039104929	3.3456	0.298900048	0.022222222	4	0.011111111	60.16388889	7.038887214	47.66388889	0.207765825	1.207577241	0.132399691	0
720	12	17	53	0.320754717	0.329192547	0.5	0.411967593	0.5	0.044100043	0.974368103	1.026306175	0.016666667	36	0.05	148.3083333	15.87601553	95.30833333	0.357363601	1.070797642	0.132372685	0
360	13	9	18	0.5	0.272727273	0.5	0.36461183	0.5	0.063452668	1.833333333	0.545454545	0.036111111	9	0.025	65.63012946	11.4214803	47.63012946	0.274264277	0.787988927	0.132305915	0
1440	19	9.5	28.5	0.333333333	0.126948775	0.5	0.304178241	0.5	0.009299647	2.625730994	0.380846325	0.013194444	19	0.013194444	219.0083333	6.695745603	190.5083333	0.130132035	1.418811371	0.132297454	0
720	14	12	30	0.4	0.215827338	0.5	0.347917765	0.5	0.040736832	1.853333333	0.539568345	0.019444444	18	0.025	125.2503956	14.6652596	95.25039558	0.239520202	0.818260319	0.132292216	0
720	13	15	52	0.288461538	0.346666667	0.5	0.409027778	0.5	0.039459869	0.832100592	1.201777778	0.018055556	37	0.051388889	147.25	14.20555266	95.25	0.353140917	1.055925127	0.132291667	0
720	17	10.5	37	0.283783784	0.26056338	0.5	0.367361111	0.5	0.020248726	1.089116143	0.918175721	0.023611111	26.5	0.036805556	132.25	7.289541207	95.25	0.279773157	1.44041987	0.132291667	0
720	9	17.5	48.5	0.360824742	0.298461538	0.5	0.399284336	0.5	0.051781937	1.208948879	0.827164835	0.0125	31	0.043055556	143.7423611	18.64149724	95.24236111	0.337409234	0.938765797	0.132281057	0
180	8	6.5	14	0.464285714	0.388888889	0.5	0.420035528	0.5	0.055512696	1.193877551	0.837606838	0.044444444	7.5	0.041666667	37.80319753	4.996142661	23.80319753	0.370339043	1.301003682	0.132239986	0
1440	17	10.5	32.5	0.323076923	0.144766147	0.5	0.309596066	0.5	0.013332469	2.231715976	0.448085693	0.011805556	22	0.015277778	222.9091678	9.599377894	190.4091678	0.145799297	1.093820883	0.132228589	0
180	5	7.5	10	0.75	0.303030303	0.5	0.375552984	0.5	0.090839483	2.475	0.404040404	0.027777778	2.5	0.013888889	33.79976852	8.175553498	23.79976852	0.295860014	0.917369081	0.132220936	0
180	5	9	11.5	0.782608696	0.283950617	0.5	0.39220679	0.5	0.112345679	2.756143667	0.362825789	0.027777778	2.5	0.013888889	35.29861111	10.11111111	23.79861111	0.325791855	0.89010989	0.132214506	0
720	11	14.5	33.5	0.432835821	0.256704981	0.5	0.357482647	0.5	0.038494206	1.686121631	0.593077025	0.015277778	19	0.026388889	128.693753	13.85791412	95.193753	0.260307895	1.046333516	0.132213546	0
1440	13	23.5	86	0.273255814	0.281967213	0.5	0.383853335	0.5	0.046543829	0.969104922	1.031880014	0.009027778	62.5	0.043402778	276.374401	33.51155657	190.374401	0.31117209	0.701250625	0.132204445	0
360	10	8	16	0.5	0.222222222	0.5	0.353294753	0.5	0.031389095	2.25	0.444444444	0.027777778	8	0.022222222	63.59305556	5.650037037	47.59305556	0.251599799	1.415919922	0.132202932	0
180	7	6	12.5	0.48	0.316455696	0.5	0.403277778	0.5	0.085370713	1.5168	0.6592827	0.038888889	6.5	0.036111111	36.295	7.683364198	23.795	0.344400055	0.780907926	0.132194444	0
720	15	17.5	50.5	0.346534653	0.308868502	0.5	0.404619985	0.5	0.031436772	1.121948829	0.891306247	0.020833333	33	0.045833333	145.6631944	11.31723807	95.16319444	0.346690186	1.546313676	0.132171103	0
1440	11	17.5	43	0.406976744	0.163498099	0.5	0.323928542	0.5	0.041288434	2.489183342	0.401738186	0.007638889	25.5	0.017708333	233.2285503	29.72767235	190.2285503	0.184368509	0.588677102	0.13210316	0
180	3	10.5	12	0.875	0.315789474	0.5	0.397530864	0.5	0.094135802	2.770833333	0.360902256	0.016666667	1.5	0.008333333	35.77777778	8.472222222	23.77777778	0.335403727	1.239344262	0.132098765	0
1440	17	10	44.5	0.224719101	0.193899782	0.5	0.325987072	0.5	0.016402848	1.158944578	0.86285403	0.011805556	34.5	0.023958333	234.7106915	11.81005092	190.2106915	0.189595113	0.8467364	0.132090758	0
180	7	6.5	12	0.541666667	0.307692308	0.5	0.397503258	0.5	0.092368313	1.760416667	0.568047337	0.038888889	5.5	0.030555556	35.77529321	8.313148148	23.77529321	0.33542702	0.781893921	0.132084962	0
1440	19	9.5	45.5	0.208791209	0.199124726	0.5	0.327363603	0.5	0.015350853	1.048544862	0.953702637	0.013194444	36	0.025	235.701794	11.05261448	190.201794	0.193040533	0.859525139	0.132084579	0
720	12	11.5	29.5	0.389830508	0.217712177	0.5	0.346047279	0.5	0.044215685	1.79057742	0.558479063	0.016666667	18	0.025	124.5770205	15.91764644	95.0770205	0.236801297	0.722468616	0.132051417	0
180	3	9	10	0.9	0.27027027	0.5	0.37520439	0.5	0.070164609	3.33	0.3003003	0.016666667	1	0.005555556	33.76839506	6.314814815	23.76839506	0.296134891	1.425219941	0.132046639	0
360	7	8.5	14	0.607142857	0.225806452	0.5	0.341851852	0.5	0.051446366	2.68877551	0.371916509	0.019444444	5.5	0.015277778	61.53333333	9.260345809	47.53333333	0.22751896	0.917892288	0.132037037	0
720	16	15	50	0.3	0.308641975	0.5	0.402841435	0.5	0.059402807	0.972	1.028806584	0.022222222	35	0.048611111	145.0229167	21.38501066	95.02291667	0.344773096	0.701425884	0.131976273	0
