N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
0.425	138.49	2.94	31	111.3	202.2577988	2.7681	1.903	26	2.326	2.594466396	0.25	172.0	72.41926627
0.880	541.01	2.25	6	145.4	147.1690823	3.5407	3.194	38	0.138	0.11986779	4.95	7.0	54.05636076
0.173	505.43	3.74	85	29.8	498.1878907	5.2897	0.502	9	2.185	0.28303942	1.68	95.0	171.0626302
0.625	50.51	0.69	100	53.5	286.9769947	1.6703	3.506	31	1.594	3.766180857	4.80	28.0	100.6589982
0.671	135.24	4.64	97	99.6	476.3641843	8.0468	4.603	26	1.598	1.813047536	1.89	166.0	163.7880614
0.284	611.15	3.80	45	89.9	16.6477588	8.2809	4.342	49	2.602	2.940832295	3.60	61.0	10.54925293
0.656	101.55	2.58	23	98.8	344.1160503	5.9808	1.387	48	0.213	4.717799003	0.52	31.0	119.7053501
0.931	620.40	4.52	60	85.9	102.8612082	3.3996	1.132	19	4.373	1.697503593	4.06	21.0	39.2870694
0.588	161.94	0.94	96	9.8	285.3065849	0.4604	0.201	36	2.293	3.540348131	3.30	200.0	100.102195
0.485	644.65	3.04	55	62.6	333.3845999	9.3372	1.036	29	1.866	4.793270845	0.72	154.0	116.1282
0.251	177.82	1.84	43	20.5	357.9949722	7.4109	2.278	10	2.797	4.130044084	1.99	1.0	124.3316574
0.992	717.66	1.43	34	128.4	455.9737891	0.5749	0.116	12	4.122	2.730666013	1.83	123.0	156.991263
0.034	494.10	4.49	33	48.8	339.645637	4.6868	4.658	18	2.596	2.819261213	2.33	182.0	118.2152123
0.083	256.64	1.91	51	171.8	407.3901524	7.7598	1.019	5	4.552	0.279293443	3.74	129.0	140.7967175
0.678	226.08	3.99	88	51.1	295.4971814	9.8938	0.295	12	2.813	1.9894417	3.45	59.0	103.4990605
0.314	515.06	0.78	21	89.6	403.6546423	3.0879	0.269	17	4.802	2.909848851	0.10	119.0	139.5515474
0.467	323.80	0.80	90	9.0	43.66497459	8.9285	1.966	5	4.060	0.229047796	2.55	153.0	19.55499153
0.101	135.29	2.27	17	19.0	203.8737317	1.5213	0.785	19	3.628	2.649583075	0.05	199.0	72.95791056
0.417	770.08	1.15	58	79.7	387.2937688	9.7907	1.037	41	4.924	2.513539492	4.91	128.0	134.0979229
0.366	482.07	3.18	45	194.9	65.1829952	1.4491	4.689	46	3.498	0.420840699	1.93	65.0	26.72766507
0.201	25.79	3.19	1	135.5	409.7725221	7.9393	2.868	15	3.327	0.019781809	2.91	164.0	141.5908407
0.397	691.50	1.21	68	85.7	66.00309504	9.5807	4.198	8	2.594	1.828134783	1.25	107.0	27.00103168
0.872	290.89	3.69	32	114.7	437.9544336	7.0089	0.197	10	2.099	2.722032796	2.66	187.0	150.9848112
0.736	738.84	3.44	81	52.3	34.59922691	1.6233	3.749	11	4.974	3.313224765	4.97	69.0	16.53307564
0.757	574.06	3.76	42	80.0	341.3006163	9.3370	2.519	30	0.568	1.125435575	4.42	78.0	118.7668721
0.270	349.14	1.73	92	98.9	3.257069526	2.6192	2.327	34	3.305	1.909681394	3.07	10.0	6.085689842
0.820	201.66	4.06	96	61.2	116.1011577	4.2844	1.429	39	0.100	0.684531354	0.81	19.0	43.7003859
0.721	257.05	1.13	27	107.1	489.3055023	7.3782	0.095	26	2.260	1.728259635	0.84	103.0	168.1018341
0.357	53.89	2.35	11	90.6	357.8145435	3.0403	4.072	33	2.654	0.735807678	3.81	83.0	124.2715145
0.070	102.78	2.89	83	77.2	361.5676295	1.5691	0.430	20	4.136	2.621329951	4.64	47.0	125.5225432
0.027	736.80	3.05	42	50.5	381.5813535	7.8592	0.759	34	3.069	0.011549935	4.67	123.0	132.1937845
0.739	59.04	2.73	11	114.9	334.496485	1.4789	2.371	48	3.034	4.342915788	4.11	154.0	116.4988283
0.136	41.54	2.62	92	174.4	483.5789724	2.9769	3.230	32	0.240	3.998630583	2.18	78.0	166.1929908
0.922	502.75	0.24	92	99.6	257.712992	9.9287	2.214	49	3.552	2.431304993	1.36	137.0	90.90433066
0.311	745.91	2.55	21	93.5	482.9087209	1.5601	3.430	29	1.279	3.413123873	1.53	167.0	165.9695736
0.624	356.19	4.66	4	147.6	204.1021609	7.4684	1.808	31	4.398	1.861700153	1.90	126.0	73.03405363
0.070	125.84	2.19	24	22.5	483.8790044	1.1241	2.250	34	3.345	0.921702416	4.81	164.0	166.2930015
0.140	706.47	1.40	83	72.6	416.7041543	7.7313	0.568	49	2.816	2.160045394	2.90	115.0	143.9013848
0.366	500.22	3.21	12	197.3	377.1675012	3.8231	3.421	44	1.140	1.163219986	2.20	13.0	130.7225004
0.077	19.78	3.59	44	5.8	3.269813442	4.4733	0.804	27	1.217	3.962008706	4.06	114.0	6.089937814
0.740	79.41	3.96	90	130.1	269.3162129	1.7619	3.041	50	3.495	1.875504058	4.16	87.0	94.77207097
0.975	272.62	1.25	38	49.0	11.93840445	6.7077	2.288	25	3.329	3.333593775	4.56	93.0	8.97946815
0.537	335.63	0.27	44	168.6	437.0251306	0.7189	0.579	31	0.908	4.934884214	0.46	164.0	150.6750435
0.738	709.29	4.20	32	159.3	339.7767843	0.6075	4.024	23	2.844	1.334621683	3.14	108.0	118.2589281
0.357	221.33	0.46	49	77.4	378.1729993	1.8665	3.507	12	1.242	2.187348427	3.99	36.0	131.0576664
0.709	659.65	1.66	24	140.5	286.0388456	0.5811	4.229	24	2.859	2.222772112	2.12	173.0	100.3462819
0.640	680.38	4.48	90	140.5	213.5742797	3.4985	2.447	35	0.838	3.179927795	1.80	63.0	76.19142658
0.087	542.00	0.01	12	113.8	119.3795294	7.1987	1.217	31	2.280	4.394195869	4.65	183.0	44.79317648
0.905	411.25	3.53	42	80.8	243.7678363	7.0229	1.121	33	1.458	1.823136771	0.71	191.0	86.25594543
0.903	152.74	3.96	27	51.7	41.67103393	4.4922	4.021	48	1.098	1.970993196	1.89	196.0	18.89034464
0.415	744.90	4.54	79	60.7	394.5576978	0.1242	1.081	40	1.984	0.408336978	3.39	135.0	136.5192326
0.789	797.87	0.99	65	177.6	42.48688961	0.2047	1.587	21	2.063	2.973710072	4.60	103.0	19.16229654
0.600	142.78	0.64	13	186.6	229.5715636	0.8366	3.686	39	0.641	1.179413807	1.34	97.0	81.52385453
0.408	522.08	4.90	17	147.2	178.7548265	7.5065	2.056	14	1.806	2.796846995	2.61	75.0	64.58494217
0.651	166.49	0.77	37	80.9	498.4056466	7.1552	0.487	10	4.314	2.030363182	2.79	148.0	171.1352155
0.229	110.87	4.70	12	77.1	36.885523	6.9166	4.290	6	1.359	4.607061369	2.43	90.0	17.29517433
0.051	104.81	1.51	60	156.5	123.8369375	4.1488	1.722	11	3.051	3.700340507	4.44	110.0	46.27897916
0.510	503.88	2.68	90	142.8	161.6812899	7.7924	3.667	35	1.539	2.421558406	4.56	171.0	58.89376328
0.903	716.22	1.87	61	48.3	412.4040416	8.1681	1.538	50	2.981	4.281200907	1.01	70.0	142.4680139
0.093	245.36	0.99	35	170.5	480.8901061	3.1448	2.478	32	3.882	0.598016995	0.08	159.0	165.296702
0.619	753.41	3.62	75	154.3	385.9963901	1.4288	3.897	31	2.791	1.579068332	4.30	1.0	133.6654634
0.914	404.82	2.54	46	167.9	329.691698	9.2232	4.874	29	0.741	2.19149977	0.05	198.0	114.8972327
0.797	447.83	3.94	13	106.1	431.6534211	6.1413	4.365	6	0.326	3.988416508	0.33	43.0	148.8844737
0.587	668.67	1.57	59	91.6	284.939938	9.9841	0.175	45	3.362	0.4002501	2.53	26.0	99.97997935
0.321	289.49	2.37	61	37.3	167.6873678	2.3390	3.341	50	0.553	2.075911694	2.96	76.0	60.89578925
0.058	761.16	1.44	88	96.9	221.8076323	2.0057	4.706	10	0.167	4.139860288	0.32	127.0	78.93587743
0.488	609.26	1.16	9	167.4	385.1694597	5.4287	0.232	11	1.590	0.21024342	2.61	17.0	133.3898199
0.056	531.62	1.15	94	147.6	199.1540893	1.5794	1.001	27	0.941	0.866262894	2.37	31.0	71.38469643
0.523	246.86	0.89	30	37.2	131.7459801	6.0650	4.662	46	3.923	1.731763526	0.36	37.0	48.9153267
0.218	63.26	0.58	95	141.5	177.6441536	1.2694	4.537	7	2.536	1.199658877	3.04	128.0	64.21471786
0.292	64.32	2.34	57	135.5	395.1748544	5.7840	0.873	38	0.426	0.12982408	2.64	73.0	136.7249515
0.870	788.23	4.58	58	78.5	275.3838376	5.0305	2.781	14	4.477	3.680855565	0.35	96.0	96.79461252
0.660	116.19	3.55	85	173.4	336.2388491	4.9800	2.158	9	2.938	4.297782404	4.94	45.0	117.0796164
0.364	247.21	3.40	5	124.0	450.7603962	2.6714	1.300	47	4.196	4.745219171	0.67	74.0	155.2534654
0.866	40.40	0.97	92	125.9	22.64574409	2.7363	4.158	36	2.613	1.08580728	3.90	178.0	12.54858136
0.936	455.12	3.45	57	71.3	433.3631527	9.2596	2.553	39	1.107	0.326773286	3.52	191.0	149.4543842
0.931	13.47	4.09	27	98.4	313.8790704	7.5445	4.572	41	3.851	0.850346948	1.24	26.0	109.6263568
0.219	257.05	1.56	91	182.1	494.7417826	0.5811	1.376	26	3.586	3.755669608	2.82	183.0	169.9139275
0.999	253.60	4.18	8	91.1	395.1933097	9.1720	0.158	11	4.470	2.587944076	1.02	180.0	136.7311032
0.025	759.91	3.49	46	92.9	300.8316861	6.1466	4.641	20	2.920	2.092374483	3.69	152.0	105.2772287
0.813	129.54	0.13	54	71.8	472.6493065	3.2702	0.013	37	0.584	2.683744685	2.58	90.0	162.5497688
0.522	476.50	3.06	45	85.2	132.5001167	8.1217	0.319	7	0.698	1.202351177	0.07	69.0	49.16670556
0.591	644.27	3.37	5	9.4	194.8941772	0.3302	1.122	16	4.572	2.275925933	3.33	111.0	69.96472573
0.045	226.67	4.97	48	107.8	287.8689935	7.5501	1.026	36	3.123	0.543394298	4.40	8.0	100.9563312
0.191	629.50	2.59	25	134.5	272.5196551	2.8443	2.238	41	4.355	4.061391669	1.80	86.0	95.83988504
0.824	548.84	2.61	2	13.8	142.9598392	8.0176	3.427	10	1.741	0.129138846	2.45	52.0	52.65327973
0.416	55.45	0.65	94	7.7	25.80205479	6.4489	4.294	10	3.183	4.789219587	3.37	176.0	13.60068493
0.363	423.49	2.64	36	121.6	258.6139491	5.8046	1.098	44	1.534	3.824763842	0.34	14.0	91.20464971
0.842	761.21	2.46	34	67.8	358.6891142	6.1016	2.989	31	1.293	1.968122871	3.93	76.0	124.5630381
0.697	616.38	3.33	50	10.6	381.1440962	7.1425	4.803	44	3.274	1.492617542	2.23	121.0	132.0480321
0.908	652.63	4.16	49	138.1	168.9163779	7.6743	4.138	39	0.759	0.621440155	2.01	145.0	61.3054593
0.872	780.15	2.74	31	88.5	293.4741913	1.1406	0.545	21	0.109	0.801610702	0.20	182.0	102.8247304
0.326	772.19	2.99	47	53.8	40.19471094	2.0468	2.166	48	4.848	1.531856404	2.70	47.0	18.39823698
0.745	177.38	4.44	48	15.9	361.6184329	7.8283	1.898	8	3.228	2.680328597	3.85	61.0	125.5394776
0.540	721.00	0.12	80	179.5	99.06718578	5.4316	1.704	25	1.156	0.349301113	3.76	90.0	38.02239526
0.572	436.42	1.53	1	73.1	126.0198264	1.2969	1.753	13	3.138	1.671910123	4.73	174.0	47.00660882
0.765	772.65	2.22	50	49.2	41.02676607	4.9018	1.063	35	0.408	1.390590835	4.41	129.0	18.67558869
0.683	470.25	2.96	33	191.3	250.4102151	0.1488	1.305	15	2.085	1.885125176	2.13	38.0	88.47007172
0.416	57.26	2.94	27	43.7	401.0792076	3.4259	4.075	47	2.707	1.206479777	3.58	21.0	138.6930692
0.345	567.97	4.96	85	144.7	194.3657773	3.5331	4.765	12	2.952	2.228677332	1.31	75.0	69.78859242
0.561	611.02	0.46	61	75.7	155.6769756	3.2089	2.184	40	2.425	4.764852795	1.79	52.0	56.8923252
0.751	483.47	2.15	83	13.9	421.5363879	9.3119	0.577	8	1.043	0.138877154	4.56	164.0	145.5121293
0.537	752.69	4.14	4	176.1	350.9375571	5.4095	0.920	45	2.607	2.618967408	4.57	144.0	121.9791857
0.944	5.94	1.50	21	78.8	453.1481802	7.8404	2.445	31	2.847	2.790768933	0.68	92.0	156.0493934
0.056	275.53	4.16	47	21.4	263.2814402	5.0190	3.325	30	0.164	0.538059381	4.70	88.0	92.76048007
0.347	342.66	2.50	23	13.5	292.82361	7.1553	1.063	32	1.852	4.471067879	0.26	13.0	102.60787
0.330	186.52	0.11	59	136.1	62.79928525	0.3477	4.362	7	3.157	2.592618497	0.23	196.0	25.93309508
0.159	740.07	0.12	54	158.9	90.02833312	6.6351	2.560	11	0.278	3.873626421	2.90	84.0	35.00944437
0.768	258.12	1.25	5	37.9	37.29398735	5.1617	0.710	44	1.227	3.977299896	4.05	31.0	17.43132912
0.850	126.11	2.14	57	125.3	296.6127816	5.6699	1.238	44	4.768	4.491375786	3.89	134.0	103.8709272
0.448	188.55	1.31	30	83.2	251.6739224	5.9700	4.666	43	3.023	1.349421487	2.84	119.0	88.89130746
0.533	205.66	0.89	56	93.7	73.11323777	0.9856	4.552	9	1.615	2.867886058	3.05	108.0	29.37107926
0.119	386.41	3.71	79	105.4	412.2632091	0.5371	0.619	28	2.781	2.810612817	0.09	131.0	142.4210697
0.689	139.64	2.23	89	172.2	461.8076973	2.7890	0.759	32	1.355	0.865679757	3.49	181.0	158.9358991
0.841	25.41	1.85	0	43.7	273.2384591	4.2588	3.842	43	0.857	3.217085257	1.97	27.0	96.07948637
0.731	303.38	2.73	11	43.1	218.7642147	2.2539	0.404	26	4.511	4.682855972	1.21	86.0	77.92140491
0.420	319.13	0.24	46	35.2	276.7809618	1.7432	0.068	32	0.398	1.855030299	4.42	6.0	97.2603206
0.510	679.42	2.27	54	70.2	306.002954	5.6055	4.927	16	1.658	2.650508374	1.71	154.0	107.0009847
0.770	508.71	3.90	37	113.3	334.9474085	5.7718	1.435	16	0.171	3.573097968	3.16	182.0	116.6491362
0.362	509.70	3.65	38	189.1	195.0254273	9.8584	0.889	45	0.745	2.142120129	2.51	117.0	70.00847576
0.289	698.12	1.88	61	140.7	98.33190572	4.3066	0.880	39	1.513	0.202396839	1.30	109.0	37.77730191
0.470	25.11	1.75	13	30.7	446.0529977	1.2975	4.061	50	0.461	4.710269956	0.44	52.0	153.6843326
0.117	485.54	4.63	50	100.0	273.7639676	7.0250	3.523	46	2.236	0.631748499	0.23	56.0	96.25465587
0.654	60.11	3.40	28	179.1	473.0133003	4.0673	4.215	31	2.507	2.962208875	2.16	175.0	162.6711001
0.294	706.41	1.43	80	6.4	132.6209872	0.7660	3.400	11	2.852	0.609880508	2.22	178.0	49.20699573
0.723	231.58	4.04	59	0.0	73.12153425	0.7942	2.259	35	0.181	3.401584276	1.06	20.0	29.37384475
0.339	305.26	4.32	88	3.9	450.658878	4.2314	0.213	11	0.265	0.479263417	3.97	156.0	155.219626
0.005	213.06	1.22	95	54.5	301.4612701	1.9723	4.924	40	1.683	4.450896826	0.87	99.0	105.48709
0.900	191.92	3.83	65	151.6	148.584554	2.2639	2.224	29	0.043	1.396407918	1.30	150.0	54.52818466
0.408	203.40	1.46	32	115.7	46.19005444	9.1908	3.192	30	0.262	0.869657748	4.97	87.0	20.39668481
0.568	737.81	0.69	76	23.4	232.8286477	1.3101	2.754	24	2.427	1.01982615	2.53	114.0	82.60954925
0.258	214.10	0.70	34	89.8	10.29152274	5.0516	0.707	42	3.916	4.373388922	4.44	182.0	8.430507579
0.059	285.01	0.01	84	133.7	203.731144	8.0540	1.625	49	4.255	0.160718659	1.17	84.0	72.91038133
0.293	573.94	2.36	67	87.9	22.43710047	7.6773	0.880	37	2.271	2.314444094	1.10	119.0	12.47903349
0.269	30.34	0.31	65	181.5	223.1880164	1.9505	3.588	21	0.467	4.490275415	0.80	2.0	79.39600547
0.721	69.93	3.71	8	80.3	14.35294184	2.9989	1.234	20	1.395	3.854886565	1.60	122.0	9.784313945
0.021	789.92	0.63	41	41.5	289.214229	1.7932	1.234	15	4.946	4.151298442	2.86	148.0	101.404743
0.935	162.87	4.55	99	84.0	453.0941803	7.8627	1.238	5	1.258	3.714402605	3.23	57.0	156.0313934
0.436	32.03	4.51	5	85.0	304.4490755	8.9827	0.193	30	1.349	0.068644033	0.67	191.0	106.4830252
0.806	159.44	3.77	99	75.9	78.90899721	8.7727	0.694	16	4.600	2.885662342	0.74	158.0	31.30299907
0.620	152.70	4.02	100	26.5	296.5421797	0.7568	4.765	35	3.395	0.461815983	0.49	184.0	103.8473932
0.818	520.28	2.84	21	52.5	299.6645025	4.4860	0.519	41	3.556	0.153904135	1.99	26.0	104.8881675
0.680	245.53	3.05	17	55.3	416.860428	2.2654	1.102	10	0.411	4.68235971	2.42	182.0	143.953476
0.450	310.69	4.34	55	53.0	318.9563009	2.7721	1.436	44	2.261	4.608129103	1.24	1.0	111.318767
0.072	628.60	3.26	19	172.8	23.64274904	6.6571	4.894	44	2.280	2.543827628	0.44	27.0	12.88091635
0.169	484.83	3.42	17	9.5	426.4550697	8.2814	3.608	43	0.990	4.786823282	3.48	141.0	147.1516899
0.376	222.06	1.92	89	41.1	194.1387226	2.7509	1.307	7	4.065	0.888817796	0.14	127.0	69.71290752
0.875	778.70	2.69	72	134.9	1.321292277	2.8864	1.056	46	0.208	4.8479004	4.63	35.0	5.440430759
0.820	661.86	4.72	82	53.4	395.0984567	4.4728	0.976	27	1.611	3.645110377	3.04	43.0	136.6994856
0.285	1.14	1.64	85	74.3	444.2773012	6.1372	2.848	33	2.319	4.851638029	3.60	155.0	153.0924337
0.019	209.65	3.42	4	8.6	317.3345468	2.7759	0.741	18	0.636	4.689836398	1.32	50.0	110.7781823
0.070	662.28	0.37	51	50.4	53.64157666	3.3253	0.379	8	4.417	0.565947658	2.59	193.0	22.88052555
0.880	624.37	0.07	66	31.1	321.1174433	3.8128	0.949	14	3.890	2.488129505	0.49	86.0	112.0391478
0.276	708.32	4.87	24	178.4	110.0483094	0.6238	1.033	40	4.587	2.313235851	3.02	73.0	41.6827698
0.691	343.70	2.12	95	175.5	17.96533199	3.5867	2.764	32	4.123	0.953794025	4.49	19.0	10.988444
0.102	247.41	4.04	68	99.5	494.4303222	9.4953	3.020	35	1.416	0.944228249	4.28	143.0	169.8101074
0.963	212.79	3.28	55	140.2	404.6104203	7.5494	0.039	43	4.243	2.885402453	1.93	196.0	139.8701401
0.654	262.16	4.35	57	33.5	244.9308653	4.6458	2.679	29	2.378	3.227532783	4.06	199.0	86.64362178
0.724	201.92	2.52	30	106.8	310.9870311	8.5228	2.791	11	3.686	3.349823453	2.79	96.0	108.6623437
0.694	381.14	3.19	22	167.5	149.3124968	6.0417	4.767	21	0.619	4.176210066	2.17	141.0	54.77083228
0.898	495.37	1.03	68	123.6	478.679243	6.4266	3.766	37	3.716	1.848764916	2.49	128.0	164.5597477
0.553	393.27	1.07	97	126.9	432.0205552	4.5355	1.970	16	2.764	3.010050115	2.66	30.0	149.0068517
0.672	112.29	1.57	55	15.9	3.524836938	1.6748	4.588	44	4.647	2.631408716	1.12	51.0	6.174945646
0.880	546.16	4.73	83	149.3	210.6975391	0.3728	0.777	22	2.712	1.906121124	0.45	187.0	75.23251302
0.828	772.00	0.81	83	143.7	36.39176026	7.3222	2.954	20	1.695	3.572656459	0.33	156.0	17.13058675
0.829	381.07	4.53	19	50.2	359.8937561	5.0301	2.711	27	1.789	2.844806162	1.59	47.0	124.9645854
0.894	140.72	4.20	55	141.0	295.1002913	4.6268	3.282	9	4.403	0.60120561	4.39	148.0	103.3667638
0.661	186.77	4.01	4	71.1	9.31072439	7.2542	4.746	45	1.428	3.066877991	1.23	190.0	8.103574797
0.601	69.48	4.89	79	189.6	362.569318	4.9725	1.324	48	3.221	4.01602171	2.28	56.0	125.8564393
0.387	606.10	1.60	93	115.7	406.2758162	1.3877	4.236	23	3.342	0.007259955	3.62	22.0	140.4252721
0.557	79.55	4.51	51	142.0	50.03364798	2.4917	1.076	48	0.013	0.096974693	1.78	168.0	21.67788266
0.437	111.98	2.16	7	15.6	417.758016	8.2305	1.315	28	3.370	3.91419075	0.05	124.0	144.252672
0.099	69.53	2.41	77	105.6	158.9898408	0.5289	3.860	27	2.714	0.339487804	0.40	53.0	57.99661361
0.085	11.57	2.99	15	126.3	216.3709094	1.9683	1.987	10	3.158	2.581055984	0.12	80.0	77.12363645
0.843	97.45	0.47	38	63.9	186.3535457	8.1729	0.440	34	1.215	3.549351047	1.26	131.0	67.11784856
0.650	230.99	4.73	56	56.5	174.4408424	6.6263	2.842	27	4.251	3.025930061	2.58	146.0	63.14694746
0.269	389.44	3.75	62	12.0	482.8460821	5.5096	0.132	28	2.482	1.511779363	1.30	0.0	165.948694
0.473	295.34	3.49	48	173.0	85.94296176	6.1267	0.611	50	3.818	4.083553106	3.06	113.0	33.64765392
0.550	242.16	2.74	55	0.7	339.3758693	4.9502	1.895	9	4.340	2.985621012	3.62	175.0	118.1252898
0.451	530.47	0.33	76	51.4	259.74522	1.6517	2.835	5	2.167	3.394271682	3.03	145.0	91.58174002
0.349	269.46	0.30	99	122.2	207.4558749	7.4279	0.707	30	4.827	0.081293548	3.05	166.0	74.15195831
0.597	670.45	4.65	73	8.5	8.320216067	0.4270	1.796	26	2.881	1.781825022	2.63	135.0	7.773405356
0.534	428.03	3.75	43	45.0	12.54703538	0.7090	0.978	25	0.339	1.729834634	3.71	125.0	9.182345127
0.989	480.50	0.16	83	12.3	375.6174725	1.4115	0.149	15	4.843	4.462615215	4.29	136.0	130.2058242
0.725	717.64	1.16	52	175.5	383.9674593	0.8797	4.876	18	4.738	0.239756807	0.72	132.0	132.9891531
0.552	503.05	0.26	88	186.0	36.87504818	8.4747	2.264	41	1.837	1.996419243	2.69	177.0	17.29168273
0.694	203.35	0.88	69	179.2	497.1017149	5.7720	4.824	49	4.693	1.943639982	2.89	114.0	170.7005716
0.704	462.89	1.58	32	17.6	209.5457896	1.1209	0.771	47	2.543	1.650091147	3.07	110.0	74.84859653
0.786	547.95	4.29	0	156.1	368.26662	5.6769	3.941	41	0.945	0.804687807	3.93	44.0	127.75554
0.063	686.50	4.78	27	16.9	262.2172142	5.7701	1.024	10	0.084	3.015604665	3.97	82.0	92.40573808
0.926	322.41	1.69	57	135.2	1.531491698	1.9590	2.696	39	3.199	2.763498489	1.36	106.0	5.510497233
0.449	312.85	1.66	32	18.5	7.849386382	0.2137	3.318	18	0.121	4.428458135	3.81	177.0	7.616462127
0.227	412.48	0.84	72	115.1	142.8967865	8.3981	0.511	42	2.888	0.232440997	4.69	107.0	52.63226216
0.622	75.78	1.46	64	159.9	142.1740566	1.0696	2.549	39	3.481	2.710620301	0.14	197.0	52.39135221
0.740	699.80	1.87	5	40.2	389.0151491	9.2290	3.383	46	4.539	3.75684146	3.57	31.0	134.6717164
0.914	472.30	2.15	15	132.4	128.6223374	9.1235	3.452	15	0.454	2.38532789	1.97	100.0	47.87411248
0.702	67.32	1.55	82	20.5	137.6434827	1.5213	4.494	6	1.965	1.001113673	2.32	143.0	50.88116089
0.547	542.85	1.38	13	14.1	1.603407176	5.8400	1.220	23	1.470	3.064331371	4.01	61.0	5.534469059
0.034	522.73	4.61	92	57.2	18.85665493	9.2652	1.066	49	1.140	2.79211732	3.02	129.0	11.28555164
0.904	237.63	4.77	13	148.7	490.0360733	3.2415	1.007	8	0.525	0.97772996	1.39	178.0	168.3453578
0.786	42.77	3.53	2	84.5	215.8709728	6.8417	3.745	13	1.366	4.582868586	0.11	78.0	76.95699093
0.919	231.59	1.15	6	113.7	458.3356938	6.8745	3.457	47	1.479	1.729479942	0.01	128.0	157.7785646
0.078	649.82	1.20	91	48.0	319.4267818	2.7352	0.241	48	3.557	1.56097037	4.80	113.0	111.4755939
0.185	742.75	3.12	63	155.8	64.89738132	2.1483	3.402	36	2.342	0.091311477	2.93	160.0	26.63246044
0.428	412.82	3.13	6	125.8	190.5332573	9.9993	4.442	12	2.235	3.066363533	4.97	113.0	68.51108575
0.834	639.01	4.96	49	91.1	228.1167001	2.6697	1.909	18	4.162	3.828494007	1.83	175.0	81.03890002
0.336	2.92	4.51	84	183.1	415.7737274	6.0847	4.446	29	4.527	4.144040317	3.48	175.0	143.5912425
0.458	12.81	4.93	88	55.9	414.0175043	9.4056	2.159	13	4.889	4.596126811	3.12	63.0	143.0058348
0.443	411.88	0.30	41	89.8	31.40027872	1.5090	0.075	22	4.219	3.939976728	4.62	170.0	15.46675957
0.189	94.24	1.39	5	11.1	377.5472899	3.8296	1.613	25	1.271	1.809894529	4.32	51.0	130.8490966
0.703	20.73	0.98	75	187.8	409.0522706	3.1905	1.157	36	3.816	3.729268798	3.93	185.0	141.3507569
0.399	84.24	3.67	100	81.6	392.7398136	5.7219	0.629	26	2.985	3.18556205	2.41	51.0	135.9132712
0.896	476.79	0.89	53	70.8	70.01041135	2.2217	4.256	33	0.822	2.980349175	2.17	160.0	28.33680378
0.074	327.37	4.98	63	36.2	332.7974896	5.1720	3.746	39	2.017	2.807361537	2.47	5.0	115.9324965
0.747	669.08	0.56	91	133.0	405.3941216	6.7140	2.889	14	2.636	1.665383627	3.06	109.0	140.1313739
0.131	110.99	2.84	56	44.8	404.9976017	8.4829	1.614	30	2.118	2.976396185	0.11	35.0	139.9992006
0.329	60.04	0.74	9	89.2	46.94432936	7.1545	1.939	12	3.658	4.158227697	4.17	26.0	20.64810979
0.031	713.33	0.77	28	159.3	333.7781558	4.8914	3.488	48	4.152	2.422833188	2.38	97.0	116.2593853
0.347	166.94	1.60	26	103.7	46.80887762	7.6235	3.372	24	1.186	3.548934907	4.29	168.0	20.60295921
0.913	540.66	1.03	51	124.4	194.9922921	1.2590	0.926	39	2.943	4.31180667	0.48	88.0	69.9974307
0.718	46.66	4.55	46	39.5	396.4198978	4.1946	2.805	7	1.985	4.947846575	4.61	72.0	137.1399659
0.264	777.96	3.66	77	2.6	373.6849136	3.7949	4.788	17	4.696	0.816654962	4.28	141.0	129.5616379
0.198	560.15	3.43	65	4.5	417.5714466	0.6582	0.888	45	0.267	3.550025326	4.00	103.0	144.1904822
0.627	244.47	1.27	68	131.4	402.6147864	9.1967	2.134	13	0.229	0.379268591	0.04	92.0	139.2049288
0.703	587.97	1.43	55	54.6	134.3145917	5.3127	2.422	38	3.715	2.241469347	4.79	198.0	49.77153056
0.056	792.23	1.27	68	16.6	278.5430653	8.4621	2.151	25	2.699	0.86817526	3.94	127.0	97.84768844
0.360	661.64	0.62	29	113.4	38.86194533	0.5432	4.269	19	1.350	1.752307439	2.08	22.0	17.95398178
0.592	677.91	4.24	70	117.6	15.86513389	9.9706	4.284	12	3.677	0.911527305	0.12	31.0	10.28837796
0.754	430.46	0.23	12	98.3	389.3135009	4.0276	0.595	28	1.890	4.665366583	3.32	40.0	134.771167
0.109	753.10	3.89	98	164.2	100.8440434	3.6333	2.015	21	2.697	0.616901812	0.06	196.0	38.61468114
0.326	770.61	4.22	26	134.6	301.41832	3.0753	1.728	44	4.534	3.427117894	4.91	107.0	105.4727733
0.395	197.41	1.10	80	144.9	367.8266854	2.0590	0.237	34	1.210	1.029817044	4.76	183.0	127.6088951
0.472	97.54	4.02	32	41.9	38.13180052	7.8516	4.959	29	4.301	1.47369569	3.13	57.0	17.71060017
0.214	154.20	3.19	16	9.6	35.62950803	5.0508	0.981	27	1.236	1.376366389	4.26	126.0	16.87650268
0.276	699.28	4.94	98	70.5	409.5416557	0.0997	0.588	13	2.634	1.467507637	1.76	80.0	141.5138852
0.780	7.67	4.90	60	13.4	109.4332534	0.1225	2.580	22	0.773	1.64349698	3.72	147.0	41.47775114
0.253	615.77	4.74	68	123.8	250.0291259	7.6974	0.932	6	0.235	2.777136546	2.59	105.0	88.34304197
