N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	X	Class
0.798	612.51	1.90	60	182.3	4.461911731	1.8092	1.521	10	3.142	4.593678142	184.3896	7.13	50.78
0.727	636.91	4.14	42	166.3	3.248781002	3.3792	3.625	18	3.326	4.528053153	449.7060	54.70	2992.56
0.897	49.72	1.99	6	91.2	2.418886916	9.1883	2.416	16	1.321	3.805289678	116.4602	86.90	7551.12
0.080	188.81	0.78	3	37.7	4.946753722	5.4797	3.232	9	0.182	1.162674237	353.6754	43.39	1882.54
0.889	671.76	2.37	31	175.2	2.080914854	2.2085	3.612	19	2.937	2.681204502	143.3902	0.80	0.64
0.355	363.04	3.39	51	81.2	4.460628411	6.2030	1.034	20	3.086	3.23332992	77.5568	17.56	308.35
0.908	102.59	3.94	95	17.4	2.170165913	7.0940	3.125	10	2.295	3.054264217	287.3219	78.84	6215.67
0.008	281.10	0.10	88	163.4	0.755809863	9.6432	1.733	9	4.890	3.244955816	102.5845	96.97	9404.07
0.387	646.83	2.23	67	198.3	3.729791577	8.1473	4.926	24	0.923	0.402404648	392.6236	22.28	496.52
0.246	412.10	4.36	1	100.9	4.380201939	2.9026	0.179	30	3.951	1.651786173	120.9204	97.81	9566.05
0.528	725.28	4.66	31	78.2	4.273487212	8.8867	0.556	48	1.288	1.718473373	198.8958	1.19	1.42
0.508	95.22	1.82	86	33.3	2.186317844	1.3358	0.859	19	3.204	0.971922846	171.9799	70.31	4943.93
0.162	563.96	4.04	1	164.1	1.540682828	6.8309	3.738	31	2.626	0.171165231	149.8269	98.21	9644.83
0.110	206.40	2.09	74	112.3	0.271847007	4.9631	3.921	23	1.921	3.727501546	100.6360	97.19	9446.46
0.405	365.28	0.96	8	140.9	1.955743338	1.5041	0.829	37	2.163	2.326069356	341.7377	93.62	8763.94
0.295	715.48	0.54	89	146.0	4.873288982	3.3976	2.242	21	1.737	1.044925819	426.4194	23.16	536.61
0.403	625.01	4.95	1	28.5	1.023944849	0.7398	0.798	32	2.374	0.595466452	351.0988	19.29	372.21
0.649	502.69	2.15	34	116.7	0.450938424	4.2571	3.752	13	0.837	1.781941959	180.2350	69.21	4789.58
0.305	13.81	1.41	60	46.3	0.608211733	0.3884	4.039	12	0.043	3.780695705	450.1607	10.44	108.98
0.307	624.08	3.48	34	133.4	4.635797909	7.5032	3.231	16	2.045	1.982524318	35.2137	90.03	8105.57
0.114	100.43	3.28	58	197.3	4.020091224	1.9940	3.843	49	1.602	2.950294452	87.4907	46.37	2150.20
0.429	36.78	3.94	0	25.6	4.70921937	2.5411	4.936	14	4.823	2.908495547	175.7512	48.88	2388.99
0.860	655.04	1.69	84	153.0	3.637866324	9.0433	2.040	8	0.702	0.878377833	363.4921	93.69	8777.62
0.932	760.46	2.58	56	93.7	0.289528636	5.9078	2.001	49	4.083	3.077339791	358.8789	68.99	4759.40
0.919	86.12	2.94	12	92.5	1.252339274	7.6477	4.045	21	0.483	1.642271121	8.7058	14.31	204.72
0.688	222.55	4.60	55	129.6	0.794505869	5.5617	1.318	35	4.224	0.186025749	180.8496	24.12	581.74
0.532	50.78	0.50	53	31.6	1.369782636	9.0485	4.139	7	0.116	3.1647458	479.9603	84.20	7089.67
0.793	526.60	1.10	56	16.3	4.74518824	1.9813	1.082	50	1.888	1.027995318	57.2619	67.09	4501.49
0.149	282.34	4.47	59	135.1	4.326284753	6.8013	1.607	47	2.019	4.011463939	64.3459	11.43	130.55
0.072	131.41	3.24	95	62.4	4.214248118	6.7844	4.236	9	1.783	1.991266103	227.2633	86.07	7408.35
0.289	112.48	1.42	48	33.7	1.281084204	9.4670	4.280	47	1.391	1.147256372	250.9895	80.35	6455.96
0.443	656.71	2.62	84	166.1	0.662307801	1.4871	1.815	49	1.758	3.960177064	395.1316	59.22	3506.96
0.094	171.69	0.90	97	140.8	3.400312649	5.2647	1.743	44	3.041	3.539735978	141.6921	35.08	1230.87
0.634	682.92	3.85	15	181.7	4.660326999	8.9125	0.227	35	3.846	0.695516078	101.9652	13.19	174.05
0.372	413.31	0.59	45	119.6	4.24854109	5.2472	4.681	14	3.957	2.954640253	411.6606	99.08	9815.91
0.201	88.33	0.02	94	56.6	0.179083857	4.0238	4.483	29	3.302	4.770607409	285.4004	4.28	18.32
0.376	791.96	2.84	93	162.0	0.121593355	7.3347	1.553	20	1.709	0.925014035	278.3110	58.80	3457.04
0.757	368.01	0.41	8	172.5	3.565825902	2.3721	0.273	28	4.938	0.923838586	460.6896	4.62	21.37
0.948	47.13	2.57	39	54.0	4.907816631	7.3744	4.141	44	1.727	4.882262548	450.3024	57.05	3255.07
0.853	316.18	1.94	40	82.7	1.07397981	5.4853	1.250	14	2.169	1.403256825	134.9915	39.82	1585.66
0.085	329.01	1.30	28	135.4	4.799699365	3.0986	2.562	39	3.070	1.319877517	264.0015	0.12	0.01
0.274	738.73	2.53	8	188.4	4.267998576	3.6158	3.948	12	0.490	3.963241853	255.9409	86.73	7522.10
0.674	618.53	3.08	96	23.0	2.523601439	0.9454	1.230	13	1.656	0.600809249	239.1638	3.77	14.24
0.966	666.21	4.60	8	95.3	1.526132262	3.3990	3.760	12	0.826	3.252961534	163.9196	13.10	171.58
0.989	484.14	0.82	73	60.7	0.961484485	4.9221	0.950	46	0.867	3.684166754	458.5350	20.79	432.23
0.832	334.70	0.65	17	2.8	3.300304898	9.7466	2.954	26	4.538	1.283710803	491.5386	51.53	2655.78
0.754	152.76	1.31	21	13.2	0.209808317	0.5944	4.601	36	4.547	0.149967612	384.8468	78.76	6203.88
0.741	734.91	0.48	57	31.9	3.203262878	6.3705	4.325	41	3.415	2.353956279	152.0117	78.46	6156.71
0.912	626.85	0.28	92	74.8	4.108154003	9.0411	4.221	21	0.383	0.032505158	448.9717	50.81	2581.97
0.145	187.17	3.37	88	24.7	0.483567568	1.1783	2.441	15	2.160	4.161529751	161.5046	27.77	771.09
0.677	270.70	1.32	25	193.5	4.58275238	2.2997	0.970	46	0.769	3.987391768	354.3902	0.55	0.30
0.067	473.34	2.38	33	87.4	0.350219616	0.2499	0.374	44	0.791	1.360198675	427.2886	63.05	3975.64
0.087	692.09	2.68	63	142.4	4.55555237	5.2237	4.910	31	4.808	4.275529795	9.0422	89.06	7932.54
0.527	115.49	2.86	94	47.5	2.274764578	1.6121	1.222	34	1.158	4.917356799	486.6811	24.46	598.38
0.938	731.54	2.53	95	105.9	2.732841615	4.8991	1.395	14	3.799	3.834979817	157.2876	48.58	2360.34
0.420	29.15	0.53	31	129.9	4.743519797	6.4190	2.213	12	1.822	2.991692403	7.2666	96.87	9383.00
0.429	441.74	3.18	70	9.4	0.316923449	9.8271	1.340	18	1.850	3.253717496	224.8431	63.76	4065.23
0.778	458.42	0.97	86	98.0	3.039700209	0.8338	0.243	40	4.771	2.966016668	358.3740	5.63	31.74
0.621	324.73	2.82	67	139.5	2.781942678	9.3586	3.191	7	2.810	2.712603327	276.2876	80.11	6417.50
0.292	559.17	4.53	38	152.1	4.304276937	9.1410	2.407	34	0.796	4.435077962	132.0759	65.60	4303.82
0.206	242.52	0.19	83	83.7	3.003356094	6.4907	1.055	28	4.502	1.504277941	114.5966	80.48	6476.51
0.420	198.98	2.23	49	99.6	3.882132511	8.8742	4.230	23	1.063	1.319859617	299.2380	19.89	395.44
0.899	484.40	3.00	53	130.8	0.585813848	5.6122	4.672	40	1.230	3.427348547	34.7583	46.02	2118.22
0.682	375.85	4.03	6	67.8	3.742909441	5.0784	3.143	40	0.136	3.286057118	173.0757	15.70	246.64
0.611	96.62	1.33	42	134.9	4.944506479	6.8619	0.267	25	0.325	0.03334528	428.6578	37.83	1430.74
0.576	547.08	2.13	79	103.5	1.170794184	2.4768	3.326	37	1.528	3.735113081	312.2119	11.08	122.67
0.158	275.70	0.65	95	175.1	1.871274358	8.7777	4.136	32	1.240	2.755474147	63.0008	37.85	1432.40
0.867	287.35	2.70	37	19.1	0.734781426	6.9183	1.546	18	4.010	2.747549461	24.5774	62.52	3909.26
0.730	417.10	4.23	14	107.5	0.033880439	1.0054	0.442	10	2.690	0.677206364	83.7260	94.40	8910.49
0.129	569.82	1.38	65	151.6	2.282731411	6.2981	2.977	49	0.725	1.718921661	366.7304	37.12	1377.88
0.363	594.56	4.20	46	52.9	0.919072069	9.5678	3.965	26	3.832	4.594458647	273.3355	64.37	4143.45
0.216	70.47	4.24	77	147.8	1.639716228	0.3574	3.649	42	2.943	3.710615371	333.8319	91.60	8390.55
0.087	795.35	2.02	34	129.5	3.556092803	2.2733	4.294	20	4.332	2.852356007	75.7666	77.81	6054.23
0.829	164.98	0.89	12	165.6	2.797985189	4.8166	4.909	39	2.299	0.175629166	118.2559	61.62	3797.03
0.442	629.19	2.10	42	52.4	2.318877521	0.0475	0.329	5	2.708	2.226815225	208.9007	82.24	6764.19
0.710	48.45	1.41	30	158.4	0.669734367	8.0554	1.541	26	2.782	0.743954012	495.4879	34.51	1190.63
0.356	197.24	2.67	66	134.4	1.647856178	4.7422	0.026	16	1.607	2.335610593	307.3000	13.63	185.79
0.821	340.19	0.42	70	158.5	3.453329438	9.4155	4.033	12	4.221	4.527649917	231.2122	73.34	5378.46
0.225	760.21	4.91	82	198.1	2.816731512	5.1482	1.987	6	3.809	4.419009263	261.7547	64.69	4184.48
0.411	720.19	2.76	31	25.1	0.019210058	0.0382	4.355	32	1.865	1.546601102	246.1317	19.76	390.47
0.153	169.55	2.75	17	84.7	2.962568228	0.4484	0.448	42	1.170	2.383233063	86.1324	59.37	3524.38
0.451	799.10	2.66	81	114.4	2.665474991	5.7830	0.812	26	3.060	2.805291136	151.4287	70.86	5021.52
0.438	455.35	2.44	20	92.4	4.547012743	8.2408	3.049	13	1.321	4.495624243	406.2697	58.55	3427.66
0.111	691.05	2.84	9	12.6	1.312821653	3.5329	3.589	41	3.098	2.21571292	171.1547	13.86	192.07
0.803	97.00	4.95	16	189.8	3.653123982	9.1186	2.345	37	3.446	0.073386067	92.1726	74.54	5555.57
0.327	170.14	1.14	37	82.3	2.079788706	9.9029	4.737	20	4.670	2.439182287	252.0653	89.42	7996.60
0.125	415.52	4.07	46	43.0	0.734535914	6.9903	2.554	40	4.417	1.254060533	236.5887	50.12	2511.54
0.137	740.06	3.09	77	80.1	2.410604404	0.3540	4.696	27	1.518	1.798222224	270.5047	97.43	9493.02
0.618	126.59	0.23	29	68.3	1.591374241	1.2411	0.570	49	3.143	0.191600174	167.4694	51.81	2683.90
0.070	296.01	4.96	18	30.7	1.387350012	1.0803	0.763	22	4.180	3.093765417	165.9132	25.67	658.77
0.018	518.67	3.49	34	53.1	3.999200616	3.4773	1.491	42	1.048	4.520852395	229.4282	92.04	8470.91
0.878	657.87	3.92	45	71.1	4.351455844	6.2799	1.809	26	0.524	0.756291484	149.3964	31.47	990.06
0.281	418.87	1.48	17	102.3	3.312584305	4.5302	1.076	7	3.956	2.507416937	386.7361	5.44	29.60
0.996	448.12	3.13	37	4.9	1.301398166	2.8175	2.964	42	0.096	1.596150554	283.2662	69.35	4809.79
0.833	411.04	0.12	62	26.9	3.286089559	8.7257	4.224	22	1.702	3.628243142	388.7975	6.06	36.70
0.455	379.28	3.36	49	166.7	0.753065766	7.3679	0.346	18	4.170	3.64962233	120.2644	16.98	288.44
0.834	452.52	2.42	68	67.9	3.240142652	0.6674	2.247	19	3.024	3.860905197	4.2561	45.45	2065.96
0.783	64.91	1.47	82	85.8	2.163332364	0.6727	3.559	14	4.209	1.940398075	152.6769	99.94	9988.71
0.765	282.79	4.93	46	48.9	2.517983259	5.0885	0.047	49	3.160	3.063713107	48.7418	79.92	6387.57
0.183	220.49	3.21	95	26.6	0.15792544	1.7898	1.146	42	4.659	3.501418907	259.5062	0.92	0.85
0.154	681.88	1.88	38	66.3	1.779262035	1.8231	1.197	36	1.006	3.765687305	409.3934	12.49	156.03
0.177	366.41	1.82	37	17.4	1.200966819	0.8106	2.871	29	1.800	4.772021919	234.3086	36.93	1363.64
0.264	20.58	1.46	96	48.1	4.567343394	8.8556	2.293	49	0.505	3.613728056	180.9654	28.36	804.17
0.515	575.11	1.14	87	145.7	4.746007447	6.0914	0.714	39	0.477	2.861005689	45.5044	93.39	8721.03
0.855	411.91	4.15	49	138.7	1.944975622	8.4394	1.190	19	3.102	0.90145632	432.9849	52.01	2704.93
0.573	397.96	3.72	84	69.5	2.27721577	6.9884	2.179	8	1.823	4.06180581	122.1944	80.94	6552.02
0.022	669.12	4.60	0	182.8	1.52207367	9.3081	1.474	7	4.925	0.760706039	180.8360	90.50	8190.09
0.537	623.78	3.49	27	67.5	1.422213385	4.7772	3.418	46	3.003	1.193216309	310.1633	79.25	6279.88
0.714	83.92	3.39	86	27.0	0.281795791	8.9754	3.277	18	2.109	2.802827862	463.9466	16.20	262.58
0.322	66.31	2.20	13	4.1	4.104075094	0.6997	0.816	20	1.870	3.189135726	258.2199	57.08	3257.70
0.698	586.92	4.15	40	17.4	4.351244776	5.2357	0.130	34	1.258	4.327631012	480.7923	23.21	538.77
0.184	767.76	1.43	16	193.0	0.720699111	8.1135	4.097	13	4.240	2.881610282	219.7224	80.68	6509.43
0.349	8.09	0.99	94	151.7	3.930305589	6.3206	1.182	19	0.857	3.932668142	154.6766	62.49	3905.12
0.314	457.38	2.68	31	175.7	0.228937238	8.7845	2.032	39	1.372	1.238656196	446.3880	93.69	8778.53
0.335	266.14	2.90	3	59.6	3.528803588	6.0022	4.517	13	2.687	2.579838545	129.4863	60.46	3654.94
0.608	250.42	4.47	70	54.4	3.932299072	5.1531	3.344	42	3.202	2.511389374	113.0534	60.31	3637.79
0.012	698.01	2.16	58	87.4	3.755536796	9.8871	2.428	41	0.429	1.402107252	398.7211	76.12	5794.82
0.108	629.35	4.96	19	17.8	1.710277247	4.0072	2.764	29	1.823	2.376448488	388.6175	60.58	3669.87
0.606	361.85	5.00	93	12.6	2.922853519	6.5263	3.806	24	1.189	3.761447925	280.4871	78.32	6133.41
0.872	81.57	3.57	30	68.1	2.917055003	0.9741	0.172	22	3.258	3.721766622	380.4250	52.25	2730.31
0.409	154.23	1.49	61	150.7	1.066077464	8.7738	3.905	11	3.922	4.307930515	13.3455	83.94	7045.95
0.178	441.36	0.95	8	97.8	1.120745482	2.1388	0.918	47	2.708	2.326488124	77.3760	60.86	3703.94
0.631	202.75	2.30	99	131.7	4.190486419	7.7276	3.021	17	0.411	3.967960496	452.0931	47.72	2277.34
0.580	789.74	1.08	30	138.6	2.814271669	7.5967	3.202	35	2.916	0.182577371	293.3887	70.99	5039.79
0.739	31.80	1.00	53	112.9	2.753661403	8.6993	2.102	45	0.011	4.512841276	36.9481	82.02	6727.99
0.443	31.49	1.24	21	13.1	4.412705125	9.1317	3.166	41	2.589	2.354624871	200.7779	71.24	5074.55
0.180	394.19	4.88	44	142.5	1.571618185	9.0806	4.232	12	0.016	4.321694984	311.6055	91.31	8336.90
0.199	711.03	3.98	29	16.0	2.416001571	2.3572	4.010	17	3.031	0.035241981	248.7124	18.08	326.77
0.475	711.77	4.84	87	182.5	4.335691279	7.0026	3.527	27	0.543	2.419553414	454.0368	13.16	173.12
0.609	710.38	1.42	24	56.9	2.958526514	6.6201	0.473	32	0.927	1.210377167	443.0676	91.29	8334.73
0.267	29.74	4.77	48	140.1	4.00170417	5.1688	1.354	48	3.780	1.015337436	24.2155	84.72	7178.19
0.004	783.98	2.56	98	169.7	2.949430323	1.0425	0.984	30	0.399	4.104369994	326.2804	89.81	8064.97
0.911	696.59	0.91	14	149.8	1.579174336	9.2092	4.344	8	1.857	1.683290527	438.8365	45.96	2112.17
0.011	124.20	0.37	78	129.8	2.925847497	4.0921	3.935	43	4.842	3.22177069	400.0928	11.55	133.38
0.120	501.21	4.25	12	104.3	4.835376873	9.5333	1.294	29	2.755	1.207727919	86.2713	61.88	3828.53
0.454	537.63	3.78	42	120.0	2.923322836	1.3962	1.382	37	1.152	0.985412363	330.3042	43.32	1876.31
0.904	222.63	4.78	69	150.9	2.322939273	8.5345	3.882	9	1.812	3.572474614	492.1466	62.20	3868.35
0.321	451.80	2.58	71	64.6	4.851497214	6.5497	1.384	48	2.833	4.059579082	164.1753	12.77	163.07
0.348	481.33	0.01	50	173.4	4.028959027	1.8999	2.817	16	4.691	0.495246652	102.6592	73.53	5406.64
0.302	798.64	0.69	19	56.5	2.253723447	6.5010	3.448	14	3.153	2.148481548	97.5730	87.42	7643.10
0.547	39.14	0.35	26	88.4	1.850307999	6.4614	2.756	33	4.081	1.976380088	120.7077	19.67	386.81
0.742	171.65	3.93	93	19.2	2.109255719	2.0932	1.770	28	4.898	1.039741347	331.1279	23.98	574.93
0.302	404.60	2.65	25	179.8	4.803652717	5.8941	0.354	48	4.681	0.009234637	349.3945	88.63	7854.99
0.942	248.88	4.02	73	126.8	1.325606117	3.0284	0.826	10	1.966	2.674316215	223.8389	61.58	3792.65
0.390	204.56	2.82	58	139.4	1.467374277	1.8066	3.675	29	3.371	0.34521521	407.4704	52.07	2711.15
0.588	686.50	3.85	56	151.9	0.009595432	2.1807	0.482	17	1.020	1.946392878	243.7368	39.67	1573.98
0.893	749.65	1.02	18	43.8	4.416228806	1.9562	1.101	19	3.220	0.430757942	39.2723	28.81	829.97
0.434	498.51	4.78	94	142.1	2.080556177	3.5246	1.577	25	0.568	4.979559827	286.5645	20.01	400.42
0.299	88.49	2.68	19	49.6	4.152900933	3.7598	2.470	43	1.346	0.738459536	279.8832	24.83	616.39
0.522	150.89	1.29	35	23.8	4.347157862	8.6549	1.572	37	2.027	4.459703686	328.8656	86.20	7430.57
0.538	582.80	4.46	8	139.5	2.37732609	9.4666	3.408	16	1.279	1.600676977	13.3972	33.25	1105.26
0.873	132.68	2.72	63	72.2	2.424421611	5.4886	3.451	6	1.786	1.388241872	150.2926	56.84	3230.37
0.112	746.01	2.84	18	191.8	0.229256102	2.4689	2.162	46	0.755	0.946672521	264.5645	15.92	253.32
0.909	717.36	4.77	14	7.7	3.215711348	3.5629	0.600	43	0.043	4.413092622	100.3437	9.76	95.25
0.825	480.44	4.32	77	39.0	2.682730714	8.1537	0.746	27	1.730	3.203023517	473.1780	35.17	1236.75
0.274	452.70	1.25	76	184.5	2.706734791	4.1581	3.437	38	1.144	2.518636256	421.0123	20.06	402.54
0.765	156.67	4.59	20	108.7	0.25093932	0.3270	2.578	18	0.004	2.24858546	46.9202	6.21	38.53
0.881	23.50	3.14	85	186.7	1.872021608	7.5681	3.271	50	1.968	0.039965805	474.5756	1.07	1.15
0.459	327.22	1.77	13	147.3	3.014312631	9.7544	0.630	31	3.576	4.402256852	14.9601	93.13	8673.69
0.621	757.65	2.13	88	162.9	3.968749667	8.1031	0.941	13	1.660	3.06803302	232.0415	4.42	19.56
0.906	254.27	0.08	28	97.7	0.459412445	0.5482	2.618	36	3.425	1.53770702	94.3186	97.36	9479.33
0.932	110.21	0.73	23	90.3	4.378492116	1.2403	3.855	34	4.625	3.728755907	183.9174	51.05	2606.02
0.602	446.09	3.84	70	54.7	2.753221468	1.8444	4.031	25	3.402	0.116053261	72.3769	42.61	1815.55
0.764	757.12	2.86	19	155.7	0.519898064	9.2752	2.385	9	3.129	0.733521485	54.6492	23.24	540.24
0.267	184.84	3.68	46	109.4	4.217576302	6.2673	3.930	26	1.856	2.63335034	249.9283	57.86	3348.00
0.808	647.95	1.43	55	165.7	3.449402208	1.6739	2.536	23	4.144	0.574901732	31.3042	71.90	5169.25
0.599	139.19	2.30	82	190.8	4.416673209	7.0945	1.193	39	0.899	0.74145871	416.3712	85.13	7247.82
0.154	404.69	2.25	22	25.2	0.860398574	8.1095	2.141	26	1.884	0.163066179	243.8828	94.33	8898.27
0.080	485.89	3.80	25	142.7	4.740649052	4.2205	0.233	8	0.441	4.550012331	217.2726	52.13	2717.09
0.828	474.09	4.17	53	107.6	4.043872326	5.4838	3.797	30	2.767	1.391539959	233.3526	49.58	2458.24
0.338	455.61	2.21	37	13.2	2.094930446	4.7006	4.384	19	1.892	3.302201687	482.9392	26.38	695.96
0.318	596.60	4.98	67	148.1	1.943702688	1.8160	2.498	21	3.146	4.157506526	158.1323	95.54	9127.31
0.785	209.89	0.54	25	178.5	4.437053441	2.9581	4.709	26	0.337	4.194776571	326.6241	11.87	140.92
0.058	693.63	1.95	51	83.2	3.64527672	0.0188	4.771	22	1.811	3.181619337	113.9309	46.37	2149.75
0.016	653.94	0.57	90	116.8	2.228567564	6.5255	3.605	17	2.881	0.598320672	310.8255	98.63	9728.73
0.893	97.55	1.50	76	174.1	3.322019348	3.8778	3.774	28	2.239	3.765714978	183.2581	45.81	2098.20
0.520	773.80	4.55	58	27.4	0.539457291	2.7276	2.664	10	3.762	2.103795069	16.4376	50.48	2548.53
0.329	434.34	3.27	46	78.1	2.51885822	9.3614	1.695	36	2.947	4.205862209	217.8267	45.97	2113.60
0.501	315.66	3.91	55	79.4	1.49778416	5.8350	4.670	43	4.432	4.653283284	154.8072	80.02	6403.01
0.097	261.05	0.49	92	3.7	2.959111569	6.4293	0.650	22	1.310	2.0621636	487.4379	24.15	583.13
0.597	477.49	0.19	67	3.1	4.007019238	6.9365	2.366	11	1.762	2.235416775	56.1105	96.56	9323.59
0.078	265.67	3.82	87	180.2	2.361814023	0.5892	1.138	38	4.044	1.578846393	437.1972	0.59	0.35
0.107	367.33	2.31	79	97.3	1.579830632	5.3399	1.803	33	4.524	0.532916276	34.9919	84.54	7146.90
0.143	779.59	2.13	25	197.8	2.536921621	7.5028	3.172	35	3.134	4.311279995	104.5587	3.56	12.69
0.714	178.80	4.13	23	23.5	4.098156429	2.6223	0.779	21	4.595	2.722856271	378.9838	64.74	4191.16
0.669	181.01	0.24	99	191.4	2.820487938	6.0963	1.565	10	2.531	3.615549973	107.5760	18.14	329.04
0.435	179.52	0.22	81	122.4	0.479503309	7.8206	2.893	25	0.324	2.614975807	128.2143	62.05	3849.79
0.977	625.39	4.53	8	145.1	0.68305175	1.7416	1.670	16	2.569	0.034952084	72.3672	81.60	6658.76
0.194	659.78	1.85	22	7.8	4.74334291	0.4836	4.377	5	2.055	4.963038724	154.9580	32.68	1068.29
0.942	678.87	2.46	42	17.7	2.655125425	9.5235	1.525	31	0.773	4.363974465	303.7821	64.78	4197.06
0.760	558.22	1.53	20	50.0	4.271211143	2.5011	3.747	7	2.276	2.812837128	395.7089	41.79	1746.33
0.402	733.98	3.45	28	147.3	0.099231254	3.6892	3.432	18	2.588	4.306024784	79.9189	94.25	8883.70
0.197	610.49	3.08	32	127.5	0.564958826	1.9234	1.512	20	3.081	4.808454394	483.4638	30.30	917.81
0.553	738.76	1.89	97	158.3	2.925931021	2.3917	2.131	35	1.638	1.490689041	440.9730	16.65	277.11
0.940	726.74	2.11	43	75.6	1.15927834	2.0877	4.263	12	0.078	2.310327183	220.1976	1.07	1.15
0.064	305.94	4.55	81	149.7	2.964906589	1.3726	3.315	8	2.790	2.831305132	64.0015	17.50	306.18
0.759	486.63	1.58	37	93.0	2.088971203	3.2887	0.166	32	1.437	1.466660703	118.0032	7.48	55.97
0.212	373.47	2.32	55	54.4	1.852936213	1.7327	0.804	8	0.158	4.770973117	301.9134	15.39	236.99
0.149	372.46	3.19	35	103.6	0.705488313	9.6822	3.572	36	3.352	2.397321568	304.7143	97.57	9519.22
0.798	602.33	3.38	28	169.5	0.302768673	3.9067	0.464	9	1.790	1.756406802	79.8048	70.43	4960.11
0.826	278.52	4.01	91	193.6	4.014313409	6.3054	0.974	25	4.913	4.970862525	365.4257	79.34	6295.10
0.185	166.19	0.91	24	161.4	2.899408811	1.4035	3.001	40	1.853	0.620166991	339.7723	95.02	9028.83
0.526	685.91	3.51	82	34.0	0.405869732	9.7369	0.564	50	2.699	0.013766445	58.3447	48.36	2338.25
0.772	722.25	1.12	100	164.7	4.742164476	6.7386	1.461	43	3.809	4.750024404	284.1419	58.00	3364.22
0.086	148.88	4.90	99	25.1	1.020531076	7.9754	3.149	35	1.295	3.206919643	8.4630	83.14	6912.87
0.154	184.70	1.60	88	42.3	3.187848759	8.7447	0.476	36	3.298	1.008793274	91.1599	36.66	1344.27
0.680	182.26	1.45	44	69.6	2.987691521	7.1793	1.385	7	3.641	3.659732985	322.0037	75.02	5628.03
0.257	519.63	0.23	79	189.5	1.125004989	0.7946	4.940	20	1.347	4.061623215	257.3302	12.22	149.23
0.561	52.75	0.28	22	149.4	1.0971352	3.4108	1.269	41	4.435	0.038798044	449.2686	20.84	434.33
0.513	223.62	2.95	19	178.4	1.832922958	5.2656	3.131	10	4.830	0.909554576	392.7838	57.58	3315.20
0.750	155.33	3.85	39	126.4	1.947970994	2.7468	2.900	20	1.146	4.347946694	34.1465	83.25	6930.56
0.043	484.52	4.47	66	89.1	0.175361709	5.4815	0.153	41	0.552	0.654471302	453.5869	33.50	1121.93
0.177	348.51	1.94	23	156.3	4.081959312	2.4711	2.064	39	2.767	3.291999512	367.4117	43.46	1889.12
0.013	583.70	4.29	71	119.8	4.472209065	6.9296	3.190	27	2.072	2.842097876	309.2283	79.73	6357.22
0.531	2.90	0.60	66	150.6	4.067181967	3.3923	2.287	15	0.590	2.664256588	123.1275	21.36	456.40
0.697	374.94	4.93	46	64.0	2.037700839	5.2110	4.262	10	2.611	3.432216728	121.5767	11.91	141.96
0.165	360.83	0.48	68	169.6	2.898358091	4.7674	4.709	21	0.890	0.82693318	395.3888	70.27	4938.09
0.710	356.82	3.61	15	183.8	3.23022117	2.2927	2.706	15	0.708	0.298230493	342.7066	36.00	1296.24
0.761	180.08	2.52	1	177.3	4.379370343	2.1941	0.093	31	2.587	2.722771066	434.4378	59.51	3541.03
0.916	194.81	4.79	32	79.2	0.631179865	0.9087	4.362	36	2.866	3.644236128	205.0654	56.74	3219.72
0.261	255.36	4.19	14	91.0	3.330946227	6.2232	0.578	40	4.765	3.328693799	480.3485	36.76	1351.07
0.485	118.50	0.18	46	83.5	2.476013256	2.3217	3.886	32	3.881	3.636419397	17.2530	84.95	7216.80
0.161	534.53	4.99	44	48.2	4.717738646	7.9990	0.867	5	3.967	3.949096592	288.6665	93.17	8681.52
0.158	546.63	4.87	53	59.3	0.3498836	4.7145	0.391	21	2.222	4.470252367	158.9801	42.67	1820.48
0.694	780.04	3.71	54	115.8	2.757673981	4.5097	1.149	9	0.074	4.247653469	9.4453	95.99	9214.29
0.867	450.56	1.72	14	52.3	3.793146093	3.0978	1.457	35	0.920	4.667718864	252.8107	14.18	200.93
0.643	313.91	4.53	19	91.0	2.046946391	5.5729	4.662	46	3.388	0.648264221	304.9335	56.22	3161.03
0.159	748.28	3.56	30	31.6	4.320020519	8.0281	4.162	47	2.727	3.14355936	205.3409	78.25	6122.33
0.198	658.16	0.67	91	189.4	1.319959339	8.5935	2.642	9	4.368	2.398621357	28.0252	42.30	1788.89
0.307	13.45	4.22	6	171.0	4.154795376	6.3691	2.070	34	2.768	4.996391062	119.5484	85.07	7236.14
0.596	102.74	2.47	75	160.8	1.798646226	0.9025	4.663	19	0.090	4.674582314	421.6376	21.64	468.49
0.395	286.01	3.41	71	89.2	0.082917362	4.0675	2.468	19	3.453	4.307328937	246.4508	34.54	1192.69
0.954	386.83	3.43	78	14.9	3.269935691	4.7876	2.448	23	4.164	0.328257285	57.2345	61.04	3726.39
0.836	531.38	4.12	3	22.6	0.090936026	9.5795	3.680	19	4.792	0.435683601	238.3613	84.18	7086.20
0.614	401.90	1.35	4	123.4	2.737510503	6.2179	0.276	39	1.010	1.641417488	396.3146	65.46	4285.39
0.915	283.78	0.78	45	128.6	3.758550158	1.7169	2.237	15	2.020	0.452531378	69.1872	77.45	5998.86
0.742	475.77	4.18	13	151.6	0.241668871	3.0269	3.684	23	0.426	3.992420734	433.8185	57.14	3265.19
