N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	X1	X2	Class
0.539	600.05	2.37	1	82.0	3.679019487	8.6390	2.991	24	0.711	1.195711994	2.04	118.0	240.95
0.760	354.17	4.21	34	110.0	3.524259725	9.5393	4.739	24	1.997	0.577163081	0.02	195.0	3.72
0.888	699.65	1.92	98	132.7	4.870494522	9.4944	2.013	50	3.148	1.29705889	0.59	37.0	21.74
0.029	526.63	0.16	42	139.2	1.85134608	2.3692	1.294	32	3.302	4.722427675	4.33	193.0	836.07
0.211	303.18	4.93	28	112.6	0.301120915	2.4537	0.257	28	2.297	4.591030561	2.65	194.0	513.57
0.565	666.83	1.14	14	135.1	4.567095592	2.4711	1.645	29	3.284	2.820301319	0.51	3.0	1.52
0.501	276.76	2.68	44	31.6	4.021341543	8.5160	3.701	33	1.343	3.27028385	0.95	12.0	11.35
0.131	608.00	2.32	14	65.2	0.536759349	0.7239	0.443	6	3.849	0.033511767	4.23	166.0	701.99
0.488	650.44	4.93	44	121.8	2.576878732	5.2592	4.948	14	2.137	2.774428783	2.51	127.0	318.37
0.677	336.16	2.84	13	103.1	1.318948952	0.2291	4.782	10	4.921	0.072408166	0.84	188.0	158.59
0.218	211.82	4.77	69	90.4	1.009522569	7.3574	0.022	15	3.603	4.629273181	4.48	161.0	720.77
0.825	786.79	1.97	25	158.3	3.231530363	8.5412	2.969	19	3.539	0.504416697	2.94	121.0	356.25
0.486	499.10	0.86	76	164.8	3.124707485	9.0578	1.567	16	4.060	3.556329099	4.91	190.0	933.43
0.849	621.01	0.40	51	155.9	3.970692309	3.5369	4.246	22	1.551	0.799510719	1.06	146.0	154.38
0.368	608.02	3.15	6	30.9	2.049214551	7.4615	0.147	17	2.851	4.213883152	0.53	47.0	24.91
0.835	94.66	1.28	9	14.5	4.381303244	8.2181	0.965	20	3.789	4.733498215	2.10	35.0	73.61
0.397	4.45	3.23	53	137.0	1.762340942	9.8588	0.354	38	2.524	2.494467714	2.91	184.0	535.52
0.479	290.14	1.14	44	12.9	3.751451003	8.6363	3.269	12	0.489	0.973155299	2.86	129.0	369.40
0.996	241.80	3.10	34	155.0	4.423464629	2.2843	2.087	22	3.968	3.351716872	1.34	88.0	117.81
0.493	755.57	3.05	46	98.0	0.35182905	9.0927	1.008	32	2.588	2.786044098	0.83	48.0	39.96
0.471	266.67	4.79	15	165.1	0.93151077	4.9278	3.357	25	1.009	4.779431695	0.85	176.0	149.71
0.967	64.60	1.77	93	92.7	2.63002699	9.5166	2.298	6	4.668	3.758141917	3.46	16.0	55.32
0.542	120.17	0.64	22	32.5	3.535687407	3.0818	4.454	33	4.475	0.571148798	1.97	90.0	177.63
0.509	471.59	0.24	87	16.7	1.837200741	8.1761	4.055	18	0.551	2.887593529	1.77	136.0	240.69
0.098	186.58	1.96	54	26.0	3.508576126	4.1756	2.418	40	1.772	0.823174863	2.47	158.0	389.61
0.008	364.90	0.57	76	108.1	2.300387921	1.1229	2.837	41	3.108	0.06178991	4.93	117.0	576.63
0.387	392.29	3.40	20	149.9	2.67142212	5.2679	3.554	47	0.385	0.030011296	3.95	132.0	521.41
0.122	45.78	2.55	91	41.0	2.319731446	8.3148	4.347	20	0.143	4.288561561	4.77	2.0	9.54
0.727	400.42	4.67	93	125.1	3.218706432	4.9069	2.329	36	4.186	1.975410307	0.70	163.0	114.16
0.292	67.17	1.79	93	149.2	4.736295047	0.7961	1.968	29	3.166	2.091366303	1.78	49.0	87.28
0.679	139.18	2.81	29	169.7	2.959393039	4.4233	1.909	30	4.770	0.510686271	4.82	90.0	433.85
0.385	45.66	4.74	41	110.4	3.878953609	4.6907	4.830	29	4.592	0.758674007	0.08	95.0	7.64
0.840	66.60	4.81	62	167.4	4.483871126	3.7997	2.075	49	3.765	0.132170664	3.24	184.0	595.62
0.229	729.45	1.23	64	146.0	3.493416052	8.4623	3.648	41	2.775	4.239202121	2.48	49.0	121.64
0.700	593.94	2.85	71	136.0	0.78396503	8.8160	4.204	12	0.029	2.1904549	0.78	33.0	25.79
0.032	768.94	1.21	14	120.9	0.652408776	8.2813	4.361	19	4.124	1.551388989	4.39	169.0	742.60
0.233	230.13	2.36	99	161.6	2.620130906	7.8101	2.562	23	3.827	4.745227679	2.48	88.0	218.55
0.536	765.50	3.85	82	186.9	4.345109811	0.0081	4.790	39	2.429	2.776481639	3.08	195.0	601.05
0.868	619.31	4.92	58	144.2	2.293294556	3.8694	1.969	13	2.788	4.597686928	3.04	69.0	209.59
0.390	617.82	2.98	1	80.4	1.12212963	6.7037	2.444	21	2.474	3.726312303	4.34	199.0	864.09
0.820	685.17	1.43	76	193.1	3.32840204	9.0151	1.904	27	2.699	0.765912273	2.55	170.0	433.84
0.837	226.11	0.16	30	180.7	4.023338567	7.2041	4.111	50	3.854	1.691373404	4.51	138.0	622.06
0.559	566.91	4.84	58	167.6	0.144858279	1.4161	3.247	15	1.465	4.874937447	3.84	119.0	456.54
0.147	11.72	1.60	97	158.2	0.872370257	3.0199	4.419	9	1.955	0.292990616	2.02	75.0	151.40
0.025	217.66	0.97	98	171.6	1.030098667	1.5120	0.063	24	1.202	0.621211815	2.52	64.0	161.32
0.235	717.36	0.76	53	110.6	2.447844241	1.5041	0.047	45	4.131	2.821246114	1.07	16.0	17.07
0.911	329.52	0.77	31	57.7	2.832802884	1.3196	3.213	12	0.743	3.862087088	1.70	151.0	256.59
0.979	296.25	0.10	5	154.8	0.730568702	1.3795	0.015	6	1.373	0.505116101	3.34	69.0	230.23
0.690	234.31	3.38	9	71.1	3.948299706	4.6232	0.757	48	0.921	3.584589331	4.24	156.0	661.89
0.768	596.19	3.68	60	26.4	4.223256952	7.9575	1.419	44	3.027	1.405447773	4.79	195.0	933.38
0.381	179.52	4.84	27	55.1	0.786647267	6.2592	4.462	6	0.570	3.339473046	1.31	80.0	105.05
0.544	119.59	1.06	55	87.4	2.054671559	3.7782	2.489	32	0.180	1.241537297	3.52	154.0	541.36
0.389	697.01	0.48	88	42.3	3.105155266	7.2694	2.322	10	0.396	3.037040679	3.14	75.0	235.25
0.050	636.86	4.95	41	159.7	0.079553235	1.6106	3.625	29	4.184	0.994093965	3.31	182.0	603.33
0.874	457.09	3.70	61	60.7	3.888955807	7.6144	1.699	16	4.834	2.647239577	2.82	122.0	343.70
0.440	195.87	1.11	53	72.4	1.103344933	8.9129	4.705	47	4.500	3.897257215	4.12	160.0	658.46
0.359	78.28	2.18	78	139.8	4.558643019	3.0510	2.754	39	4.171	2.224685132	3.10	29.0	90.02
0.949	257.99	4.07	19	97.6	2.582678592	3.7516	1.871	14	4.759	0.694487326	3.78	0.0	0.00
0.790	650.22	4.27	13	172.6	2.580125961	4.2646	1.850	24	0.862	4.913139719	1.96	0.0	0.00
0.782	334.57	2.05	34	58.5	1.88293989	1.0353	4.294	43	2.783	2.144023553	3.86	101.0	390.04
0.609	180.37	4.57	5	173.6	4.466510319	3.3595	0.174	17	4.891	4.526247237	2.46	182.0	447.42
0.833	358.70	0.40	0	168.2	0.479895268	4.3089	4.049	17	1.628	4.559372684	2.66	14.0	37.24
0.965	359.77	2.75	85	5.3	1.579297203	8.3600	3.980	19	3.572	3.268547938	1.44	164.0	236.77
0.924	232.48	4.58	99	173.6	2.44096272	5.3148	2.143	38	2.647	1.883010705	3.16	17.0	53.71
0.391	80.11	0.52	57	142.9	0.017669712	8.7479	2.920	15	1.995	2.43905653	3.42	107.0	365.81
0.702	487.76	0.67	52	73.2	2.806785365	3.0074	3.241	44	1.786	4.997011191	2.24	138.0	308.56
0.932	508.85	3.35	34	108.5	4.178352111	2.1847	1.759	26	1.544	2.217942739	0.10	190.0	18.30
0.548	388.62	4.04	22	73.1	1.381056456	7.9978	1.122	5	1.130	0.195059745	4.91	158.0	775.18
0.590	689.15	3.45	39	148.7	0.875646774	8.9118	2.469	46	2.645	0.626152697	4.01	178.0	714.20
0.348	41.93	1.31	78	3.0	3.757852325	2.6002	3.236	7	1.155	2.621250987	4.36	116.0	505.78
0.375	87.74	4.44	45	21.6	2.027539552	4.7022	1.127	42	0.209	2.67861429	4.96	128.0	634.60
0.632	410.62	1.22	5	21.6	0.149412821	4.7582	2.986	22	2.630	0.320797226	3.09	93.0	287.43
0.509	10.41	4.24	49	158.8	3.228701942	5.7552	0.934	43	0.384	1.291002889	3.02	94.0	283.81
0.059	114.21	0.43	57	47.2	0.98416795	4.2042	0.311	23	4.439	3.936744931	4.58	196.0	897.16
0.029	557.41	0.37	98	59.8	2.674854081	9.7003	1.651	27	2.058	2.784082389	1.28	16.0	20.47
0.628	370.57	0.44	59	10.7	0.42005291	2.1271	4.503	15	3.381	0.642101033	1.80	119.0	214.55
0.959	605.60	0.62	29	160.0	4.411959291	9.0018	1.654	24	0.975	3.784941683	2.16	165.0	355.88
0.768	488.99	3.72	18	184.5	3.752990608	6.3060	1.883	18	1.548	0.657604858	2.67	82.0	219.25
0.527	691.27	3.01	71	147.6	1.858602633	7.0675	4.953	14	1.635	3.477257638	3.27	15.0	49.05
0.897	507.64	4.27	43	118.8	2.948745069	5.9124	4.036	10	4.926	4.344112524	0.71	65.0	46.47
0.532	731.61	0.82	15	98.7	0.76061825	7.7385	4.483	11	1.901	3.497702352	2.07	56.0	116.04
0.925	306.15	0.24	8	83.5	1.278788454	1.4731	1.902	27	1.892	4.400841776	4.38	26.0	113.78
0.365	6.88	3.09	87	64.1	0.962938315	7.0548	3.241	8	1.916	0.20829211	3.95	149.0	588.45
0.642	160.96	1.27	6	146.7	2.478695697	3.0599	2.170	16	3.737	2.205090958	2.33	147.0	342.76
0.812	637.77	4.09	62	80.8	1.8776962	1.0904	3.991	34	3.101	3.426509046	0.45	95.0	42.63
0.122	559.81	3.58	9	111.7	2.373242292	1.0155	2.943	47	1.251	3.129746863	0.26	180.0	47.16
0.947	799.66	4.14	84	161.1	1.852577556	9.5976	2.064	34	3.187	4.383039459	3.78	142.0	537.18
0.643	208.07	0.79	18	47.1	2.965086148	9.7597	0.007	49	1.395	4.668376216	4.66	7.0	32.65
0.709	116.64	2.94	45	21.0	0.912912405	6.7262	2.941	5	0.009	1.158271829	2.68	183.0	490.51
0.441	53.89	3.50	6	24.8	2.64967043	8.2479	4.318	12	3.618	4.962967932	4.15	189.0	784.44
0.518	23.83	3.92	46	2.8	1.953120312	1.8085	1.793	7	1.700	2.135810227	0.47	103.0	48.41
0.011	38.29	3.37	25	107.6	1.210253818	9.6024	3.949	27	3.898	0.772611179	0.48	96.0	46.49
0.497	223.89	2.13	52	131.5	3.069991301	7.8810	2.287	45	1.687	1.193807793	2.21	133.0	294.51
0.570	540.57	1.13	50	155.7	0.089520339	6.1637	3.497	36	1.167	3.73490782	4.27	32.0	136.60
0.812	717.00	4.49	45	38.9	1.596422416	9.4514	1.632	24	1.440	1.005627569	0.51	52.0	26.68
0.738	579.31	0.63	3	122.3	2.179653672	2.3964	0.615	20	0.852	3.375050008	4.55	8.0	36.41
0.141	226.67	3.60	88	18.7	0.553880698	0.5597	2.642	11	0.283	4.150943785	3.67	154.0	565.72
0.196	546.70	3.99	47	189.4	4.842179123	6.9816	4.907	50	2.157	3.675786584	0.93	55.0	51.33
0.307	496.19	4.56	2	102.8	1.791737474	2.8094	4.973	43	2.379	2.930110823	3.81	133.0	506.59
0.034	338.42	4.96	49	20.6	2.041122188	8.5552	3.154	5	4.764	0.808978107	1.73	28.0	48.40
0.206	96.08	3.53	73	179.4	3.201766574	6.9029	2.286	23	4.900	2.350436744	0.09	72.0	6.16
0.363	753.17	0.43	80	107.9	0.427961518	8.1710	4.408	18	3.262	3.420129367	3.17	180.0	570.72
0.055	59.83	0.37	62	141.2	1.254979075	6.3210	0.420	13	1.266	3.366604092	2.06	101.0	207.85
0.714	422.96	4.43	62	95.3	4.213991042	3.3565	3.637	6	2.299	0.068580328	1.56	174.0	270.90
0.654	590.07	3.15	17	19.8	4.431576554	0.7965	3.676	48	3.551	0.335486692	0.83	150.0	124.85
0.601	599.55	0.57	38	26.3	0.943819349	9.1690	4.340	46	1.429	4.880765612	2.95	23.0	67.95
0.781	617.57	2.81	24	27.6	4.174227019	2.3191	2.718	42	2.090	2.772774845	2.28	168.0	383.07
0.938	102.52	2.54	46	101.0	4.684117958	2.8396	0.655	29	4.097	2.572026816	0.31	199.0	62.03
0.480	662.33	1.18	43	158.8	0.472525108	5.7962	1.330	13	2.487	4.148676619	3.08	2.0	6.15
0.522	76.29	3.14	12	64.6	1.880255516	2.9022	0.387	23	2.174	3.71258249	0.84	29.0	24.49
0.900	15.15	4.65	1	96.7	4.084581733	9.9625	2.030	6	0.171	1.377689072	4.58	145.0	663.61
0.971	607.94	1.61	24	187.3	2.823559418	4.6616	0.357	49	2.218	1.881949409	3.56	142.0	505.62
0.625	418.34	2.81	4	191.1	3.70443449	5.3436	1.266	12	4.231	4.348962883	1.06	20.0	21.27
0.794	125.49	3.64	23	155.2	2.580116475	0.1139	3.641	5	0.624	2.540344685	2.79	6.0	16.75
0.904	259.14	3.26	99	86.6	4.152884145	9.2480	0.714	40	1.246	1.023349382	1.17	160.0	187.68
0.529	597.45	0.95	81	51.7	2.364679404	8.7891	0.403	34	2.747	1.971057551	0.81	182.0	147.49
0.316	208.94	4.92	82	133.8	2.344012343	3.9270	2.174	33	1.278	3.976755093	3.56	52.0	185.23
0.726	297.05	4.97	20	166.0	2.320686669	5.9331	0.254	49	3.012	4.789836482	2.97	120.0	356.71
0.949	118.62	3.57	92	31.7	1.59055836	7.6943	0.871	19	0.587	1.438316971	1.42	57.0	80.66
0.699	198.56	4.14	14	97.4	2.930649268	0.5321	3.406	14	2.288	1.813211394	0.81	40.0	32.45
0.390	243.35	3.08	43	185.8	2.782541242	4.4696	0.722	46	0.229	2.673820889	3.53	96.0	338.94
0.564	767.05	1.24	46	179.8	2.186745193	8.8034	2.399	45	2.902	3.70441695	0.03	100.0	3.10
0.828	734.05	1.96	43	138.1	1.844860198	5.7786	1.938	41	1.349	1.965741854	1.88	7.0	13.14
0.779	772.48	4.34	10	153.3	4.930914883	1.5591	1.639	35	4.252	1.513462871	0.97	8.0	7.75
0.930	317.91	2.73	37	82.4	2.214874745	4.8145	3.387	36	3.120	3.868285429	2.15	175.0	377.03
0.268	721.39	0.73	55	191.2	0.131174667	5.2646	0.262	36	3.307	2.906119465	4.14	56.0	231.78
0.031	235.71	3.07	33	36.5	4.606180275	0.4798	0.274	34	3.765	4.801376919	2.24	157.0	351.97
0.254	614.25	2.63	57	59.5	0.282726568	9.4462	1.891	31	4.457	4.859382167	2.47	137.0	338.65
0.465	438.98	1.34	33	179.9	2.505378277	8.9506	1.132	34	0.996	2.739007714	4.86	28.0	136.14
0.398	681.68	1.95	29	147.0	1.692592734	8.8480	1.811	19	2.895	2.914292156	1.64	64.0	105.17
0.238	678.66	3.78	67	89.0	0.640053897	0.1778	4.015	18	0.619	3.13662836	3.20	37.0	118.27
0.268	35.65	1.89	59	5.5	2.800679381	3.1306	3.723	49	1.535	0.857306634	2.59	109.0	282.27
0.366	433.75	3.98	9	122.9	1.95473831	7.1725	4.255	43	1.664	2.028065045	0.36	29.0	10.51
0.053	314.68	1.28	50	124.8	2.77690283	1.9027	2.331	29	3.295	1.353253395	2.69	93.0	249.96
0.450	96.00	0.58	10	127.8	4.187212021	4.4383	3.311	12	2.361	4.034751407	4.73	12.0	56.80
0.920	724.57	2.26	35	9.0	0.518741725	8.5245	4.858	22	1.530	4.385089608	3.48	133.0	463.41
0.911	489.51	1.28	30	46.8	1.42078622	5.8159	2.840	18	1.550	1.504513945	2.04	196.0	400.72
0.983	307.04	2.82	39	129.1	4.62181593	1.9680	2.997	11	3.134	2.3691466	2.81	108.0	303.71
0.964	473.45	4.01	36	144.7	3.528136696	8.1742	0.067	44	1.684	1.216279416	2.87	196.0	563.37
0.303	166.84	0.98	26	128.7	4.444705797	7.7357	1.401	38	4.502	3.255072845	4.61	98.0	451.72
0.331	498.95	0.10	37	114.4	0.958829478	8.0009	4.726	30	2.422	4.821107494	0.46	194.0	89.92
0.235	199.90	1.25	63	129.6	4.357779332	0.6685	0.851	10	4.693	2.535724305	4.86	192.0	932.17
0.494	60.22	3.64	97	111.7	3.681231342	9.1016	1.243	33	0.117	3.654393904	1.48	108.0	159.92
0.530	341.65	1.38	50	44.9	4.220856322	2.6053	2.433	26	3.822	3.799483131	0.74	160.0	118.72
0.071	422.07	1.69	35	142.1	2.514139113	4.5708	1.198	46	1.906	3.417301318	3.60	156.0	560.84
0.867	17.55	2.42	35	81.5	4.333796605	3.7870	4.859	15	2.994	2.411725274	4.99	114.0	569.32
0.330	599.37	0.70	67	111.7	3.421280998	6.8607	4.558	28	0.105	4.911961345	3.89	190.0	738.78
0.453	388.07	0.79	12	175.4	4.37413402	4.0348	2.969	9	1.278	1.935135948	1.77	151.0	267.74
0.348	709.21	3.43	2	124.6	0.104503839	0.6218	0.389	37	1.511	4.616049692	3.20	91.0	291.48
0.673	120.60	3.83	5	126.0	0.471868583	3.2341	1.461	16	1.145	4.631170156	1.61	47.0	75.69
0.434	229.44	1.94	62	43.5	0.960459223	1.6222	0.752	39	4.464	3.049260598	1.63	140.0	228.39
0.262	239.46	3.61	89	89.5	4.392341432	1.0157	2.573	49	2.337	0.012144876	1.06	81.0	86.19
0.083	583.16	1.60	87	80.6	4.898590562	6.0806	1.707	10	0.869	3.023300882	4.30	135.0	580.05
0.532	222.77	0.00	91	25.7	0.07202069	9.7780	4.391	43	1.244	2.27069254	2.58	34.0	87.60
0.878	650.21	3.29	7	26.9	2.412801645	0.2332	1.991	39	3.356	4.81724151	0.22	153.0	33.21
0.495	626.56	0.36	46	91.1	1.790448427	0.9521	3.279	22	3.134	2.924344828	1.95	87.0	169.97
0.453	619.03	1.32	48	46.6	0.491757841	1.6761	2.229	14	4.843	2.84200813	0.28	83.0	23.17
0.913	341.22	2.81	9	118.9	0.77353183	5.2627	2.608	30	2.928	0.796987152	0.96	21.0	20.10
0.463	270.04	2.79	67	185.3	3.183459691	0.4239	2.896	25	3.098	3.192274897	4.03	190.0	764.99
0.239	596.85	3.18	78	112.4	2.811237379	0.5464	1.732	50	2.779	2.030151158	0.56	179.0	99.41
0.064	390.79	1.32	55	75.8	0.102457901	0.2108	0.496	15	3.794	0.17761829	0.76	32.0	24.20
0.864	717.35	0.98	37	137.8	1.401013449	8.7228	1.438	35	3.498	1.387217834	4.71	36.0	169.43
0.964	606.13	4.74	75	38.8	1.186055157	8.7189	1.989	32	1.070	1.77858854	4.60	152.0	698.51
0.400	695.59	1.65	60	29.1	4.281629733	8.7147	4.607	32	3.336	4.690831261	3.70	198.0	732.33
0.212	597.14	1.18	25	101.8	1.870474954	7.9791	2.411	15	0.554	3.23393847	1.71	75.0	128.46
0.828	540.27	2.83	82	130.4	0.080852586	8.6589	4.081	47	0.127	0.694577494	2.34	120.0	281.11
0.203	240.27	1.72	49	5.4	0.501514834	0.0372	0.019	10	0.677	1.283415028	0.13	5.0	0.64
0.190	553.79	4.04	31	76.5	0.678406128	1.4103	3.425	16	2.339	0.674397376	2.33	74.0	172.10
0.359	734.92	4.32	94	134.9	2.348511107	5.6488	0.584	25	3.155	3.788002953	4.84	40.0	193.67
0.190	739.40	4.95	57	199.4	0.044413065	4.3929	4.742	35	2.262	1.977910046	0.85	160.0	136.08
0.594	751.26	1.08	53	153.4	2.90893116	7.0804	0.246	46	4.777	0.868923923	3.98	55.0	218.64
0.983	633.52	4.01	60	5.0	4.223944882	4.0172	3.709	42	1.345	1.1310339	4.04	103.0	415.94
0.451	603.08	0.21	99	42.7	2.441586329	0.6301	0.209	26	3.445	3.150492041	2.12	152.0	321.83
0.450	749.18	4.38	36	77.5	3.420887113	3.4200	3.677	18	0.029	0.226406111	2.02	49.0	99.07
0.454	760.64	4.04	54	22.1	0.245531946	3.0064	0.441	13	3.268	2.052927069	3.01	167.0	503.07
0.321	244.48	3.22	59	152.7	4.062074488	3.4956	2.285	27	4.617	4.927866955	1.00	162.0	161.69
0.350	437.40	1.19	50	147.1	3.853154131	3.2125	4.257	5	1.049	3.773845865	0.18	112.0	20.35
0.825	640.13	3.28	79	53.1	4.547615602	2.2409	2.580	6	2.102	0.346286978	2.43	192.0	465.94
0.937	258.79	2.84	1	126.1	4.19233284	9.7574	1.771	7	3.634	3.987910924	4.77	129.0	615.58
0.379	767.42	0.41	53	149.9	2.36620908	4.0896	3.079	31	4.748	1.025570788	4.10	189.0	774.93
0.333	754.29	2.79	84	72.1	1.537963762	5.1532	3.358	28	0.713	0.84402511	1.36	102.0	138.75
0.660	770.44	4.72	18	75.3	0.773086137	6.9187	2.989	50	4.706	0.098613304	0.77	157.0	120.96
0.930	173.57	0.59	99	90.8	2.21222068	4.5323	2.802	16	2.150	3.029481253	4.93	41.0	202.07
0.400	702.54	3.69	47	119.0	1.756672055	5.6771	3.651	47	1.702	3.401244286	2.44	121.0	295.28
0.840	527.43	3.44	23	161.3	0.528843363	4.2600	0.611	30	4.911	3.360042629	2.85	188.0	536.56
0.474	578.65	2.20	13	35.3	4.880288509	4.0147	3.651	45	0.071	2.459463035	3.82	38.0	145.16
0.064	3.02	0.18	8	109.5	1.111456448	2.7637	3.728	16	4.154	3.408396901	1.27	166.0	211.03
0.221	200.99	4.85	2	102.8	3.460183105	6.9675	2.006	13	1.332	0.212001781	2.72	99.0	269.45
0.562	254.88	1.74	57	67.0	4.893800325	6.5692	2.906	20	3.358	2.512619195	0.15	69.0	10.60
0.422	650.83	4.10	84	63.4	4.279074256	2.5835	4.871	43	4.663	4.729837351	3.39	82.0	278.23
0.390	431.15	3.36	19	193.1	4.082449955	9.5222	2.048	22	2.994	0.735056083	2.67	123.0	328.38
0.718	229.64	4.11	47	22.8	3.055946585	1.3133	3.491	41	1.661	3.072755783	1.17	63.0	73.55
0.180	412.51	3.42	13	74.4	1.614593904	4.3255	0.441	5	0.237	3.696809556	4.76	38.0	180.89
0.036	210.96	2.30	80	81.1	2.742491163	0.8267	2.491	30	3.143	2.949496419	2.16	190.0	411.13
0.869	341.46	2.61	60	154.8	0.120389098	3.1868	0.520	45	2.218	1.165199481	2.65	101.0	268.06
0.545	330.30	2.60	59	91.4	0.476278763	7.9579	3.953	43	0.252	2.675384442	0.85	80.0	67.89
0.185	106.84	0.34	32	103.4	4.073853175	9.3918	1.766	10	3.357	1.760196625	1.78	59.0	105.16
0.267	383.59	0.86	63	146.5	0.143590085	0.6984	1.435	41	2.507	3.959842463	1.79	137.0	244.64
0.413	502.78	1.87	9	125.7	2.261435857	6.6586	4.015	30	1.999	3.085376642	4.89	58.0	283.63
0.647	69.07	4.85	22	39.2	4.956031368	8.3911	0.998	6	2.986	3.211188561	4.68	80.0	374.02
0.984	365.21	0.19	54	135.5	4.784761668	0.0980	4.759	48	1.521	4.392456525	2.35	114.0	267.63
0.744	792.20	4.60	95	117.5	2.163637153	9.0603	3.446	13	2.923	2.982183399	3.56	51.0	181.68
0.101	491.31	0.79	72	25.3	3.702101479	1.1390	1.628	47	0.170	4.317947252	1.81	130.0	235.40
0.586	640.37	0.17	49	38.7	2.871829067	8.3469	3.976	31	2.238	1.566592511	4.71	185.0	872.13
0.837	627.89	3.98	74	185.0	0.495781848	3.6215	1.960	48	4.987	4.588336722	0.43	98.0	42.36
0.395	770.41	4.60	67	127.1	1.10481806	6.3846	1.408	17	3.862	3.897927892	4.84	145.0	701.83
0.841	386.18	0.98	44	194.8	4.480329203	7.3812	1.706	30	4.084	3.807952065	1.96	51.0	99.82
0.648	434.44	3.21	89	11.8	3.899547622	9.0021	0.595	11	0.319	2.868527039	3.48	40.0	139.04
0.607	555.33	4.74	63	190.2	2.336985886	8.7010	0.419	49	4.281	2.665283882	1.41	152.0	214.64
0.737	637.75	2.68	19	66.9	0.842184913	2.8655	3.632	21	4.537	3.695492776	4.14	86.0	355.96
0.817	106.40	4.61	21	125.2	2.550838875	7.7899	4.898	12	1.235	0.095144872	0.51	164.0	83.38
0.991	40.86	4.34	9	104.7	1.394501529	4.0386	4.217	5	0.079	4.525030894	4.91	49.0	240.77
0.106	639.27	3.97	33	142.7	4.88936133	4.0314	4.547	42	4.590	4.054614289	0.33	100.0	32.78
0.643	746.21	0.28	15	40.2	4.551872091	8.0338	2.094	40	4.258	3.309711523	0.64	96.0	61.04
0.894	85.99	3.79	23	53.4	3.476713843	9.8402	4.949	45	4.469	0.625602736	1.15	7.0	8.05
0.999	139.49	4.06	46	57.8	1.083847969	0.2558	2.507	5	2.299	3.693979844	1.67	170.0	283.29
0.277	712.85	3.81	49	102.6	0.645431291	6.8828	1.800	11	1.072	3.66232046	3.21	50.0	160.38
0.763	785.28	4.99	50	18.9	1.322740346	9.8189	1.295	5	4.488	3.897598897	0.62	83.0	51.80
0.701	418.23	4.65	12	38.3	4.690714828	2.1557	3.656	44	3.021	2.394655787	1.11	146.0	162.62
0.798	120.67	4.91	9	73.6	3.648050858	0.4423	0.757	28	3.146	0.798545423	1.11	126.0	139.24
0.866	322.63	1.27	57	28.1	3.333628031	3.7413	0.673	10	0.080	3.756000097	4.42	47.0	207.90
0.013	605.63	2.68	55	38.3	4.225572974	5.5092	2.773	19	2.995	3.989556083	4.79	96.0	460.12
0.666	116.62	1.22	54	180.2	4.803105984	7.4855	0.889	24	2.781	0.365799918	0.44	100.0	44.49
0.911	119.42	1.60	64	67.0	4.862235889	2.8225	1.666	48	0.438	2.445050324	3.02	198.0	598.91
0.819	85.34	3.02	24	10.8	4.334167172	8.9457	3.666	37	4.895	4.772115756	2.22	168.0	373.27
0.860	793.69	1.29	2	161.5	3.964830445	4.7898	0.965	49	2.594	0.109422015	2.11	46.0	96.99
0.032	632.45	2.63	37	55.9	1.266955876	0.6672	2.019	32	1.331	2.144346346	2.66	200.0	532.05
0.195	643.04	0.01	93	168.5	2.814190383	5.7124	0.090	16	2.523	1.653167215	4.06	194.0	787.58
0.754	670.26	3.42	75	92.7	1.863391768	2.6592	4.236	47	2.976	1.386325953	2.22	39.0	86.42
0.395	792.16	3.64	43	137.5	3.834576871	7.7357	2.509	6	3.690	1.811540855	0.34	192.0	64.73
0.561	313.88	0.06	59	177.7	2.255051412	7.6741	4.374	13	0.288	1.247118773	2.98	123.0	366.70
0.454	687.53	0.08	35	182.3	2.157989672	6.6785	3.467	49	2.953	3.998744712	3.01	161.0	484.49
0.509	741.04	2.13	63	32.2	2.752057634	8.0177	2.236	43	1.901	0.272090131	3.47	64.0	222.07
0.224	425.95	4.08	82	110.8	1.498525255	9.0659	3.886	17	0.292	4.933285608	2.28	184.0	419.67
0.615	593.36	2.20	95	127.6	2.421263641	6.1675	2.747	30	0.369	3.113177134	2.57	81.0	208.26
0.194	718.69	4.97	31	88.4	0.572669042	2.0634	1.177	41	2.626	3.209043126	1.46	35.0	50.97
0.114	729.85	4.19	4	99.5	0.906535415	5.6664	0.564	5	2.131	4.827566542	0.43	112.0	47.88
0.099	182.93	4.70	79	108.0	3.300737867	5.9452	0.421	42	1.808	4.524985647	2.88	65.0	187.19
0.895	330.03	4.64	69	64.1	2.879101182	7.2155	3.172	25	3.790	1.183358104	1.91	111.0	211.80
0.440	485.03	1.11	3	4.9	4.302135056	5.2104	4.183	40	0.491	4.709093788	4.55	114.0	519.03
0.694	252.89	4.13	54	110.7	2.604131625	6.4524	1.728	32	1.468	3.265455553	0.05	1.0	0.05
0.205	199.38	2.00	6	84.5	4.687522078	5.9544	2.048	29	3.368	0.383168086	1.86	198.0	368.42
0.141	605.22	4.90	87	182.3	1.22323636	8.0367	3.531	41	3.176	2.517100772	2.99	148.0	442.17
0.846	654.88	1.01	72	37.9	0.597210669	6.7234	4.559	50	3.794	0.602397493	4.93	178.0	878.24
